CASEID,PSU,CASENO,CASENUMBER,CATEGORY,VEHNO,POSTINTEGLOSS,OPENLF,OPENLR,OPENRF,OPENRR,OPENTG,DAMAGELF,DAMAGELR,DAMAGERF,DAMAGERR,DAMAGETG,GLAZINGCONT,ROWIDTH1,ROWIDTH2,ROWIDTH3,ROWIDTH4,ROWIDTH5,ADAPTEQUIP,STEERINGTYPE,STEERTILTADJ,STEERTELEADJ,RIMDEFLOC,RIMDEF,CASEWGT,PSUSTRAT,VERSION
8375,22,109,1-22-2017-109-05,5,2,0,1,1,1,1,1,1,1,1,1,1,0,142,137,888,888,888,0,2,1,0,0,88,87.19041119697200000000,12,2
8425,22,110,1-22-2017-110-05,5,1,0,2,1,1,1,1,1,1,1,1,1,0,140,140,888,888,888,0,2,9,0,0,88,86.78700609320400000000,12,2
8506,22,111,1-22-2017-111-08,8,2,0,2,1,1,1,1,1,1,1,1,1,0,135,135,888,888,888,0,2,2,0,0,88,139.30845791933500000000,12,2
8507,22,112,1-22-2017-112-03,3,1,0,1,1,1,1,1,1,1,1,1,1,0,140,135,888,888,888,0,4,1,5,0,88,118.67144558141200000000,12,2
8507,22,112,1-22-2017-112-03,3,2,0,1,1,1,1,0,1,1,1,1,0,0,137,135,888,888,888,0,2,2,0,0,88,118.67144558141200000000,12,2
8574,22,113,1-22-2017-113-09,9,1,0,1,0,1,0,0,1,0,1,0,0,0,140,888,888,888,888,0,1,0,0,0,88,1127.29533376993000000000,12,2
8637,22,114,1-22-2017-114-09,9,1,0,1,1,1,1,0,1,1,1,1,0,0,142,142,888,888,888,0,2,1,0,0,88,514.03452797945500000000,12,2
8638,22,115,1-22-2017-115-04,4,1,0,1,1,1,1,0,1,1,1,1,0,0,138,134,888,888,888,0,4,1,5,0,88,315.63178886863300000000,12,2
8638,22,115,1-22-2017-115-04,4,2,0,1,1,1,1,0,1,1,1,1,0,0,149,149,888,888,888,0,4,1,5,0,88,315.63178886863300000000,12,2
8719,22,116,1-22-2017-116-03,3,1,0,1,1,1,1,1,1,1,1,1,1,0,134,134,888,888,888,0,2,1,0,0,88,244.34808090325200000000,12,2
8719,22,116,1-22-2017-116-03,3,2,0,1,0,1,0,0,1,0,1,0,0,0,138,138,888,888,888,0,1,0,0,0,88,244.34808090325200000000,12,2
8720,22,117,1-22-2017-117-08,8,1,0,1,0,2,0,0,1,0,1,0,0,1,149,148,888,888,888,0,2,5,0,0,88,286.84031103618500000000,12,2
8814,22,118,1-22-2017-118-05,5,1,0,1,1,2,1,2,1,1,1,1,1,1,142,142,888,888,888,0,2,1,0,0,88,106.50308289546700000000,12,2
8877,22,119,1-22-2017-119-01,1,1,0,1,2,1,2,2,1,1,1,1,1,1,140,137,888,888,888,0,2,1,0,0,88,96.89001789784920000000,12,2
8884,22,121,1-22-2017-121-10,10,2,0,1,1,1,1,0,1,1,1,1,0,0,126,127,888,888,888,0,2,1,0,0,88,2496.77659890640000000000,12,2
8961,22,122,1-22-2017-122-06,6,2,0,1,0,1,0,0,1,0,1,0,0,0,132,888,888,888,888,0,1,0,0,0,88,539.98389923128000000000,12,2
9032,22,123,1-22-2017-123-10,10,1,0,1,0,2,0,0,1,0,1,0,0,0,123,122,888,888,888,0,2,1,0,0,88,1245.48611073169000000000,12,2
9090,22,124,1-22-2017-124-04,4,1,0,1,1,1,1,1,1,1,1,1,1,0,130,132,888,888,888,0,4,5,5,0,88,103.01408641243800000000,12,2
6035,23,1,1-23-2017-001-04,4,1,0,1,1,1,1,0,1,1,1,1,0,0,144,146,888,888,888,0,4,5,9,0,88,387.00465658639700000000,5,2
6130,23,3,1-23-2017-003-06,6,2,0,1,1,1,1,0,1,1,1,1,0,0,146,140,888,888,888,0,4,1,5,0,88,474.46336912695400000000,5,2
6165,23,4,1-23-2017-004-06,6,1,0,1,1,1,1,1,1,1,1,1,1,0,150,150,888,888,888,0,2,2,0,0,88,561.32670563660400000000,5,2
6166,23,5,1-23-2017-005-04,4,1,0,1,1,1,1,0,1,1,1,1,0,0,148,150,888,888,888,0,4,5,4,0,88,1032.61891630804000000000,5,2
6225,23,7,1-23-2017-007-07,7,2,0,1,1,1,1,0,1,1,1,1,0,0,144,146,888,888,888,0,4,2,5,0,88,440.59354102003700000000,5,2
6296,23,8,1-23-2017-008-03,3,1,0,1,1,1,1,0,1,1,1,1,0,0,172,172,888,888,888,0,4,3,3,0,88,361.51035420075700000000,5,2
6345,23,9,1-23-2017-009-03,3,1,0,1,1,1,1,0,1,1,1,1,0,0,142,140,888,888,888,0,4,3,3,0,88,187.82088628250700000000,5,2
6384,23,11,1-23-2017-011-09,9,1,0,2,2,1,1,0,1,1,1,1,0,0,148,146,888,888,888,0,2,3,0,0,88,2053.11636469303000000000,5,2
6384,23,11,1-23-2017-011-09,9,2,0,2,0,1,0,0,1,0,1,0,0,9,138,132,888,888,888,0,2,2,0,0,88,2053.11636469303000000000,5,2
6385,23,12,1-23-2017-012-03,3,1,0,1,1,1,1,0,1,1,1,1,0,0,150,150,888,888,888,0,4,3,4,0,88,340.44634871142600000000,5,2
6425,23,13,1-23-2017-013-03,3,2,0,1,1,1,1,0,1,1,1,1,0,0,144,140,888,888,888,0,4,1,1,0,88,85.03154327431980000000,5,2
6447,23,15,1-23-2017-015-10,10,1,0,1,1,1,1,0,1,1,1,1,0,0,152,152,888,888,888,0,2,2,0,0,88,1418.50836194943000000000,5,2
6485,23,17,1-23-2017-017-04,4,2,0,1,0,1,0,0,1,0,1,0,0,0,146,134,888,888,888,0,4,1,5,0,88,625.37084179376600000000,5,2
6516,23,18,1-23-2017-018-03,3,2,0,1,1,1,1,0,1,1,1,1,0,0,142,144,888,888,888,0,4,3,5,0,88,175.27600976745500000000,5,2
6523,23,19,1-23-2017-019-06,6,1,0,2,2,2,2,0,1,1,1,1,0,1,146,999,888,888,888,0,2,1,0,0,88,299.44176983629100000000,5,2
6523,23,19,1-23-2017-019-06,6,2,0,1,1,1,1,0,1,1,1,1,0,1,150,138,888,888,888,0,4,5,1,0,88,299.44176983629100000000,5,2
6524,23,20,1-23-2017-020-06,6,2,0,1,0,1,0,1,1,0,1,0,1,0,140,142,888,888,888,0,2,1,0,0,88,299.44176983629100000000,5,2
6569,23,21,1-23-2017-021-04,4,1,0,1,1,1,1,0,1,1,1,1,0,0,999,999,888,888,888,0,9,9,9,99,99,699.70313598484800000000,5,2
6569,23,21,1-23-2017-021-04,4,2,0,1,0,1,0,0,1,0,1,0,0,0,150,150,888,888,888,0,4,3,4,0,88,699.70313598484800000000,5,2
6570,23,22,1-23-2017-022-10,10,1,0,1,1,1,1,0,1,1,1,1,0,0,148,142,888,888,888,0,2,2,0,0,88,3271.52699969684000000000,5,2
6621,23,23,1-23-2017-023-03,3,1,0,2,2,1,1,1,1,1,1,1,1,0,152,146,888,888,888,0,4,2,2,0,88,172.98289700003700000000,5,2
6621,23,23,1-23-2017-023-03,3,2,0,1,1,1,1,0,1,1,1,1,0,0,152,152,888,888,888,0,2,2,0,0,88,172.98289700003700000000,5,2
6622,23,24,1-23-2017-024-04,4,1,0,1,1,1,1,0,1,1,1,1,0,0,150,152,888,888,888,0,4,3,3,0,88,617.18919809026900000000,5,2
6664,23,25,1-23-2017-025-03,3,1,0,1,1,1,1,1,1,1,1,1,1,0,140,140,888,888,888,0,4,5,1,0,88,168.06966907889900000000,5,2
6665,23,26,1-23-2017-026-09,9,1,0,1,1,1,1,0,1,1,1,1,0,0,136,146,888,888,888,0,2,9,0,0,88,1013.57112302861000000000,5,2
6701,23,27,1-23-2017-027-03,3,1,0,1,1,1,1,0,1,1,1,1,0,0,166,166,888,888,888,0,2,1,0,0,88,460.62689378866900000000,5,2
6701,23,27,1-23-2017-027-03,3,2,0,1,1,1,1,2,1,1,1,1,1,0,158,166,888,888,888,0,4,3,5,0,88,460.62689378866900000000,5,2
6701,23,27,1-23-2017-027-03,3,4,0,1,2,1,1,1,1,1,1,1,1,0,172,168,999,888,888,0,4,4,1,0,88,460.62689378866900000000,5,2
6737,23,28,1-23-2017-028-03,3,1,0,1,1,1,1,1,1,1,1,1,1,1,164,170,158,888,888,0,4,2,5,0,88,266.70901729306100000000,5,2
6737,23,28,1-23-2017-028-03,3,2,1,2,0,1,0,0,1,0,1,0,0,1,148,888,888,888,888,0,2,1,0,0,88,266.70901729306100000000,5,2
6772,23,30,1-23-2017-030-09,9,1,0,1,0,1,0,0,1,0,1,0,0,1,143,888,888,888,888,0,2,2,0,0,88,1244.94209992097000000000,5,2
6773,23,31,1-23-2017-031-03,3,1,0,1,1,1,1,1,1,1,1,1,1,0,156,160,999,888,888,0,4,5,1,0,88,206.43544592203400000000,5,2
6773,23,31,1-23-2017-031-03,3,2,0,1,1,1,1,0,1,1,1,1,0,0,140,140,888,888,888,0,4,1,1,0,88,206.43544592203400000000,5,2
6813,23,32,1-23-2017-032-03,3,2,0,1,1,1,1,0,1,1,1,1,0,0,140,148,888,888,888,0,4,5,1,0,88,277.45503934483800000000,5,2
6814,23,33,1-23-2017-033-10,10,1,0,1,1,1,1,1,1,1,1,1,1,0,142,140,888,888,888,0,2,1,0,0,88,4628.54463438301000000000,5,2
6856,23,34,1-23-2017-034-02,2,1,1,1,1,1,1,0,1,1,1,1,0,1,150,160,888,888,888,0,4,1,5,0,88,66.34311433204550000000,5,2
6856,23,34,1-23-2017-034-02,2,2,0,2,1,1,1,0,1,1,1,1,0,0,144,146,888,888,888,0,4,1,5,0,88,66.34311433204550000000,5,2
6895,23,37,1-23-2017-037-02,2,2,0,1,1,1,1,1,1,1,1,1,1,0,999,999,999,888,888,0,4,1,5,0,88,66.34311433204550000000,5,2
6941,23,38,1-23-2017-038-03,3,2,0,1,1,1,1,1,1,1,1,1,1,0,145,140,888,888,888,0,4,2,5,0,88,237.92598052621000000000,5,2
6935,23,39,1-23-2017-039-03,3,1,0,1,1,1,1,0,1,1,1,1,0,0,144,132,888,888,888,0,4,2,4,0,88,237.92598052621000000000,5,2
6935,23,39,1-23-2017-039-03,3,2,0,1,1,1,1,1,1,1,1,1,1,0,148,154,888,888,888,0,4,2,2,0,88,237.92598052621000000000,5,2
6977,23,40,1-23-2017-040-07,7,1,0,1,1,1,1,1,1,1,1,1,1,0,160,168,143,888,888,0,2,4,0,0,88,999.32880486154200000000,5,2
6978,23,41,1-23-2017-041-03,3,2,0,1,1,1,1,1,1,1,1,1,1,0,140,142,888,888,888,0,4,5,1,0,88,263.11959364713400000000,5,2
7006,23,42,1-23-2017-042-09,9,2,0,1,1,1,1,0,1,1,1,1,0,0,148,142,888,888,888,0,4,1,5,0,88,1235.61754218476000000000,5,2
7007,23,43,1-23-2017-043-07,7,1,0,1,1,1,1,1,1,1,1,1,1,0,156,156,888,888,888,0,4,1,5,0,88,778.16984529614100000000,5,2
7045,23,44,1-23-2017-044-10,10,1,0,1,0,1,0,0,1,0,1,0,0,0,140,140,888,888,888,0,1,0,0,0,88,2318.01550247619000000000,5,2
7047,23,46,1-23-2017-046-04,4,1,0,1,1,1,1,0,1,1,1,1,0,0,158,152,888,888,888,0,4,1,5,0,88,495.76932010476400000000,5,2
7088,23,47,1-23-2017-047-07,7,1,0,1,1,2,2,0,1,1,1,1,0,1,146,134,888,888,888,0,2,9,0,0,88,527.73963605833200000000,5,2
7098,23,48,1-23-2017-048-03,3,1,0,1,1,1,1,0,1,1,1,1,0,0,154,148,888,888,888,0,4,5,5,0,88,220.63035326734800000000,5,2
7099,23,49,1-23-2017-049-05,5,1,0,9,1,2,1,3,0,1,1,1,5,0,999,999,888,888,888,0,4,2,5,0,88,68.47739230354990000000,5,2
7100,23,50,1-23-2017-050-07,7,1,0,1,1,1,1,0,1,1,1,1,0,0,176,170,888,888,888,0,4,2,2,0,88,837.95457491669900000000,5,2
7148,23,51,1-23-2017-051-06,6,1,0,1,0,2,0,1,1,0,1,0,1,0,150,148,888,888,888,0,4,5,5,0,88,406.75249531183600000000,5,2
7149,23,52,1-23-2017-052-03,3,1,0,2,2,1,1,0,1,1,1,1,0,1,144,140,888,888,888,0,4,1,2,0,88,209.71980600659600000000,5,2
7149,23,52,1-23-2017-052-03,3,2,0,1,1,1,1,0,1,1,1,1,0,0,146,142,888,888,888,0,4,2,4,0,88,209.71980600659600000000,5,2
7150,23,53,1-23-2017-053-03,3,1,0,1,1,1,1,0,1,1,1,1,0,0,148,148,888,888,888,0,4,3,2,0,88,209.71980600659600000000,5,2
7150,23,53,1-23-2017-053-03,3,2,0,1,1,1,1,0,1,1,1,1,0,0,140,140,888,888,888,0,4,2,3,0,88,209.71980600659600000000,5,2
7199,23,54,1-23-2017-054-09,9,2,0,1,0,1,0,1,1,0,1,0,1,0,138,136,888,888,888,0,1,0,0,0,88,1278.77967815330000000000,5,2
7248,23,57,1-23-2017-057-10,10,2,0,9,9,9,9,9,0,0,0,0,0,0,999,888,888,888,888,0,9,9,9,0,88,2861.91202624656000000000,5,2
7249,23,58,1-23-2017-058-03,3,1,0,1,1,1,1,0,1,1,1,1,0,0,999,999,999,999,999,0,9,9,9,99,99,171.55541894208200000000,5,2
7249,23,58,1-23-2017-058-03,3,3,0,1,1,1,1,0,1,1,1,1,0,0,142,138,888,888,888,0,4,1,5,0,88,171.55541894208200000000,5,2
7250,23,59,1-23-2017-059-02,2,2,0,1,1,1,1,0,1,1,1,1,0,0,152,146,888,888,888,0,4,4,2,0,88,66.34311433204550000000,5,2
7294,23,60,1-23-2017-060-04,4,1,0,1,1,1,1,0,1,1,1,1,0,0,154,148,888,888,888,0,4,3,5,0,88,3008.74527679183000000000,5,2
7347,23,61,1-23-2017-061-04,4,1,0,3,2,1,1,0,5,1,1,1,0,1,144,148,888,888,888,0,4,2,5,0,88,703.85275360393300000000,5,2
7348,23,62,1-23-2017-062-02,3,1,0,9,1,1,2,1,0,1,1,1,1,0,156,152,888,888,888,0,4,2,2,0,88,66.34311433204550000000,5,2
7349,23,63,1-23-2017-063-04,4,2,0,1,1,1,1,0,1,1,1,1,0,0,158,160,888,888,888,0,2,3,0,0,88,703.85275360393300000000,5,2
7409,23,64,1-23-2017-064-01,1,1,0,1,0,1,0,1,1,0,1,0,1,9,148,154,888,888,888,0,2,3,0,0,88,90.87988786335920000000,5,2
7409,23,64,1-23-2017-064-01,1,2,1,2,2,2,2,0,1,1,1,1,0,9,144,144,888,888,888,0,2,9,0,99,99,90.87988786335920000000,5,2
7410,23,65,1-23-2017-065-03,3,2,0,1,1,1,1,1,1,1,1,1,1,0,144,140,888,888,888,0,4,3,2,0,88,218.25463655683500000000,5,2
7411,23,66,1-23-2017-066-03,3,1,0,1,1,1,1,1,1,1,1,1,1,0,164,160,120,888,888,0,4,3,4,0,88,218.25463655683500000000,5,2
7512,23,68,1-23-2017-068-03,3,1,0,1,1,1,1,0,1,1,1,1,0,0,140,144,888,888,888,0,4,2,1,0,88,169.64665344708400000000,5,2
7512,23,68,1-23-2017-068-03,3,2,0,1,1,1,1,1,1,1,1,1,1,0,148,152,888,888,888,0,4,1,5,0,88,169.64665344708400000000,5,2
7571,23,70,1-23-2017-070-07,7,1,0,1,1,1,2,0,1,1,1,1,0,0,144,148,888,888,888,0,4,5,5,0,88,524.47352410438000000000,5,2
7572,23,71,1-23-2017-071-10,10,1,0,1,1,1,1,1,1,1,1,1,1,0,136,140,888,888,888,0,2,2,0,0,88,2303.66960608184000000000,5,2
7573,23,72,1-23-2017-072-03,3,1,0,1,0,1,0,1,1,0,1,0,1,0,170,888,888,888,888,0,2,3,0,1,5,138.09194718463500000000,5,2
7573,23,72,1-23-2017-072-03,3,2,0,1,0,1,1,2,1,0,1,1,1,0,170,178,178,178,178,0,2,5,0,0,88,138.09194718463500000000,5,2
7573,23,72,1-23-2017-072-03,3,4,0,1,1,1,1,0,1,1,1,1,0,0,140,144,888,888,888,0,2,1,0,0,88,138.09194718463500000000,5,2
7643,23,73,1-23-2017-073-05,5,1,0,2,2,1,1,0,1,1,1,1,0,0,140,144,888,888,888,0,4,2,4,0,88,68.47739230354990000000,5,2
7643,23,73,1-23-2017-073-05,5,2,0,2,9,1,1,0,1,0,1,1,0,0,128,132,888,888,888,0,2,1,0,1,9,68.47739230354990000000,5,2
7644,23,74,1-23-2017-074-03,3,2,1,1,1,1,1,1,1,1,1,1,1,0,152,144,888,888,888,0,4,1,5,0,88,210.08503831697700000000,5,2
7696,23,76,1-23-2017-076-06,6,1,0,1,1,1,1,1,1,1,1,1,1,0,148,144,888,888,888,0,4,3,4,0,88,544.43308161174900000000,5,2
7696,23,76,1-23-2017-076-06,6,2,0,1,1,1,1,1,1,1,1,1,1,0,144,152,888,888,888,0,4,2,1,0,88,544.43308161174900000000,5,2
7698,23,78,1-23-2017-078-01,1,1,0,1,1,1,1,1,1,1,1,1,1,0,166,178,122,888,888,0,2,1,0,0,88,90.87988786335920000000,5,2
7754,23,80,1-23-2017-080-03,3,1,0,1,1,1,1,2,1,1,1,1,1,0,160,164,888,888,888,0,4,1,1,0,88,106.53860627661700000000,5,2
7804,23,82,1-23-2017-082-06,6,1,0,1,1,1,2,0,1,1,1,1,0,0,136,132,888,888,888,0,4,2,1,0,88,206.63210011121400000000,5,2
7804,23,82,1-23-2017-082-06,6,2,0,1,1,1,1,1,1,1,1,1,1,0,140,142,888,888,888,0,4,2,1,0,88,206.63210011121400000000,5,2
7811,23,83,1-23-2017-083-09,9,1,0,1,1,1,1,0,1,1,1,1,0,0,146,142,888,888,888,0,2,3,0,0,88,491.08334428859900000000,5,2
7812,23,84,1-23-2017-084-07,7,2,0,1,1,1,1,0,1,1,1,1,0,0,140,140,888,888,888,0,2,3,0,0,88,309.27551365542200000000,5,2
7812,23,84,1-23-2017-084-07,7,3,0,1,1,1,1,0,1,1,1,1,0,0,144,140,888,888,888,0,2,2,0,0,88,309.27551365542200000000,5,2
7813,23,85,1-23-2017-085-06,6,1,0,9,9,9,9,0,0,0,0,0,0,9,999,999,888,888,888,9,9,9,9,99,99,157.93598721944000000000,5,2
7869,23,86,1-23-2017-086-03,3,2,1,1,1,2,2,0,1,1,1,1,0,0,132,128,888,888,888,0,2,2,0,0,88,619.45994013962600000000,5,2
7923,23,87,1-23-2017-087-07,7,2,0,1,1,1,2,1,1,1,1,1,1,1,164,160,148,888,888,0,4,5,5,0,88,547.74658299483300000000,5,2
7924,23,88,1-23-2017-088-03,3,1,0,9,0,9,9,9,0,0,0,0,0,9,999,999,888,888,888,0,9,9,9,99,99,144.21965787244100000000,5,2
7924,23,88,1-23-2017-088-03,3,2,0,1,2,1,1,1,1,1,1,1,1,0,148,152,888,888,888,0,4,3,3,0,88,144.21965787244100000000,5,2
7925,23,89,1-23-2017-089-06,6,1,0,1,1,1,1,1,1,1,1,1,1,0,144,140,888,888,888,0,2,2,0,0,88,279.71466705814800000000,5,2
7992,23,90,1-23-2017-090-03,3,2,0,1,1,1,1,1,1,1,1,1,1,0,144,144,888,888,888,0,4,3,1,0,88,193.45297331174000000000,5,2
7993,23,91,1-23-2017-091-08,8,1,0,1,1,2,2,2,1,1,1,1,1,9,152,152,888,888,888,0,2,1,0,0,88,159.72057021753900000000,5,2
7994,23,92,1-23-2017-092-07,7,2,0,1,1,1,1,0,1,1,1,1,0,0,148,148,888,888,888,0,2,3,0,0,88,734.73482509172700000000,5,2
8045,23,93,1-23-2017-093-04,4,1,0,1,1,1,1,1,1,1,1,1,1,0,999,999,999,888,888,0,4,9,9,99,99,649.23620202206500000000,5,2
8101,23,96,1-23-2017-096-03,3,1,0,1,1,1,1,0,1,1,1,1,0,0,150,150,888,888,888,0,2,1,0,0,88,139.47658097104600000000,5,2
8101,23,96,1-23-2017-096-03,3,2,0,1,1,1,1,0,1,1,1,1,0,0,148,150,888,888,888,0,4,2,3,0,88,139.47658097104600000000,5,2
8185,23,99,1-23-2017-099-06,6,1,0,1,1,1,1,0,1,1,1,1,0,0,148,140,888,888,888,0,2,1,0,0,88,271.67500210956800000000,5,2
8186,23,100,1-23-2017-100-03,3,3,0,1,1,1,1,0,1,1,1,1,0,0,148,148,888,888,888,0,4,4,5,0,88,140.07444181892500000000,5,2
8187,23,101,1-23-2017-101-03,3,2,0,1,1,1,1,0,1,1,1,1,0,0,136,136,888,888,888,0,4,2,4,0,88,140.07444181892500000000,5,2
8240,23,102,1-23-2017-102-01,1,1,1,2,0,2,0,0,1,0,1,0,0,0,156,888,888,888,888,0,2,9,0,1,8,90.87988786335920000000,5,2
8241,23,103,1-23-2017-103-04,4,1,0,1,1,1,1,1,1,1,1,1,1,0,160,160,888,888,888,0,4,2,5,0,88,926.71092778357000000000,5,2
8242,23,104,1-23-2017-104-07,7,3,0,1,1,1,1,1,1,1,1,1,1,0,154,154,888,888,888,0,4,1,5,0,88,986.47106209886800000000,5,2
8341,23,105,1-23-2017-105-09,9,1,0,1,1,1,1,1,1,1,1,1,1,0,134,130,888,888,888,0,2,1,0,0,88,1179.01666614142000000000,5,2
8342,23,106,1-23-2017-106-09,9,2,0,1,1,1,1,0,1,1,1,1,0,0,148,140,888,888,888,0,2,3,0,3,6,1179.01666614142000000000,5,2
8343,23,107,1-23-2017-107-03,3,1,0,1,1,1,1,2,1,1,1,1,1,0,154,154,888,888,888,0,4,4,5,0,88,195.50373566759700000000,5,2
8343,23,107,1-23-2017-107-03,3,2,0,1,1,1,1,1,1,1,1,1,1,0,144,148,888,888,888,0,4,1,1,0,88,195.50373566759700000000,5,2
8403,23,108,1-23-2017-108-06,6,1,0,1,1,1,1,1,1,1,1,1,1,0,136,140,888,888,888,0,4,3,5,0,88,319.16887261443300000000,5,2
8404,23,109,1-23-2017-109-03,3,1,0,1,1,1,1,0,1,1,1,1,0,0,152,152,888,888,888,0,4,1,5,0,88,164.56207354481400000000,5,2
8404,23,109,1-23-2017-109-03,3,2,0,1,1,1,1,0,1,1,1,1,0,0,158,158,888,888,888,0,4,5,5,0,88,164.56207354481400000000,5,2
8405,23,110,1-23-2017-110-06,6,1,0,1,1,1,1,0,1,1,1,1,0,0,140,136,888,888,888,0,2,5,0,0,88,319.16887261443300000000,5,2
8473,23,111,1-23-2017-111-07,7,1,0,1,1,1,1,1,1,1,1,1,1,0,142,139,888,888,888,0,4,1,1,0,88,655.66709660861900000000,5,2
8474,23,112,1-23-2017-112-05,5,1,0,1,1,2,2,0,1,1,1,1,0,0,144,140,888,888,888,0,2,1,0,0,88,68.47739230354990000000,5,2
8474,23,112,1-23-2017-112-05,5,2,0,1,1,1,1,1,1,1,1,1,1,0,148,144,888,888,888,0,2,5,0,0,88,68.47739230354990000000,5,2
8475,23,113,1-23-2017-113-07,7,2,0,1,1,1,1,0,1,1,1,1,0,0,148,148,888,888,888,0,2,1,0,0,88,655.66709660861900000000,5,2
8536,23,114,1-23-2017-114-04,4,1,0,1,0,1,0,0,1,0,1,0,0,0,999,888,888,888,888,0,9,9,9,0,88,568.59257279991300000000,5,2
8538,23,116,1-23-2017-116-06,6,1,0,1,1,1,1,0,1,1,1,1,0,0,140,140,888,888,888,0,2,1,0,0,88,309.08420395816600000000,5,2
8590,23,117,1-23-2017-117-10,10,1,0,1,1,1,1,1,1,1,1,1,1,0,152,150,888,888,888,0,2,1,0,0,88,2658.50738416912000000000,5,2
8597,23,118,1-23-2017-118-03,3,1,0,2,2,1,1,0,1,1,1,1,0,9,999,999,888,888,888,0,2,2,0,0,88,159.25357551580600000000,5,2
8597,23,118,1-23-2017-118-03,3,2,0,1,1,1,1,0,1,1,1,1,0,0,146,138,888,888,888,0,4,2,4,0,88,159.25357551580600000000,5,2
8598,23,119,1-23-2017-119-03,3,1,0,1,1,1,1,1,1,1,1,1,1,0,156,156,888,888,888,0,4,1,5,0,88,159.25357551580600000000,5,2
8598,23,119,1-23-2017-119-03,3,2,0,9,9,9,9,0,0,0,0,0,0,0,999,999,888,888,888,9,9,9,9,99,99,159.25357551580600000000,5,2
8599,23,120,1-23-2017-120-07,7,1,0,1,1,1,1,1,1,1,1,1,1,0,168,166,132,888,888,0,4,2,4,0,88,604.84543581185300000000,5,2
8684,23,121,1-23-2017-121-04,4,2,0,1,0,1,0,0,1,0,1,0,0,0,172,888,888,888,888,0,2,2,0,0,88,633.05013302774400000000,5,2
8685,23,122,1-23-2017-122-06,6,1,0,1,1,1,1,0,1,1,1,1,0,0,137,137,888,888,888,0,4,5,1,0,88,344.12302557765400000000,5,2
8685,23,122,1-23-2017-122-06,6,2,0,1,1,2,2,0,1,1,1,1,0,1,140,140,888,888,888,0,2,1,0,0,88,344.12302557765400000000,5,2
8686,23,123,1-23-2017-123-03,3,2,0,1,1,1,1,1,1,1,1,1,1,0,158,152,888,888,888,0,4,2,3,0,88,177.42832557479500000000,5,2
8783,23,124,1-23-2017-124-06,6,1,0,1,1,1,1,0,1,1,1,1,0,0,140,134,888,888,888,0,4,5,5,0,88,1313.16746297990000000000,5,2
8784,23,125,1-23-2017-125-03,3,1,0,1,1,1,1,1,1,1,1,1,1,0,126,132,888,888,888,0,3,0,1,0,88,677.06339546653900000000,5,2
8843,23,127,1-23-2017-127-03,3,1,0,1,1,1,1,1,1,1,1,1,1,0,142,140,888,888,888,0,4,1,1,0,88,222.50088883826900000000,5,2
8844,23,128,1-23-2017-128-07,7,1,0,2,2,1,1,2,1,1,1,1,1,0,160,158,888,888,888,0,4,2,4,0,88,845.05887319653900000000,5,2
8845,23,129,1-23-2017-129-03,3,1,0,1,2,2,2,0,1,1,1,1,0,1,148,144,888,888,888,0,4,1,5,0,88,222.50088883826900000000,5,2
8930,23,131,1-23-2017-131-09,9,1,0,1,0,1,0,0,1,0,1,0,0,0,140,888,888,888,888,0,2,2,0,0,88,1438.95135124352000000000,5,2
8995,23,134,1-23-2017-134-08,8,1,0,1,1,3,1,1,1,1,7,1,1,1,134,134,888,888,888,0,2,1,0,0,88,65.32347782764800000000,5,2
6095,24,1,1-24-2017-001-07,7,1,0,1,1,1,1,1,1,1,1,1,1,0,150,154,888,888,888,0,4,1,1,0,88,1057.24455000333000000000,1,2
6195,24,2,1-24-2017-002-02,2,1,0,1,1,1,1,0,1,1,1,1,0,0,156,156,888,888,888,0,2,2,0,0,88,71.05684490655630000000,1,2
6195,24,2,1-24-2017-002-02,2,2,0,1,1,1,1,1,1,1,1,1,1,0,158,156,888,888,888,0,2,1,0,0,88,71.05684490655630000000,1,2
6196,24,3,1-24-2017-003-03,3,1,0,1,1,1,1,1,1,1,1,1,1,0,999,999,999,888,888,0,2,1,0,10,99,359.81830981937600000000,1,2
6196,24,3,1-24-2017-003-03,3,2,0,1,1,1,1,0,1,1,1,1,0,0,154,150,888,888,888,0,2,2,0,0,88,359.81830981937600000000,1,2
6229,24,4,1-24-2017-004-07,7,1,0,1,0,1,1,1,1,0,1,1,1,0,174,176,170,170,888,0,1,0,0,0,88,615.74372518113200000000,1,2
6230,24,5,1-24-2017-005-03,3,2,0,1,1,1,1,0,1,1,1,1,0,0,152,152,888,888,888,0,2,1,0,0,88,154.89790283770700000000,1,2
6298,24,8,1-24-2017-008-06,6,1,0,1,1,1,2,1,1,1,1,1,1,0,148,150,888,888,888,0,4,3,2,0,88,757.58367996945900000000,1,2
6299,24,9,1-24-2017-009-10,10,2,0,2,2,1,1,1,1,1,1,1,1,0,164,166,166,888,888,0,2,9,0,0,88,7823.58546338710000000000,1,2
6300,24,10,1-24-2017-010-06,6,1,0,1,1,1,1,1,1,1,1,1,1,1,154,158,888,888,888,0,4,2,3,0,88,757.58367996964900000000,1,2
6342,24,12,1-24-2017-012-03,3,1,0,2,1,1,1,0,1,1,1,1,0,0,154,150,888,888,888,0,2,1,0,0,88,153.32690413730400000000,1,2
6342,24,12,1-24-2017-012-03,3,2,0,1,0,1,0,0,1,0,1,0,0,0,170,888,888,888,888,0,1,0,0,0,88,153.32690413730400000000,1,2
