CASEID,PSU,CASENO,CASENUMBER,CATEGORY,VEHNO,EDRSUMMNO,EDREVENTNO,EVENTDESC,CDCEVENT,IGCYCRASH,WARNLAMP,NUMEVENTS,EVENT1TO2,FILEREC,MAXDVRESTIME,MAXDVLONG,MAXDVLONGTIME,MAXDVLAT,MAXDVLATTIME,CASEWGT,PSUSTRAT,VERSION
7114,31,24,1-31-2017-024-09,9,1,1,2,Non-Deployment,1,35971,1,7,9997,7,30,-1,30,997,9997,686.22139148783100000000,6,2
7167,31,25,1-31-2017-025-03,3,1,1,1,Most Recent Event,3,5351,0,1,0,1,9997,-13,228,-14,282,471.72414428540900000000,6,2
7305,31,29,1-31-2017-029-07,7,1,1,1,Most Recent Frontal/Rear Event,1,99998,0,7,9997,1,9997,-5,9997,997,9997,6637.32119482343000000000,6,2
7305,31,29,1-31-2017-029-07,7,1,1,2,1st Prior Frontal/Rear Event,97,99998,0,7,9997,1,9997,3,9997,997,9997,6637.32119482343000000000,6,2
7305,31,29,1-31-2017-029-07,7,1,1,3,Prior Frontal/Rear Event,97,99998,0,7,9997,1,9997,-5,9997,997,9997,6637.32119482343000000000,6,2
7305,31,29,1-31-2017-029-07,7,1,1,4,Side Crash,97,99998,7,7,9997,7,9997,997,9997,997,9997,6637.32119482343000000000,6,2
7372,31,30,1-31-2017-030-10,10,1,1,1,Non-Deployment,1,39483,0,7,9997,7,278,-19,278,997,9997,1073.84216837139000000000,6,2
7431,31,32,1-31-2017-032-06,6,1,1,1,0_frontal Trigger Event,97,10250,7,7,9997,1,9997,997,9997,997,9997,561.11655983670000000000,6,2
7431,31,32,1-31-2017-032-06,6,1,1,2,Side Trigger Event,97,1537,7,7,9997,1,9997,997,9997,997,9997,561.11655983670000000000,6,2
7538,31,34,1-31-2017-034-04,4,1,1,1,Event Record 1,1,7603,0,1,9997,1,118,-14,118,-11,115,2328.51790892268000000000,6,2
7538,31,34,1-31-2017-034-04,4,2,1,1,Most Recent Event,1,6153,0,1,0,1,9997,-24,144,7,76,2328.51790892268000000000,6,2
7590,31,35,1-31-2017-035-10,10,1,1,1,Non-Deployment,1,15620,0,7,9997,1,208,-19,208,997,9997,1073.84216837139000000000,6,2
7730,31,36,1-31-2017-036-05,5,1,1,1,First Record,1,13991,0,1,9997,1,9997,-20,112,5,41,628.83294075430700000000,6,2
7730,31,36,1-31-2017-036-05,5,2,1,1,First Record,1,10543,0,1,9997,1,9997,-20,300,5,300,628.83294075430700000000,6,2
7790,31,38,1-31-2017-038-08,8,1,1,1,Deployment,1,25279,0,7,9997,1,220,-16,220,997,9997,533.58540815661800000000,6,2
7790,31,38,1-31-2017-038-08,8,1,1,2,Non-Deployment,2,25279,1,7,9997,1,523,-21,523,997,9997,533.58540815661800000000,6,2
7805,31,39,1-31-2017-039-09,9,1,1,1,Non-Deployment,97,99998,7,7,9997,7,9997,997,9997,997,9997,1663.27604062427000000000,6,2
7849,31,40,1-31-2017-040-07,7,1,1,1,First Record,1,99998,7,7,9997,7,9997,997,9997,997,9997,1472.66821840875000000000,6,2
8058,31,41,1-31-2017-041-07,7,1,1,1,Most Recent Event,1,99998,7,7,9997,7,9997,997,9997,997,9997,1465.37280017611000000000,6,2
8058,31,41,1-31-2017-041-07,7,2,1,1,Non-Deployment,1,23067,0,7,9997,1,70,997,9997,997,9997,1465.37280017611000000000,6,2
8770,31,47,1-31-2017-047-04,4,1,1,1,Most Recent Event,1,5977,0,1,0,1,9997,-8,286,-1,16,1876.28997287848000000000,6,2
8892,31,50,1-31-2017-050-10,10,1,1,1,Deployment,1,24607,0,7,0,7,175,-24,175,997,9997,1073.84216837139000000000,6,2
8892,31,50,1-31-2017-050-10,10,1,1,2,Deployment Level,97,24607,0,7,9997,7,175,-24,175,997,9997,1073.84216837139000000000,6,2
6101,32,2,1-32-2017-002-02,2,1,1,1,First Record,97,654,0,1,9997,1,9997,-12,70,997,9997,82.36257534832270000000,7,2
6101,32,2,1-32-2017-002-02,2,1,1,2,Second Record,1,2207,0,1,9997,1,9997,-13,140,997,9997,82.36257534832270000000,7,2
6170,32,4,1-32-2017-004-03,3,2,1,1,Event Record 1,1,3317,0,1,9997,1,100,11,100,0,65,920.85788538202200000000,7,2
6215,32,5,1-32-2017-005-05,5,1,1,1,Most Recent Event,1,99998,0,7,9997,1,9997,997,9997,997,9997,156.92934375405100000000,7,2
6215,32,5,1-32-2017-005-05,5,1,1,2,1st Prior Event,1,99998,0,7,9997,1,9997,-20,9997,997,9997,156.92934375405100000000,7,2
6215,32,5,1-32-2017-005-05,5,1,1,3,2nd Prior Event,97,99998,0,7,9997,1,9997,997,9997,997,9997,156.92934375405100000000,7,2
6232,32,6,1-32-2017-006-04,4,1,1,1,"Record 1, Most Recent",97,229,1,3,1,1,300,-4,300,-1,265,2047.48443634482000000000,7,2
6232,32,6,1-32-2017-006-04,4,1,1,2,Record 2,97,229,1,2,1,1,208,-4,295,6,190,2047.48443634482000000000,7,2
6232,32,6,1-32-2017-006-04,4,1,1,3,Record 3,1,229,0,1,0,1,300,-46,298,-2,85,2047.48443634482000000000,7,2
6305,32,9,1-32-2017-009-01,1,1,1,1,System Status at Deployment,97,5584,0,7,8888,1,9997,997,9997,997,9997,360.85524013826500000000,7,2
6305,32,9,1-32-2017-009-01,1,1,1,2,System Status At Deployment #2,1,11399,1,7,8888,1,9997,997,9997,997,9997,360.85524013826500000000,7,2
6392,32,13,1-32-2017-013-01,1,1,1,1,Non-Deployment,1,25755,0,7,9997,1,363,-27,363,997,9997,473.93014835835700000000,7,2
6393,32,14,1-32-2017-014-04,4,1,1,1,Event Record 1,1,2590,0,1,9997,1,9997,-11,300,-8,220,8974.51772059799000000000,7,2
6431,32,16,1-32-2017-016-07,7,2,1,1,Event Record 1,1,2241,0,1,9997,1,9997,14,260,2,50,4484.46946452231000000000,7,2
6531,32,19,1-32-2017-019-07,7,2,1,1,Most Recent Frontal/Rear Event,1,99998,1,7,9997,1,9997,-30,9997,997,9997,5536.09702917442000000000,7,2
6531,32,19,1-32-2017-019-07,7,2,1,2,1st Prior Frontal/Rear Event,97,99998,1,7,9997,1,9997,-1,9997,997,9997,5536.09702917442000000000,7,2
6531,32,19,1-32-2017-019-07,7,2,1,3,Prior Frontal/Rear Event,97,99998,1,7,9997,1,9997,-2,9997,997,9997,5536.09702917442000000000,7,2
6532,32,20,1-32-2017-020-07,7,3,1,1,Non-Deployment,1,14313,0,7,9997,1,143,-7,143,997,9997,5536.09702917442000000000,7,2
6577,32,22,1-32-2017-022-02,2,2,1,1,First Record,1,3215,0,1,9997,1,9997,-36,288,-13,130,196.43347976677000000000,7,2
6577,32,22,1-32-2017-022-02,2,2,1,2,Second Record,97,3215,1,2,0,1,9997,-1,294,2,232,196.43347976677000000000,7,2
6625,32,23,1-32-2017-023-03,3,1,1,1,First Record,2,7285,0,1,9997,1,9997,-68,141,-8,290,1645.37305184942000000000,7,2
6669,32,25,1-32-2017-025-03,3,1,1,1,Most Recent Event,1,10973,0,7,9997,1,9997,997,9997,997,9997,1843.81501469920000000000,7,2
6669,32,25,1-32-2017-025-03,3,1,1,2,1st Prior Event,2,10973,0,7,9997,1,9997,997,9997,997,9997,1843.81501469920000000000,7,2
6669,32,25,1-32-2017-025-03,3,1,1,3,2nd Prior Event,2,10973,0,7,9997,1,9997,997,9997,997,9997,1843.81501469920000000000,7,2
6669,32,25,1-32-2017-025-03,3,1,1,4,3rd Prior Event,97,9063,0,7,9997,1,9997,-7,94,997,9997,1843.81501469920000000000,7,2
6669,32,25,1-32-2017-025-03,3,1,1,5,4th Prior Event,97,99998,7,7,9997,1,9997,997,9997,997,9997,1843.81501469920000000000,7,2
6708,32,27,1-32-2017-027-03,3,1,1,1,First Record,97,5113,1,3,0,1,9997,-0,174,6,300,1513.61702994703000000000,7,2
6708,32,27,1-32-2017-027-03,3,1,1,2,Second Record,1,5113,0,2,9997,1,9997,-32,225,-3,149,1513.61702994703000000000,7,2
6709,32,28,1-32-2017-028-05,5,1,1,1,System Status At Deployment,1,24826,0,1,8888,1,9997,-22,153,997,9997,257.94526058209200000000,7,2
6709,32,28,1-32-2017-028-05,5,1,1,2,System Status At Non-Deployment,97,24690,0,7,9997,1,9997,-0,3,997,9997,257.94526058209200000000,7,2
6709,32,28,1-32-2017-028-05,5,2,1,1,Non-Deployment,1,17111,0,7,9997,1,120,997,9997,997,9997,257.94526058209200000000,7,2
6743,32,29,1-32-2017-029-09,9,1,1,1,Non-Deployment,1,27814,0,7,9997,7,9997,-2,9997,997,9997,11898.59044141580000000000,7,2
6744,32,30,1-32-2017-030-06,6,2,1,1,Deployment,97,7040,0,7,0,1,9997,997,9997,997,9997,4008.89781094842000000000,7,2
6744,32,30,1-32-2017-030-06,6,2,1,2,Deployment #2,1,13510,0,7,0,1,9997,997,9997,997,9997,4008.89781094842000000000,7,2
6779,32,32,1-32-2017-032-03,3,1,1,1,Event Record 1,97,11323,0,1,9997,1,9997,10,114,-31,294,1463.79989406413000000000,7,2
6779,32,32,1-32-2017-032-03,3,2,1,1,First Record,97,3152,0,1,9997,1,9997,-36,150,997,9997,1463.79989406413000000000,7,2
6779,32,32,1-32-2017-032-03,3,2,1,2,Second Record,97,3152,1,2,2,1,9997,-14,170,997,9997,1463.79989406413000000000,7,2
6821,32,34,1-32-2017-034-03,3,2,1,1,First Record,3,99998,7,7,9997,7,9997,997,9997,997,9997,1687.85652753375000000000,7,2
6821,32,34,1-32-2017-034-03,3,3,1,1,Most Recent Event,3,2570,0,7,9997,1,9997,16,125,997,9997,1687.85652753375000000000,7,2
6860,32,36,1-32-2017-036-03,3,1,1,1,Most Recent Event,97,8724,0,2,0,1,9997,-6,208,-2,202,1642.02097146795000000000,7,2
6860,32,36,1-32-2017-036-03,3,1,1,2,1st Prior Event,1,8724,0,1,0,1,9997,7,68,15,68,1642.02097146795000000000,7,2
6898,32,38,1-32-2017-038-05,5,1,1,1,Deployment,4,7360,0,7,1,1,9997,997,9997,997,9997,301.15551826992000000000,7,2
6898,32,38,1-32-2017-038-05,5,1,1,2,Non-Deployment,1,7360,0,7,9997,1,120,997,9997,997,9997,301.15551826992000000000,7,2
6899,32,39,1-32-2017-039-03,3,1,1,1,Most Recent Event,1,3466,0,1,0,1,9997,5,48,28,102,1767.17385729848000000000,7,2
6899,32,39,1-32-2017-039-03,3,2,1,1,Most Recent Event,1,4373,0,1,9995,1,9997,-13,76,-3,44,1767.17385729848000000000,7,2
6939,32,40,1-32-2017-040-02,2,2,1,1,Event Record 1,1,340,0,1,9997,1,9997,27,300,-5,148,172.68235312684700000000,7,2
6940,32,41,1-32-2017-041-04,4,1,1,1,Event Record 1,1,11388,0,1,9997,1,48,-2,105,-2,48,7688.51403573042000000000,7,2
6940,32,41,1-32-2017-041-04,4,2,1,1,Most Recent Event,1,4645,0,1,0,1,9997,-8,84,-3,34,7688.51403573042000000000,7,2
6980,32,43,1-32-2017-043-03,3,1,1,1,Event Record 1,97,1027,0,1,9997,1,9997,19,190,-2,300,889.05401556785400000000,7,2
6980,32,43,1-32-2017-043-03,3,1,1,2,Event Record 2,2,2410,0,1,9997,1,9997,-6,188,-11,55,889.05401556785400000000,7,2
7011,32,46,1-32-2017-046-02,2,1,1,1,Event Record 1,1,8833,0,1,0,1,9997,-29,300,-11,83,199.81596105114200000000,7,2
7011,32,46,1-32-2017-046-02,2,1,1,2,Event Record 2,97,8833,1,2,0,1,9997,-2,258,6,300,199.81596105114200000000,7,2
7053,32,48,1-32-2017-048-03,3,2,1,1,Most Recent Event,1,6249,0,7,9997,1,9997,-11,123,997,9997,841.13676141476200000000,7,2
7053,32,48,1-32-2017-048-03,3,2,1,2,1st Prior Event,1,6249,0,7,9997,1,9997,997,9997,997,9997,841.13676141476200000000,7,2
7053,32,48,1-32-2017-048-03,3,2,1,3,2nd Prior Event,1,581,0,7,9997,1,9997,997,9997,997,9997,841.13676141476200000000,7,2
7054,32,49,1-32-2017-049-03,3,2,1,1,Event Record 1,1,10379,1,1,9997,1,9997,-10,168,2,88,841.13676141476200000000,7,2
7054,32,49,1-32-2017-049-03,3,2,1,2,Event Record 2,1,10379,0,1,9997,1,9997,-39,300,11,300,841.13676141476200000000,7,2
7087,32,50,1-32-2017-050-04,4,1,1,1,First Record,1,8713,0,1,9997,1,9997,3,90,997,9997,2912.30959026588000000000,7,2
7101,32,51,1-32-2017-051-02,2,1,1,1,Most Recent Event,1,832,0,7,9997,1,9997,997,9997,997,9997,100.60516864590000000000,7,2
7101,32,51,1-32-2017-051-02,2,1,1,2,1st Prior Event,1,832,0,7,9997,1,9997,-9,129,997,9997,100.60516864590000000000,7,2
7101,32,51,1-32-2017-051-02,2,1,1,3,2nd Prior Event,1,832,0,7,9997,1,9997,997,9997,997,9997,100.60516864590000000000,7,2
7101,32,51,1-32-2017-051-02,2,1,1,4,3rd Prior Event,97,256,0,7,9997,1,9997,997,9997,997,9997,100.60516864590000000000,7,2
7101,32,51,1-32-2017-051-02,2,2,1,1,Event Record 1,1,294,0,1,9997,1,9997,-19,144,14,110,100.60516864590000000000,7,2
7172,32,57,1-32-2017-057-07,7,1,1,1,Deployment,97,5912,0,7,9997,1,9997,997,9997,997,9997,2629.97117438863000000000,7,2
7172,32,57,1-32-2017-057-07,7,1,1,2,Non-Deployment,1,14699,1,7,9997,1,130,997,9997,997,9997,2629.97117438863000000000,7,2
7194,32,58,1-32-2017-058-03,3,1,1,1,Non-Deployment,1,25665,0,7,9997,7,9997,-7,9997,997,9997,725.43640745556300000000,7,2
7194,32,58,1-32-2017-058-03,3,2,1,1,First Record,1,1401,0,1,0,1,9997,-7,300,997,9997,725.43640745556300000000,7,2
7207,32,59,1-32-2017-059-03,3,1,1,1,Deployment,1,10044,0,7,0,1,9997,997,9997,997,9997,774.44113737545000000000,7,2
7207,32,59,1-32-2017-059-03,3,2,1,1,Event Record 1,1,2136,0,1,9997,1,9997,-10,285,-27,78,774.44113737545000000000,7,2
7207,32,59,1-32-2017-059-03,3,2,1,2,Event Record 2,2,2136,1,1,9997,1,9997,-19,263,11,300,774.44113737545000000000,7,2
7254,32,63,1-32-2017-063-06,6,1,1,1,Most Recent Event,2,1098,0,7,9997,1,9997,19,121,997,9997,967.18787873412400000000,7,2
7254,32,63,1-32-2017-063-06,6,3,1,1,Most Recent Frontal/Rear Event,1,99998,1,7,9997,1,9997,-21,9997,997,9997,967.18787873412400000000,7,2
7254,32,63,1-32-2017-063-06,6,3,1,2,1st Prior Frontal/Rear Event,97,99998,0,7,9997,1,9997,-1,9997,997,9997,967.18787873412400000000,7,2
7254,32,63,1-32-2017-063-06,6,3,1,3,Prior Frontal/Rear Event,97,99998,0,7,9997,1,9997,-5,9997,997,9997,967.18787873412400000000,7,2
7255,32,64,1-32-2017-064-06,6,1,1,1,Most Recent Frontal/Rear Event,1,99998,0,7,9997,1,9997,-30,9997,997,9997,967.18787873412400000000,7,2
7255,32,64,1-32-2017-064-06,6,1,1,2,Side Crash,97,99998,7,7,9997,7,9997,997,9997,997,9997,967.18787873412400000000,7,2
7255,32,64,1-32-2017-064-06,6,2,1,1,Most Recent Frontal/Rear Event,2,99998,0,7,9997,1,9997,-9,9997,997,9997,967.18787873412400000000,7,2
7255,32,64,1-32-2017-064-06,6,2,1,2,1st Prior Frontal/Rear Event,1,99998,0,7,9997,1,9997,17,9997,997,9997,967.18787873412400000000,7,2
7255,32,64,1-32-2017-064-06,6,2,1,3,Rollover,97,99998,7,7,9997,7,9997,997,9997,997,9997,967.18787873412400000000,7,2
7290,32,66,1-32-2017-066-02,2,1,1,1,Event Record 1,1,2598,0,1,9997,1,9997,-11,300,-6,63,38.77899408977660000000,7,2
7297,32,67,1-32-2017-067-03,3,2,1,1,"Record 1, Most Recent",1,3628,0,1,0,1,9997,-8,263,16,165,678.98210436141800000000,7,2
7298,32,68,1-32-2017-068-07,7,2,1,1,Deployment,97,26290,0,7,0,1,9997,997,9997,997,9997,2461.55740743636000000000,7,2
7298,32,68,1-32-2017-068-07,7,2,1,2,Deployment #2,1,36927,1,7,9997,1,9997,997,9997,997,9997,2461.55740743636000000000,7,2
7418,32,74,1-32-2017-074-03,3,1,1,1,Most Recent Event,1,6407,1,1,9995,1,9997,-58,202,-28,86,840.27147659233500000000,7,2
7418,32,74,1-32-2017-074-03,3,2,1,1,Most Recent Event,1,99998,7,7,9997,7,9997,997,9997,997,9997,840.27147659233500000000,7,2
7458,32,78,1-32-2017-078-04,4,1,1,1,Event Record 1,1,3275,0,1,9997,1,9997,-47,293,-11,258,2909.31367156946000000000,7,2
7520,32,79,1-32-2017-079-06,6,2,1,1,First Record,1,99998,7,7,9997,7,9997,997,9997,997,9997,2261.97195645502000000000,7,2
7521,32,80,1-32-2017-080-03,3,1,1,1,Most Recent Frontal/Rear Event,5,99998,0,7,9997,1,9997,19,9997,997,9997,1166.26283887066000000000,7,2
7521,32,80,1-32-2017-080-03,3,1,1,2,1st Prior Frontal/Rear Event,97,99998,0,7,9997,1,9997,5,9997,997,9997,1166.26283887066000000000,7,2
7521,32,80,1-32-2017-080-03,3,1,1,3,Prior Frontal/Rear Event,1,99998,0,7,9997,1,9997,-8,9997,997,9997,1166.26283887066000000000,7,2
7522,32,81,1-32-2017-081-03,3,1,1,1,Most Recent Event,1,5632,0,1,9995,1,9997,-33,194,-7,112,1166.26283887602000000000,7,2
7651,32,84,1-32-2017-084-02,2,1,1,1,Event Record 1,1,7107,0,1,9997,1,9997,-63,174,-11,112,58.31314601224810000000,7,2
7706,32,87,1-32-2017-087-03,3,1,1,1,Event Record 1,1,4562,0,1,9997,1,165,-23,270,-4,95,1044.02554058548000000000,7,2
7706,32,87,1-32-2017-087-03,3,1,1,2,Event Record 2,2,4562,1,1,9997,1,298,0,20,-1,298,1044.02554058548000000000,7,2
7746,32,89,1-32-2017-089-02,2,2,1,1,First Record,1,5966,0,1,9997,1,9997,-10,90,26,122,81.18720607776380000000,7,2
7762,32,91,1-32-2017-091-03,3,1,1,1,First Record,2,5913,0,1,9997,1,9997,-28,110,997,9997,690.83474118155100000000,7,2
7763,32,92,1-32-2017-092-02,2,1,1,1,Event Record 1,1,2627,0,1,9997,1,115,-45,115,-3,50,53.72181073921810000000,7,2
7814,32,94,1-32-2017-094-03,3,1,1,1,Most Recent Event,1,1404,0,1,0,1,9997,-12,102,-15,94,804.13036559925200000000,7,2
7814,32,94,1-32-2017-094-03,3,2,1,1,Non-Deployment,1,36445,0,7,9997,7,93,-10,93,997,9997,804.13036559925200000000,7,2
7815,32,95,1-32-2017-095-02,2,2,1,1,Event Record 1,1,5825,0,1,9997,1,205,19,160,-13,295,62.53208869677920000000,7,2
7815,32,95,1-32-2017-095-02,2,2,1,2,Event Record 2,2,5825,0,2,1,1,35,0,40,-2,40,62.53208869677920000000,7,2
7920,32,101,1-32-2017-101-09,9,3,1,1,Non-Deployment,2,29786,0,7,0,7,9997,0,9997,997,9997,4628.57733316537000000000,7,2
7935,32,104,1-32-2017-104-02,2,1,1,1,Most Recent Event,3,4377,0,7,9997,1,9997,997,9997,997,9997,51.19423790438260000000,7,2
7935,32,104,1-32-2017-104-02,2,1,1,2,1st Prior Event,1,4377,0,7,9997,1,9997,-23,113,997,9997,51.19423790438260000000,7,2
7935,32,104,1-32-2017-104-02,2,1,1,3,2nd Prior Event,1,4377,0,7,9997,1,9997,997,9997,997,9997,51.19423790438260000000,7,2
7980,32,105,1-32-2017-105-07,7,1,1,1,Event Record 1,97,10773,0,7,0,7,9997,997,9997,997,9997,1697.99965014925000000000,7,2
7982,32,107,1-32-2017-107-03,3,1,1,1,Event Record 1,1,1412,0,1,9997,1,145,-26,145,-3,85,468.36664145241800000000,7,2
7982,32,107,1-32-2017-107-03,3,2,1,1,Event Record 1,1,48,0,1,9997,1,9997,-10,258,5,160,468.36664145241800000000,7,2
7982,32,107,1-32-2017-107-03,3,2,1,2,Event Record 2,2,48,0,2,1,1,9997,-2,106,-10,176,468.36664145241800000000,7,2
8043,32,108,1-32-2017-108-04,4,1,1,1,First Record,2,14218,0,1,9997,1,9997,-13,300,-5,112,1621.64908752691000000000,7,2
8059,32,109,1-32-2017-109-01,1,1,1,1,Most Recent Event,1,227,1,1,0,1,9997,-50,122,-3,108,260.67564091819700000000,7,2
8060,32,110,1-32-2017-110-02,2,1,1,1,Event Record 1,2,7487,0,1,9997,0,9997,32,98,-13,80,86.24958115609160000000,7,2
8060,32,110,1-32-2017-110-02,2,1,1,2,Event Record 2,97,6160,0,1,9997,1,9997,0,275,2,300,86.24958115609160000000,7,2
8060,32,110,1-32-2017-110-02,2,2,1,1,Event Record 1,97,983,0,1,9997,1,9997,-8,150,2,54,86.24958115609160000000,7,2
8060,32,110,1-32-2017-110-02,2,2,1,2,Event Record 2,97,2535,0,2,9997,1,9997,-11,130,0,92,86.24958115609160000000,7,2
8060,32,110,1-32-2017-110-02,2,2,1,3,Event Record 3,2,6162,0,3,9997,1,9997,-11,206,69,108,86.24958115609160000000,7,2
8176,32,115,1-32-2017-115-03,3,1,1,1,Event Record 1,1,760,0,1,9997,1,9997,-35,300,2,150,892.12129756409200000000,7,2
8195,32,117,1-32-2017-117-04,4,2,1,1,First Record,1,6440,0,1,9997,1,9997,-12,90,997,9997,3507.53704810263000000000,7,2
8196,32,118,1-32-2017-118-03,3,1,1,1,Most Recent Event,1,820,0,7,9997,1,9997,-7,123,997,9997,1013.05107228539000000000,7,2
8196,32,118,1-32-2017-118-03,3,1,1,2,1st Prior Event,1,820,0,7,9997,1,9997,997,9997,997,9997,1013.05107228539000000000,7,2
8196,32,118,1-32-2017-118-03,3,1,1,3,2nd Prior Event,1,820,0,7,9997,1,9997,997,9997,997,9997,1013.05107228539000000000,7,2
8244,32,119,1-32-2017-119-02,2,1,1,1,Most Recent Event,3,1813,0,7,9997,1,9997,997,9997,997,9997,180.92125064642700000000,7,2
8244,32,119,1-32-2017-119-02,2,1,1,2,1st Prior Event,2,1813,0,7,9997,1,9997,997,9997,997,9997,180.92125064642700000000,7,2
8244,32,119,1-32-2017-119-02,2,1,1,3,2nd Prior Event,1,1813,0,7,9997,1,9997,997,9997,997,9997,180.92125064642700000000,7,2
8244,32,119,1-32-2017-119-02,2,1,1,4,3rd Prior Event,97,99998,7,7,9997,1,9997,-17,225,997,9997,180.92125064642700000000,7,2
8244,32,119,1-32-2017-119-02,2,1,1,5,4th Prior Event,97,99998,7,7,9997,1,9997,997,9997,997,9997,180.92125064642700000000,7,2
8344,32,120,1-32-2017-120-03,3,2,1,1,Most Recent Event,2,6160,0,7,9997,1,9997,-9,116,997,9997,2698.42483794772000000000,7,2
8344,32,120,1-32-2017-120-03,3,2,1,2,1st Prior Event,1,6160,0,7,9997,1,9997,19,131,997,9997,2698.42483794772000000000,7,2
8344,32,120,1-32-2017-120-03,3,2,1,3,2nd Prior Event,97,99998,7,7,9997,1,9997,997,9997,997,9997,2698.42483794772000000000,7,2
8344,32,120,1-32-2017-120-03,3,2,1,4,3rd Prior Event,97,99998,7,7,9997,1,9997,997,9997,997,9997,2698.42483794772000000000,7,2
8346,32,122,1-32-2017-122-03,3,1,1,1,Event Record 1,1,7381,0,1,9997,1,80,-10,80,19,80,2698.42483796011000000000,7,2
8346,32,122,1-32-2017-122-03,3,2,1,1,Deployment,1,13876,0,7,0,1,9997,997,9997,997,9997,2698.42483796011000000000,7,2
8415,32,126,1-32-2017-126-03,3,1,1,1,Most Recent Event,1,2743,0,1,9995,1,9997,-24,140,21,98,953.61486151452400000000,7,2
8421,32,127,1-32-2017-127-06,6,1,1,1,Event Record 1,1,9154,0,1,9997,1,9997,18,132,0,86,1849.54025980399000000000,7,2
8482,32,130,1-32-2017-130-02,2,1,1,1,Deployment,1,29878,0,7,9997,7,9997,997,9997,997,9997,122.37293885271400000000,7,2
8482,32,130,1-32-2017-130-02,2,1,1,2,Non-Deployment,97,29829,0,7,9997,7,9997,-0,9997,997,9997,122.37293885271400000000,7,2
8482,32,130,1-32-2017-130-02,2,2,1,1,Event Record 1,1,3648,0,1,9997,1,9997,56,186,-13,220,122.37293885271400000000,7,2
8482,32,130,1-32-2017-130-02,2,2,1,2,Event Record 2,3,3648,0,2,1,1,9997,-47,118,14,62,122.37293885271400000000,7,2
8482,32,130,1-32-2017-130-02,2,3,1,1,Non-Deployment,2,99998,7,7,9997,7,9997,997,9997,997,9997,122.37293885271400000000,7,2
8547,32,136,1-32-2017-136-03,3,1,1,1,Trg Invalid #1,97,99998,7,7,9997,0,9997,997,9997,997,9997,884.24174556613000000000,7,2
8547,32,136,1-32-2017-136-03,3,1,1,2,Most Recent Event,1,2093,0,7,9997,1,9997,997,9997,997,9997,884.24174556613000000000,7,2
8547,32,136,1-32-2017-136-03,3,1,1,3,1st Prior Event,1,2093,0,7,9997,1,9997,-22,105,997,9997,884.24174556613000000000,7,2
8547,32,136,1-32-2017-136-03,3,1,1,4,2nd Prior Event,97,99998,7,7,9997,1,9997,997,9997,997,9997,884.24174556613000000000,7,2
8547,32,136,1-32-2017-136-03,3,2,1,1,Event 1,1,14493,1,2,9997,1,240,-35,240,10,240,884.24174556613000000000,7,2
8547,32,136,1-32-2017-136-03,3,2,1,2,Event 2,97,13081,0,1,9997,1,140,-14,140,11,140,884.24174556613000000000,7,2
8547,32,136,1-32-2017-136-03,3,2,1,3,Event 3,97,14493,1,2,1,1,130,-10,130,-2,130,884.24174556613000000000,7,2
8559,32,137,1-32-2017-137-02,2,1,1,1,First Record,1,7255,0,1,9997,1,9997,-20,300,-18,113,68.76183965759140000000,7,2
8605,32,141,1-32-2017-141-03,3,1,1,1,First Record,1,8966,0,1,9997,1,9997,-16,160,997,9997,494.46796713426900000000,7,2
8755,32,142,1-32-2017-142-05,5,2,1,1,Deployment,1,15378,0,7,-0,1,9997,997,9997,997,9997,148.73555778377600000000,7,2
8755,32,142,1-32-2017-142-05,5,2,1,2,Non-Deployment,2,15378,1,7,9997,1,70,997,9997,997,9997,148.73555778377600000000,7,2
8758,32,143,1-32-2017-143-03,3,1,1,1,Event Record 1,1,8873,0,1,9997,1,113,-10,133,-18,90,872.77693225138300000000,7,2
8759,32,144,1-32-2017-144-02,2,1,1,1,Event Record 1,1,4086,0,1,9997,1,203,-10,203,-2,80,67.87029426425760000000,7,2
8795,32,147,1-32-2017-147-03,3,2,1,1,Event Record 1,1,5612,0,1,9997,1,9997,-8,300,11,195,1059.81965098680000000000,7,2
8833,32,148,1-32-2017-148-06,6,1,1,1,Most Recent Event,2,14123,0,7,1,7,9997,5,241,11,170,2055.52492074040000000000,7,2
8833,32,148,1-32-2017-148-06,6,1,1,2,1st Prior Event,1,14123,0,7,0,7,9997,-4,225,-16,43,2055.52492074040000000000,7,2
8891,32,153,1-32-2017-153-02,2,1,1,1,First Record,1,4555,0,3,9997,1,9997,-31,140,-4,94,57.73735477472060000000,7,2
8891,32,153,1-32-2017-153-02,2,1,1,2,Second Record,3,4555,1,4,0,1,9997,5,300,9,300,57.73735477472060000000,7,2
9002,32,160,1-32-2017-160-03,3,2,1,1,Event Record 1,1,4579,0,1,9997,1,9997,14,78,0,0,2108.38863826497000000000,7,2
9002,32,160,1-32-2017-160-03,3,2,1,2,Event Record 2,2,4579,0,2,1,1,9997,-11,48,0,0,2108.38863826497000000000,7,2
6137,33,1,1-33-2017-001-05,5,1,1,1,Non-Deployment,1,16282,0,7,9997,1,170,997,9997,997,9997,74.86449003353310000000,12,2
6203,33,2,1-33-2017-002-03,3,1,1,1,Most Recent Event,1,797,0,1,9995,1,9997,0,0,-2,272,119.34250582086200000000,12,2
6203,33,2,1-33-2017-002-03,3,1,1,2,1st Prior Event,97,797,0,1,9995,1,9997,0,0,-2,272,119.34250582086200000000,12,2
