CASEID,PSU,CASENO,CASENUMBER,CATEGORY,VEHNO,EDRSUMMNO,NUMEVENTS,CDRVERCOLL,CDRVERREPT,MODTYPE,IGCYCDOWN,CASEWGT,PSUSTRAT,VERSION
7730,31,36,1-31-2017-036-05,5,2,1,1,Crash Data Retrieval Tool 17.4,Crash Data Retrieval Tool 18.0.2,1,10548,628.83294075430700000000,6,2
7790,31,38,1-31-2017-038-08,8,1,1,2,Crash Data Retrieval Tool 17.4,Crash Data Retrieval Tool 18.0.2,1,25283,533.58540815661800000000,6,2
7805,31,39,1-31-2017-039-09,9,1,1,1,Crash Data Retrieval Tool 17.4,Crash Data Retrieval Tool 18.0.2,1,99998,1663.27604062427000000000,6,2
7849,31,40,1-31-2017-040-07,7,1,1,1,Crash Data Retrieval Tool 17.4.2,Crash Data Retrieval Tool 18.0.2,1,99998,1472.66821840875000000000,6,2
8058,31,41,1-31-2017-041-07,7,1,1,1,Crash Data Retrieval Tool 17.4.2,Crash Data Retrieval Tool 18.0.2,1,99998,1465.37280017611000000000,6,2
8058,31,41,1-31-2017-041-07,7,2,1,1,Crash Data Retrieval Tool 17.4.2,Crash Data Retrieval Tool 18.0.2,1,23115,1465.37280017611000000000,6,2
8110,31,42,1-31-2017-042-08,8,1,1,0,Crash Data Retrieval Tool 17.4.2,Crash Data Retrieval Tool 18.0.2,1,99998,533.58540815661800000000,6,2
8563,31,44,1-31-2017-044-07,7,1,1,0,Crash Data Retrieval Tool 17.5.1,Crash Data Retrieval Tool 18.0.2,1,9177,4475.48751957649000000000,6,2
8770,31,47,1-31-2017-047-04,4,1,1,1,Crash Data Retrieval Tool 17.5.1,Crash Data Retrieval Tool 18.0.2,1,5983,1876.28997287848000000000,6,2
8892,31,50,1-31-2017-050-10,10,1,1,2,Crash Data Retrieval Tool 17.5.1,Crash Data Retrieval Tool 18.0.2,1,24610,1073.84216837139000000000,6,2
6101,32,2,1-32-2017-002-02,2,1,1,2,Crash Data Retrieval Tool 16.6,Crash Data Retrieval Tool 18.0.2,1,2210,82.36257534832270000000,7,2
6170,32,4,1-32-2017-004-03,3,2,1,1,Crash Data Retrieval Tool 16.6,Crash Data Retrieval Tool 18.0.2,1,3321,920.85788538202200000000,7,2
6215,32,5,1-32-2017-005-05,5,1,1,3,Crash Data Retrieval Tool 16.6,Crash Data Retrieval Tool 18.0.2,1,99998,156.92934375405100000000,7,2
6232,32,6,1-32-2017-006-04,4,1,1,3,Crash Data Retrieval Tool 16.6,Crash Data Retrieval Tool 18.0.2,1,232,2047.48443634482000000000,7,2
6305,32,9,1-32-2017-009-01,1,1,1,2,17.0,17.0,1,11400,360.85524013826500000000,7,2
6392,32,13,1-32-2017-013-01,1,1,1,1,Crash Data Retrieval Tool 16.6,Crash Data Retrieval Tool 18.0.2,1,25759,473.93014835835700000000,7,2
6393,32,14,1-32-2017-014-04,4,1,1,1,Crash Data Retrieval Tool 17.2,Crash Data Retrieval Tool 18.0.2,1,2594,8974.51772059799000000000,7,2
6431,32,16,1-32-2017-016-07,7,2,1,1,Crash Data Retrieval Tool 17.2,Crash Data Retrieval Tool 18.0.2,1,2260,4484.46946452231000000000,7,2
6531,32,19,1-32-2017-019-07,7,2,1,3,Crash Data Retrieval Tool 17.2,Crash Data Retrieval Tool 18.0.2,1,99998,5536.09702917442000000000,7,2
6532,32,20,1-32-2017-020-07,7,3,1,1,Crash Data Retrieval Tool 17.2,Crash Data Retrieval Tool 18.0.2,1,14322,5536.09702917442000000000,7,2
6577,32,22,1-32-2017-022-02,2,2,1,2,Crash Data Retrieval Tool 17.2,Crash Data Retrieval Tool 18.0.2,1,3217,196.43347976677000000000,7,2
6625,32,23,1-32-2017-023-03,3,1,1,1,Crash Data Retrieval Tool 17.2,Crash Data Retrieval Tool 18.0.2,1,7286,1645.37305184942000000000,7,2
6669,32,25,1-32-2017-025-03,3,1,1,5,Crash Data Retrieval Tool 17.2,Crash Data Retrieval Tool 18.0.2,1,10977,1843.81501469920000000000,7,2
6708,32,27,1-32-2017-027-03,3,1,1,2,Crash Data Retrieval Tool 17.2.1,Crash Data Retrieval Tool 18.0.2,1,5115,1513.61702994703000000000,7,2
6709,32,28,1-32-2017-028-05,5,1,1,2,17.0,17.0,1,24846,257.94526058209200000000,7,2
6709,32,28,1-32-2017-028-05,5,2,1,1,Crash Data Retrieval Tool 17.2.1,Crash Data Retrieval Tool 18.0.2,1,17111,257.94526058209200000000,7,2
6743,32,29,1-32-2017-029-09,9,1,1,1,Crash Data Retrieval Tool 17.2.1,Crash Data Retrieval Tool 18.0.2,1,99998,11898.59044141580000000000,7,2
6743,32,29,1-32-2017-029-09,9,2,1,0,Crash Data Retrieval Tool 17.2.1,Crash Data Retrieval Tool 18.0.2,1,99998,11898.59044141580000000000,7,2
6744,32,30,1-32-2017-030-06,6,2,1,2,Crash Data Retrieval Tool 17.2.1,Crash Data Retrieval Tool 18.0.2,1,13512,4008.89781094842000000000,7,2
6779,32,32,1-32-2017-032-03,3,1,1,1,Crash Data Retrieval Tool 17.2.1,Crash Data Retrieval Tool 18.0.2,1,11323,1463.79989406413000000000,7,2
6779,32,32,1-32-2017-032-03,3,2,1,2,Crash Data Retrieval Tool 17.2.1,Crash Data Retrieval Tool 18.0.2,1,3156,1463.79989406413000000000,7,2
6821,32,34,1-32-2017-034-03,3,2,1,1,Crash Data Retrieval Tool 17.2.1,Crash Data Retrieval Tool 18.0.2,1,99998,1687.85652753375000000000,7,2
6821,32,34,1-32-2017-034-03,3,3,1,1,Crash Data Retrieval Tool 17.2.1,Crash Data Retrieval Tool 18.0.2,1,2576,1687.85652753375000000000,7,2
6860,32,36,1-32-2017-036-03,3,1,1,2,Crash Data Retrieval Tool 17.2.1,Crash Data Retrieval Tool 18.0.2,1,8932,1642.02097146795000000000,7,2
6898,32,38,1-32-2017-038-05,5,1,1,2,Crash Data Retrieval Tool 17.3,Crash Data Retrieval Tool 18.0.2,1,7360,301.15551826992000000000,7,2
6899,32,39,1-32-2017-039-03,3,1,1,1,Crash Data Retrieval Tool 17.3,Crash Data Retrieval Tool 18.0.2,1,3474,1767.17385729848000000000,7,2
6899,32,39,1-32-2017-039-03,3,2,1,1,Crash Data Retrieval Tool 17.3,Crash Data Retrieval Tool 18.0.2,1,4375,1767.17385729848000000000,7,2
6939,32,40,1-32-2017-040-02,2,2,1,1,Crash Data Retrieval Tool 17.3,Crash Data Retrieval Tool 18.0.2,1,342,172.68235312684700000000,7,2
6940,32,41,1-32-2017-041-04,4,1,1,1,Crash Data Retrieval Tool 17.3,Crash Data Retrieval Tool 18.0.2,1,11399,7688.51403573042000000000,7,2
6940,32,41,1-32-2017-041-04,4,2,1,1,Crash Data Retrieval Tool 17.3,Crash Data Retrieval Tool 18.0.2,1,4666,7688.51403573042000000000,7,2
6980,32,43,1-32-2017-043-03,3,1,1,2,Crash Data Retrieval Tool 17.3,Crash Data Retrieval Tool 18.0.2,1,2419,889.05401556785400000000,7,2
7010,32,45,1-32-2017-045-08,8,2,1,0,Crash Data Retrieval Tool 17.3,Crash Data Retrieval Tool 18.0.2,2,99998,1502.31800595479000000000,7,2
7011,32,46,1-32-2017-046-02,2,1,1,2,Crash Data Retrieval Tool 17.3,Crash Data Retrieval Tool 18.0.2,1,8834,199.81596105114200000000,7,2
7053,32,48,1-32-2017-048-03,3,2,1,3,Crash Data Retrieval Tool 17.3,Crash Data Retrieval Tool 18.0.2,1,6259,841.13676141476200000000,7,2
7054,32,49,1-32-2017-049-03,3,2,1,2,Crash Data Retrieval Tool 17.3,Crash Data Retrieval Tool 18.0.2,1,10380,841.13676141476200000000,7,2
7087,32,50,1-32-2017-050-04,4,1,1,1,Crash Data Retrieval Tool 17.3,Crash Data Retrieval Tool 18.0.2,1,8720,2912.30959026588000000000,7,2
7101,32,51,1-32-2017-051-02,2,1,1,4,Crash Data Retrieval Tool 17.3,Crash Data Retrieval Tool 18.0.2,1,833,100.60516864590000000000,7,2
7101,32,51,1-32-2017-051-02,2,2,1,1,Crash Data Retrieval Tool 17.3,Crash Data Retrieval Tool 18.0.2,1,297,100.60516864590000000000,7,2
7172,32,57,1-32-2017-057-07,7,1,1,2,Crash Data Retrieval Tool 17.4,Crash Data Retrieval Tool 18.0.2,1,14702,2629.97117438863000000000,7,2
7194,32,58,1-32-2017-058-03,3,1,1,1,Crash Data Retrieval Tool 17.4,Crash Data Retrieval Tool 18.0.2,1,99998,725.43640745556300000000,7,2
7194,32,58,1-32-2017-058-03,3,2,1,1,Crash Data Retrieval Tool 17.3,Crash Data Retrieval Tool 18.0.2,1,1411,725.43640745556300000000,7,2
7207,32,59,1-32-2017-059-03,3,1,1,1,Crash Data Retrieval Tool 17.4,Crash Data Retrieval Tool 18.0.2,1,10046,774.44113737545000000000,7,2
7207,32,59,1-32-2017-059-03,3,2,1,2,Crash Data Retrieval Tool 17.4,Crash Data Retrieval Tool 18.0.2,1,2146,774.44113737545000000000,7,2
7254,32,63,1-32-2017-063-06,6,1,1,1,Crash Data Retrieval Tool 17.4,Crash Data Retrieval Tool 18.0.2,1,1112,967.18787873412400000000,7,2
7254,32,63,1-32-2017-063-06,6,3,1,3,Crash Data Retrieval Tool 17.4,Crash Data Retrieval Tool 18.0.2,1,99998,967.18787873412400000000,7,2
7255,32,64,1-32-2017-064-06,6,1,1,2,Crash Data Retrieval Tool 17.4,Crash Data Retrieval Tool 18.0.2,1,99998,967.18787873412400000000,7,2
7255,32,64,1-32-2017-064-06,6,2,1,3,Crash Data Retrieval Tool 17.4,Crash Data Retrieval Tool 18.0.2,1,99998,967.18787873412400000000,7,2
7290,32,66,1-32-2017-066-02,2,1,1,1,Crash Data Retrieval Tool 17.4,Crash Data Retrieval Tool 18.0.2,1,2615,38.77899408977660000000,7,2
7297,32,67,1-32-2017-067-03,3,2,1,1,Crash Data Retrieval Tool 17.4,Crash Data Retrieval Tool 18.0.2,1,3631,678.98210436141800000000,7,2
7298,32,68,1-32-2017-068-07,7,2,1,2,Crash Data Retrieval Tool 17.4,Crash Data Retrieval Tool 18.0.2,1,36927,2461.55740743636000000000,7,2
7356,32,72,1-32-2017-072-02,2,1,1,0,Crash Data Retrieval Tool 17.4,Crash Data Retrieval Tool 18.0.2,2,99998,94.58070824965230000000,7,2
7394,32,73,1-32-2017-073-04,4,1,1,0,Crash Data Retrieval Tool 17.4,Crash Data Retrieval Tool 18.0.2,1,99998,4211.11416248555000000000,7,2
7418,32,74,1-32-2017-074-03,3,1,1,1,Crash Data Retrieval Tool 17.4,Crash Data Retrieval Tool 18.0.2,1,6407,840.27147659233500000000,7,2
7418,32,74,1-32-2017-074-03,3,2,1,1,Crash Data Retrieval Tool 17.4,Crash Data Retrieval Tool 18.0.2,1,99998,840.27147659233500000000,7,2
7458,32,78,1-32-2017-078-04,4,1,1,1,Crash Data Retrieval Tool 17.4,Crash Data Retrieval Tool 18.0.2,1,3293,2909.31367156946000000000,7,2
7520,32,79,1-32-2017-079-06,6,2,1,1,Crash Data Retrieval Tool 17.4,Crash Data Retrieval Tool 18.0.2,1,99998,2261.97195645502000000000,7,2
7520,32,79,1-32-2017-079-06,6,2,2,0,Crash Data Retrieval Tool 17.4,Crash Data Retrieval Tool 18.0.2,2,99998,2261.97195645502000000000,7,2
7521,32,80,1-32-2017-080-03,3,1,1,3,Crash Data Retrieval Tool 17.4,Crash Data Retrieval Tool 18.0.2,1,99998,1166.26283887066000000000,7,2
7522,32,81,1-32-2017-081-03,3,1,1,1,Crash Data Retrieval Tool 17.4,Crash Data Retrieval Tool 18.0.2,1,5635,1166.26283887602000000000,7,2
7651,32,84,1-32-2017-084-02,2,1,1,1,Crash Data Retrieval Tool 17.4,Crash Data Retrieval Tool 18.0.2,1,7108,58.31314601224810000000,7,2
7706,32,87,1-32-2017-087-03,3,1,1,2,Crash Data Retrieval Tool 17.4,Crash Data Retrieval Tool 18.0.2,1,4905,1044.02554058548000000000,7,2
7746,32,89,1-32-2017-089-02,2,2,1,1,Crash Data Retrieval Tool 17.4,Crash Data Retrieval Tool 18.0.2,1,5967,81.18720607776380000000,7,2
7762,32,91,1-32-2017-091-03,3,1,1,1,Crash Data Retrieval Tool 17.4,Crash Data Retrieval Tool 18.0.2,1,5923,690.83474118155100000000,7,2
7763,32,92,1-32-2017-092-02,2,1,1,1,Crash Data Retrieval Tool 17.4,Crash Data Retrieval Tool 18.0.2,1,2629,53.72181073921810000000,7,2
7814,32,94,1-32-2017-094-03,3,1,1,1,Crash Data Retrieval Tool 17.4.2,Crash Data Retrieval Tool 18.0.2,1,1494,804.13036559925200000000,7,2
7814,32,94,1-32-2017-094-03,3,2,1,1,Crash Data Retrieval Tool 17.4.2,Crash Data Retrieval Tool 18.0.2,1,36516,804.13036559925200000000,7,2
7815,32,95,1-32-2017-095-02,2,2,1,2,Crash Data Retrieval Tool 17.4.2,Crash Data Retrieval Tool 18.0.2,1,5827,62.53208869677920000000,7,2
7920,32,101,1-32-2017-101-09,9,3,1,1,Crash Data Retrieval Tool 17.4.2,Crash Data Retrieval Tool 18.0.2,1,99998,4628.57733316537000000000,7,2
7933,32,102,1-32-2017-102-07,7,2,1,0,Crash Data Retrieval Tool 17.4.2,Crash Data Retrieval Tool 18.0.2,1,14193,2386.69130050243000000000,7,2
7935,32,104,1-32-2017-104-02,2,1,1,3,Crash Data Retrieval Tool 17.4.2,Crash Data Retrieval Tool 18.0.2,1,4379,51.19423790438260000000,7,2
7980,32,105,1-32-2017-105-07,7,1,1,1,Crash Data Retrieval Tool 17.4.2,Crash Data Retrieval Tool 18.0.2,1,99998,1697.99965014925000000000,7,2
7982,32,107,1-32-2017-107-03,3,1,1,1,Crash Data Retrieval Tool 17.4.2,Crash Data Retrieval Tool 18.0.2,1,1413,468.36664145241800000000,7,2
7982,32,107,1-32-2017-107-03,3,2,1,2,Crash Data Retrieval Tool 17.4.2,Crash Data Retrieval Tool 18.0.2,1,57,468.36664145241800000000,7,2
8043,32,108,1-32-2017-108-04,4,1,1,1,Crash Data Retrieval Tool 17.4.2,Crash Data Retrieval Tool 18.0.2,1,14241,1621.64908752691000000000,7,2
8059,32,109,1-32-2017-109-01,1,1,1,1,Crash Data Retrieval Tool 17.4.2,Crash Data Retrieval Tool 18.0.2,1,229,260.67564091819700000000,7,2
8060,32,110,1-32-2017-110-02,2,1,1,2,Crash Data Retrieval Tool 17.4.2,Crash Data Retrieval Tool 18.0.2,1,7494,86.24958115609160000000,7,2
8060,32,110,1-32-2017-110-02,2,2,1,3,Crash Data Retrieval Tool 17.4.2,Crash Data Retrieval Tool 18.0.2,1,6162,86.24958115609160000000,7,2
8176,32,115,1-32-2017-115-03,3,1,1,1,Crash Data Retrieval Tool 17.4.2,Crash Data Retrieval Tool 18.0.2,1,761,892.12129756409200000000,7,2
8195,32,117,1-32-2017-117-04,4,2,1,1,Crash Data Retrieval Tool 17.4.2,Crash Data Retrieval Tool 18.0.2,1,6442,3507.53704810263000000000,7,2
8196,32,118,1-32-2017-118-03,3,1,1,3,Crash Data Retrieval Tool 17.4.2,Crash Data Retrieval Tool 18.0.2,1,826,1013.05107228539000000000,7,2
8244,32,119,1-32-2017-119-02,2,1,1,5,Crash Data Retrieval Tool 17.4.2,Crash Data Retrieval Tool 18.0.2,1,1814,180.92125064642700000000,7,2
8344,32,120,1-32-2017-120-03,3,2,1,4,Crash Data Retrieval Tool 17.4.2,Crash Data Retrieval Tool 18.0.2,1,6174,2698.42483794772000000000,7,2
8345,32,121,1-32-2017-121-09,9,2,1,0,Crash Data Retrieval Tool 17.5,Crash Data Retrieval Tool 18.0.2,1,99998,13617.39825112580000000000,7,2
8346,32,122,1-32-2017-122-03,3,1,1,1,Crash Data Retrieval Tool 17.5,Crash Data Retrieval Tool 18.0.2,1,7384,2698.42483796011000000000,7,2
8346,32,122,1-32-2017-122-03,3,2,1,1,Crash Data Retrieval Tool 17.5,Crash Data Retrieval Tool 18.0.2,1,13877,2698.42483796011000000000,7,2
8415,32,126,1-32-2017-126-03,3,1,1,1,Crash Data Retrieval Tool 17.4.2,Crash Data Retrieval Tool 18.0.2,1,2745,953.61486151452400000000,7,2
8421,32,127,1-32-2017-127-06,6,1,1,1,Crash Data Retrieval Tool 17.5.1,Crash Data Retrieval Tool 18.0.2,1,9174,1849.54025980399000000000,7,2
8482,32,130,1-32-2017-130-02,2,1,1,2,Crash Data Retrieval Tool 17.4.2,Crash Data Retrieval Tool 18.0.2,1,99998,122.37293885271400000000,7,2
8482,32,130,1-32-2017-130-02,2,2,1,2,Crash Data Retrieval Tool 17.4.2,Crash Data Retrieval Tool 18.0.2,1,3654,122.37293885271400000000,7,2
8482,32,130,1-32-2017-130-02,2,3,1,1,Crash Data Retrieval Tool 17.5.1,Crash Data Retrieval Tool 18.0.2,1,99998,122.37293885271400000000,7,2
8547,32,136,1-32-2017-136-03,3,1,1,4,Crash Data Retrieval Tool 17.5.1,Crash Data Retrieval Tool 18.0.2,1,2108,884.24174556613000000000,7,2
8547,32,136,1-32-2017-136-03,3,2,1,3,Crash Data Retrieval Tool 17.5.1,Crash Data Retrieval Tool 18.0.2,1,14496,884.24174556613000000000,7,2
8559,32,137,1-32-2017-137-02,2,1,1,1,Crash Data Retrieval Tool 17.5.1,Crash Data Retrieval Tool 18.0.2,1,7263,68.76183965759140000000,7,2
8605,32,141,1-32-2017-141-03,3,1,1,1,Crash Data Retrieval Tool 17.5.1,Crash Data Retrieval Tool 18.0.2,1,8980,494.46796713426900000000,7,2
8755,32,142,1-32-2017-142-05,5,2,1,2,Crash Data Retrieval Tool 17.5.1,Crash Data Retrieval Tool 18.0.2,1,15379,148.73555778377600000000,7,2
8758,32,143,1-32-2017-143-03,3,1,1,1,Crash Data Retrieval Tool 17.5.1,Crash Data Retrieval Tool 18.0.2,1,8886,872.77693225138300000000,7,2
8759,32,144,1-32-2017-144-02,2,1,1,1,Crash Data Retrieval Tool 17.5.1,Crash Data Retrieval Tool 18.0.2,1,4090,67.87029426425760000000,7,2
8759,32,144,1-32-2017-144-02,2,3,1,0,Crash Data Retrieval Tool 17.5.1,Crash Data Retrieval Tool 18.0.2,1,99998,67.87029426425760000000,7,2
8795,32,147,1-32-2017-147-03,3,2,1,1,Crash Data Retrieval Tool 17.5.1,Crash Data Retrieval Tool 18.0.2,1,5613,1059.81965098680000000000,7,2
8833,32,148,1-32-2017-148-06,6,1,1,2,Crash Data Retrieval Tool 17.5.1,Crash Data Retrieval Tool 18.0.2,1,14124,2055.52492074040000000000,7,2
8891,32,153,1-32-2017-153-02,2,1,1,2,Crash Data Retrieval Tool 17.5.1,Crash Data Retrieval Tool 18.0.2,1,4556,57.73735477472060000000,7,2
8943,32,157,1-32-2017-157-07,7,2,1,0,Crash Data Retrieval Tool 17.5.1,Crash Data Retrieval Tool 18.0.2,1,99998,5213.00111738461000000000,7,2
9002,32,160,1-32-2017-160-03,3,2,1,2,Crash Data Retrieval Tool 17.5.1,Crash Data Retrieval Tool 18.0.2,1,4620,2108.38863826497000000000,7,2
6137,33,1,1-33-2017-001-05,5,1,1,1,Crash Data Retrieval Tool 16.6,Crash Data Retrieval Tool 18.0.2,1,16286,74.86449003353310000000,12,2
6203,33,2,1-33-2017-002-03,3,1,1,3,Crash Data Retrieval Tool 16.6,Crash Data Retrieval Tool 18.0.2,1,798,119.34250582086200000000,12,2
6260,33,4,1-33-2017-004-09,9,3,1,0,Crash Data Retrieval Tool 16.6,Crash Data Retrieval Tool 18.0.2,1,19303,275.58801350289000000000,12,2
6262,33,6,1-33-2017-006-10,10,2,1,0,Crash Data Retrieval Tool 16.6,Crash Data Retrieval Tool 18.0.2,1,99998,813.87000518669400000000,12,2
6324,33,8,1-33-2017-008-03,3,2,1,1,Crash Data Retrieval Tool 16.6,Crash Data Retrieval Tool 18.0.2,1,1418,162.18670816794300000000,12,2
6360,33,10,1-33-2017-010-06,6,1,1,1,Crash Data Retrieval Tool 17.2,Crash Data Retrieval Tool 18.0.2,1,99998,227.11648426028300000000,12,2
6402,33,12,1-33-2017-012-04,4,2,1,1,Crash Data Retrieval Tool 16.6,Crash Data Retrieval Tool 18.0.2,1,2998,266.91631532957900000000,12,2
6451,33,14,1-33-2017-014-03,3,1,1,2,Crash Data Retrieval Tool 17.2,Crash Data Retrieval Tool 18.0.2,1,5161,138.48070582858400000000,12,2
6452,33,15,1-33-2017-015-03,3,1,1,1,Crash Data Retrieval Tool 17.2,Crash Data Retrieval Tool 18.0.2,1,8837,138.48070582858400000000,12,2
6546,33,18,1-33-2017-018-09,9,1,1,1,Crash Data Retrieval Tool 17.2,Crash Data Retrieval Tool 18.0.2,1,34525,236.89591238906500000000,12,2
6593,33,20,1-33-2017-020-03,3,1,1,2,Crash Data Retrieval Tool 17.2,Crash Data Retrieval Tool 18.0.2,1,7184,100.55935913971500000000,12,2
6644,33,24,1-33-2017-024-09,9,2,1,2,Crash Data Retrieval Tool 17.2,Crash Data Retrieval Tool 18.0.2,1,99998,493.85425113510200000000,12,2
6721,33,28,1-33-2017-028-03,3,2,1,1,Crash Data Retrieval Tool 17.2,Crash Data Retrieval Tool 18.0.2,1,8876,199.02885788511000000000,12,2
6785,33,32,1-33-2017-032-03,3,1,1,1,Crash Data Retrieval Tool 17.2,Crash Data Retrieval Tool 18.0.2,1,4352,62.99306577741990000000,12,2
6810,33,33,1-33-2017-033-09,9,2,1,0,Crash Data Retrieval Tool 17.2,Crash Data Retrieval Tool 18.0.2,1,99998,148.13168042205500000000,12,2
6837,33,35,1-33-2017-035-06,6,2,1,1,Crash Data Retrieval Tool 17.2,Crash Data Retrieval Tool 18.0.2,1,17632,345.47842926931000000000,12,2
6927,33,37,1-33-2017-037-03,3,2,1,1,Crash Data Retrieval Tool 17.3,Crash Data Retrieval Tool 18.0.2,1,2622,169.36539100801200000000,12,2
6914,33,38,1-33-2017-038-03,3,2,1,2,Crash Data Retrieval Tool 17.2,Crash Data Retrieval Tool 18.0.2,1,4235,169.36539100801200000000,12,2
6963,33,39,1-33-2017-039-09,9,2,1,0,Crash Data Retrieval Tool 17.3,Crash Data Retrieval Tool 18.0.2,2,99998,981.05616241570300000000,12,2
6999,33,41,1-33-2017-041-09,9,2,1,1,Crash Data Retrieval Tool 17.2,Crash Data Retrieval Tool 18.0.2,1,99998,731.68711279944900000000,12,2
7000,33,42,1-33-2017-042-03,3,1,1,3,Crash Data Retrieval Tool 17.2,Crash Data Retrieval Tool 18.0.2,1,99998,154.75535947221900000000,12,2
7025,33,43,1-33-2017-043-06,6,1,1,1,Crash Data Retrieval Tool 17.3,Crash Data Retrieval Tool 18.0.2,1,99998,85.66873035407830000000,12,2
7081,33,45,1-33-2017-045-03,3,1,1,2,Crash Data Retrieval Tool 17.2,Crash Data Retrieval Tool 18.0.2,1,2046,62.99306577741990000000,12,2
7081,33,45,1-33-2017-045-03,3,2,1,2,Crash Data Retrieval Tool 17.2,Crash Data Retrieval Tool 18.0.2,1,72,62.99306577741990000000,12,2
7082,33,46,1-33-2017-046-03,3,1,1,2,Crash Data Retrieval Tool 17.3,Crash Data Retrieval Tool 18.0.2,1,6834,62.99306577741990000000,12,2
7137,33,50,1-33-2017-050-06,6,1,1,2,Crash Data Retrieval Tool 17.2,Crash Data Retrieval Tool 18.0.2,1,99998,202.72237169837300000000,12,2
7174,33,52,1-33-2017-052-10,10,2,1,1,Crash Data Retrieval Tool 17.4,Crash Data Retrieval Tool 18.0.2,1,24918,69.17526109361070000000,12,2
7175,33,53,1-33-2017-053-06,6,1,1,2,Crash Data Retrieval Tool 17.3,Crash Data Retrieval Tool 18.0.2,1,25887,66.45751307937520000000,12,2
7175,33,53,1-33-2017-053-06,6,2,1,1,Crash Data Retrieval Tool 17.4,Crash Data Retrieval Tool 18.0.2,1,11896,66.45751307937520000000,12,2
7175,33,53,1-33-2017-053-06,6,3,1,2,Crash Data Retrieval Tool 17.3,Crash Data Retrieval Tool 18.0.2,1,99998,66.45751307937520000000,12,2
7324,33,60,1-33-2017-060-10,10,1,1,1,Crash Data Retrieval Tool 17.4,Crash Data Retrieval Tool 18.0.2,1,28753,207.52578328083200000000,12,2
7385,33,64,1-33-2017-064-04,4,2,1,1,Crash Data Retrieval Tool 17.4,Crash Data Retrieval Tool 18.0.2,1,99998,139.33879073301900000000,12,2
7450,33,66,1-33-2017-066-01,1,1,1,1,Crash Data Retrieval Tool 17.4.2,Crash Data Retrieval Tool 18.0.2,1,33459,94.84064786737410000000,12,2
7550,33,67,1-33-2017-067-07,7,1,1,2,Crash Data Retrieval Tool 17.4,Crash Data Retrieval Tool 18.0.2,1,99998,272.17607122301800000000,12,2
7551,33,68,1-33-2017-068-06,6,1,1,1,Crash Data Retrieval Tool 17.4,Crash Data Retrieval Tool 18.0.2,1,13256,103.53570155567800000000,12,2
7551,33,68,1-33-2017-068-06,6,2,1,1,Crash Data Retrieval Tool 17.4.2,Crash Data Retrieval Tool 18.0.2,1,15520,103.53570155567800000000,12,2
7552,33,69,1-33-2017-069-09,9,3,1,0,Crash Data Retrieval Tool 17.4,Crash Data Retrieval Tool 18.0.2,1,4071,337.37201029709900000000,12,2
7602,33,70,1-33-2017-070-04,4,1,1,3,Crash Data Retrieval Tool 17.4,Crash Data Retrieval Tool 18.0.2,1,7347,69.29788795956030000000,12,2
7602,33,70,1-33-2017-070-04,4,2,1,1,Crash Data Retrieval Tool 17.4,Crash Data Retrieval Tool 18.0.2,1,25082,69.29788795956030000000,12,2
7604,33,72,1-33-2017-072-03,3,1,1,1,Crash Data Retrieval Tool 17.4,Crash Data Retrieval Tool 18.0.2,1,471,62.99306577741990000000,12,2
7604,33,72,1-33-2017-072-03,3,2,1,1,Crash Data Retrieval Tool 17.4,Crash Data Retrieval Tool 18.0.2,1,7496,62.99306577741990000000,12,2
7677,33,75,1-33-2017-075-02,2,2,1,1,Crash Data Retrieval Tool 17.4,Crash Data Retrieval Tool 18.0.2,1,7265,66.33530947609500000000,12,2
7792,33,80,1-33-2017-080-08,8,1,1,1,Crash Data Retrieval Tool 17.4.2,Crash Data Retrieval Tool 18.0.2,1,99998,147.86063408622700000000,12,2
7904,33,84,1-33-2017-084-03,3,2,1,0,Crash Data Retrieval Tool 17.4.2,Crash Data Retrieval Tool 18.0.2,1,5228,91.26521903759620000000,12,2
7905,33,85,1-33-2017-085-03,3,1,1,1,Crash Data Retrieval Tool 17.4.2,Crash Data Retrieval Tool 18.0.2,1,19218,91.26521903759620000000,12,2
7966,33,87,1-33-2017-087-03,3,2,1,1,Crash Data Retrieval Tool 17.4.2,Crash Data Retrieval Tool 18.0.2,1,2245,113.70789209868300000000,12,2
8014,33,90,1-33-2017-090-01,1,1,1,1,Crash Data Retrieval Tool 17.4.2,Crash Data Retrieval Tool 18.0.2,1,38571,72.21386212384040000000,12,2
