CASEID,PSU,CASENO,CASENUMBER,CATEGORY,VEHNO,INTRUNO,INTCOMP,INTRUSION,INTMAG,INTDIRECT,CASEWGT,PSUSTRAT,VERSION,SEATLOC
6316,13,10,1-13-2017-010-01,1,2,2,3,31,4,2,333.15253105404000000000,7,2,12
6316,13,10,1-13-2017-010-01,1,2,3,4,24,3,2,333.15253105404000000000,7,2,13
6316,13,10,1-13-2017-010-01,1,2,4,6,10,2,3,333.15253105404000000000,7,2,11
6316,13,10,1-13-2017-010-01,1,2,5,8,49,5,3,333.15253105404000000000,7,2,11
6316,13,10,1-13-2017-010-01,1,2,6,5,33,4,2,333.15253105404000000000,7,2,11
6316,13,10,1-13-2017-010-01,1,2,7,8,16,3,3,333.15253105404000000000,7,2,12
6316,13,10,1-13-2017-010-01,1,2,8,15,999,4,3,333.15253105404000000000,7,2,11
6316,13,10,1-13-2017-010-01,1,2,9,14,999,4,3,333.15253105404000000000,7,2,21
6316,13,10,1-13-2017-010-01,1,2,10,7,999,3,3,333.15253105404000000000,7,2,11
6316,13,10,1-13-2017-010-01,1,2,11,12,999,4,3,333.15253105404000000000,7,2,11
6316,13,10,1-13-2017-010-01,1,2,12,96,999,8,8,333.15253105404000000000,7,2,88
6540,13,19,1-13-2017-019-04,4,1,1,15,3,1,3,12110.59043255430000000000,7,2,13
6591,13,21,1-13-2017-021-02,2,2,1,5,3,1,2,154.19440424639500000000,7,2,13
6591,13,21,1-13-2017-021-02,2,3,1,5,10,2,2,154.19440424639500000000,7,2,11
6591,13,21,1-13-2017-021-02,2,3,2,2,4,1,2,154.19440424639500000000,7,2,11
6591,13,21,1-13-2017-021-02,2,3,3,25,8,2,2,154.19440424639500000000,7,2,22
6591,13,21,1-13-2017-021-02,2,3,4,6,4,1,1,154.19440424639500000000,7,2,13
6591,13,21,1-13-2017-021-02,2,3,5,21,12,2,1,154.19440424639500000000,7,2,12
6591,13,21,1-13-2017-021-02,2,3,6,25,999,2,2,154.19440424639500000000,7,2,21
6591,13,21,1-13-2017-021-02,2,3,7,25,999,2,2,154.19440424639500000000,7,2,23
6645,13,22,1-13-2017-022-06,6,1,1,7,11,2,3,2455.12215097887000000000,7,2,11
6645,13,22,1-13-2017-022-06,6,1,2,21,999,9,1,2455.12215097887000000000,7,2,11
6645,13,22,1-13-2017-022-06,6,1,3,21,999,9,1,2455.12215097887000000000,7,2,12
6645,13,22,1-13-2017-022-06,6,1,4,21,999,9,1,2455.12215097887000000000,7,2,13
6682,13,24,1-13-2017-024-03,3,2,1,19,32,4,1,1287.69584822980000000000,7,2,22
6682,13,24,1-13-2017-024-03,3,2,2,14,6,1,3,1287.69584822980000000000,7,2,11
6682,13,24,1-13-2017-024-03,3,2,3,25,10,2,2,1287.69584822980000000000,7,2,22
6682,13,24,1-13-2017-024-03,3,2,4,25,7,1,2,1287.69584822980000000000,7,2,21
6682,13,24,1-13-2017-024-03,3,2,5,25,5,1,2,1287.69584822980000000000,7,2,23
6682,13,24,1-13-2017-024-03,3,2,6,19,999,3,1,1287.69584822980000000000,7,2,21
6682,13,24,1-13-2017-024-03,3,2,7,19,999,4,1,1287.69584822980000000000,7,2,23
6682,13,24,1-13-2017-024-03,3,2,8,30,999,4,1,1287.69584822980000000000,7,2,21
6682,13,24,1-13-2017-024-03,3,2,9,30,999,4,1,1287.69584822980000000000,7,2,22
6682,13,24,1-13-2017-024-03,3,2,10,30,999,4,1,1287.69584822980000000000,7,2,23
6682,13,24,1-13-2017-024-03,3,2,11,9,999,1,3,1287.69584822980000000000,7,2,23
6723,13,27,1-13-2017-027-08,8,1,1,5,999,2,2,1145.11784943843000000000,7,2,11
6723,13,27,1-13-2017-027-08,8,1,2,32,999,1,2,1145.11784943843000000000,7,2,11
6723,13,27,1-13-2017-027-08,8,1,3,24,999,1,2,1145.11784943843000000000,7,2,13
6787,13,30,1-13-2017-030-02,2,2,1,16,999,2,3,91.07054217554070000000,7,2,11
6787,13,30,1-13-2017-030-02,2,2,2,17,999,2,3,91.07054217554070000000,7,2,21
6787,13,30,1-13-2017-030-02,2,2,3,25,16,3,2,91.07054217554070000000,7,2,21
6787,13,30,1-13-2017-030-02,2,2,4,25,999,4,2,91.07054217554070000000,7,2,23
6787,13,30,1-13-2017-030-02,2,2,5,25,999,3,2,91.07054217554070000000,7,2,22
6787,13,30,1-13-2017-030-02,2,2,6,24,999,9,2,91.07054217554070000000,7,2,21
6787,13,30,1-13-2017-030-02,2,2,7,9,999,4,2,91.07054217554070000000,7,2,21
6787,13,30,1-13-2017-030-02,2,2,8,9,999,2,2,91.07054217554070000000,7,2,23
6787,13,30,1-13-2017-030-02,2,2,9,30,999,2,2,91.07054217554070000000,7,2,22
6787,13,30,1-13-2017-030-02,2,2,10,30,999,2,2,91.07054217554070000000,7,2,21
6787,13,30,1-13-2017-030-02,2,3,1,25,999,1,2,91.07054217554070000000,7,2,22
6881,13,35,1-13-2017-035-05,5,1,1,7,70,6,2,208.58473111814500000000,7,2,11
6881,13,35,1-13-2017-035-05,5,1,2,2,60,5,2,208.58473111814500000000,7,2,11
6881,13,35,1-13-2017-035-05,5,1,3,19,11,2,1,208.58473111814500000000,7,2,11
6881,13,35,1-13-2017-035-05,5,1,4,20,22,3,1,208.58473111814500000000,7,2,11
6881,13,35,1-13-2017-035-05,5,1,5,1,61,6,2,208.58473111814500000000,7,2,11
6881,13,35,1-13-2017-035-05,5,1,6,24,25,3,2,208.58473111814500000000,7,2,21
6881,13,35,1-13-2017-035-05,5,1,7,21,30,4,2,208.58473111814500000000,7,2,11
6881,13,35,1-13-2017-035-05,5,1,8,3,44,4,2,208.58473111814500000000,7,2,12
6881,13,35,1-13-2017-035-05,5,1,9,4,27,3,2,208.58473111814500000000,7,2,13
6881,13,35,1-13-2017-035-05,5,1,10,5,999,9,2,208.58473111814500000000,7,2,11
6881,13,35,1-13-2017-035-05,5,1,11,5,999,9,2,208.58473111814500000000,7,2,12
6881,13,35,1-13-2017-035-05,5,1,12,5,999,9,2,208.58473111814500000000,7,2,13
6881,13,35,1-13-2017-035-05,5,1,13,12,999,9,3,208.58473111814500000000,7,2,11
6881,13,35,1-13-2017-035-05,5,1,14,6,999,9,1,208.58473111814500000000,7,2,11
6907,13,38,1-13-2017-038-03,3,1,1,7,25,3,3,1994.16895971702000000000,7,2,13
6907,13,38,1-13-2017-038-03,3,1,2,19,19,3,1,1994.16895971702000000000,7,2,13
6907,13,38,1-13-2017-038-03,3,1,3,14,26,3,3,1994.16895971702000000000,7,2,13
6907,13,38,1-13-2017-038-03,3,1,4,7,33,4,3,1994.16895971702000000000,7,2,12
6957,13,39,1-13-2017-039-02,2,2,1,99,999,9,9,140.15566461981000000000,7,2,99
6957,13,39,1-13-2017-039-02,2,4,1,14,6,1,2,140.15566461981000000000,7,2,13
6957,13,39,1-13-2017-039-02,2,5,1,21,18,3,2,140.15566461981000000000,7,2,12
6957,13,39,1-13-2017-039-02,2,5,2,31,42,4,2,140.15566461981000000000,7,2,98
6957,13,39,1-13-2017-039-02,2,5,3,10,999,4,2,140.15566461981000000000,7,2,98
6957,13,39,1-13-2017-039-02,2,5,4,29,999,9,2,140.15566461981000000000,7,2,11
6957,13,39,1-13-2017-039-02,2,5,5,29,999,9,2,140.15566461981000000000,7,2,13
6990,13,41,1-13-2017-041-02,2,1,1,7,999,1,1,114.87970684568800000000,7,2,11
6990,13,41,1-13-2017-041-02,2,1,2,7,999,1,1,114.87970684568800000000,7,2,13
6990,13,41,1-13-2017-041-02,2,1,3,22,999,1,1,114.87970684568800000000,7,2,13
6990,13,41,1-13-2017-041-02,2,1,4,20,999,1,1,114.87970684568800000000,7,2,11
6990,13,41,1-13-2017-041-02,2,1,5,10,999,2,1,114.87970684568800000000,7,2,98
6990,13,41,1-13-2017-041-02,2,1,6,20,999,2,3,114.87970684568800000000,7,2,98
6990,13,41,1-13-2017-041-02,2,1,7,30,999,1,1,114.87970684568800000000,7,2,98
6991,13,42,1-13-2017-042-03,3,3,1,21,999,9,2,1477.71366284744000000000,7,2,11
6991,13,42,1-13-2017-042-03,3,3,2,21,999,9,2,1477.71366284744000000000,7,2,12
6991,13,42,1-13-2017-042-03,3,3,3,21,999,9,2,1477.71366284744000000000,7,2,13
6991,13,42,1-13-2017-042-03,3,3,4,36,999,9,2,1477.71366284744000000000,7,2,11
6991,13,42,1-13-2017-042-03,3,3,5,36,999,9,2,1477.71366284744000000000,7,2,12
6991,13,42,1-13-2017-042-03,3,3,6,36,999,9,2,1477.71366284744000000000,7,2,13
7075,13,46,1-13-2017-046-03,3,2,1,31,24,3,2,1011.52739065054000000000,7,2,98
7180,13,51,1-13-2017-051-02,2,1,1,2,999,1,2,223.87077588787700000000,7,2,11
7218,13,52,1-13-2017-052-06,6,2,1,24,8,2,2,5045.28531568187000000000,7,2,11
7367,13,58,1-13-2017-058-03,3,1,1,17,16,3,3,991.88248213842200000000,7,2,23
7367,13,58,1-13-2017-058-03,3,1,2,17,11,2,3,991.88248213842200000000,7,2,13
7670,13,69,1-13-2017-069-05,5,1,1,5,7,1,2,163.10554247397100000000,7,2,11
7670,13,69,1-13-2017-069-05,5,1,2,5,7,1,2,163.10554247397100000000,7,2,13
7785,13,76,1-13-2017-076-03,3,1,1,17,4,1,3,776.49318465959000000000,7,2,11
7785,13,76,1-13-2017-076-03,3,1,2,15,10,2,3,776.49318465959000000000,7,2,21
7785,13,76,1-13-2017-076-03,3,1,3,8,11,2,3,776.49318465959000000000,7,2,11
7954,13,85,1-13-2017-085-09,9,1,1,2,43,4,2,5700.84514470473000000000,7,2,11
7954,13,85,1-13-2017-085-09,9,1,2,7,28,3,2,5700.84514470473000000000,7,2,11
7954,13,85,1-13-2017-085-09,9,1,3,34,22,3,2,5700.84514470473000000000,7,2,11
7954,13,85,1-13-2017-085-09,9,1,4,1,11,2,2,5700.84514470473000000000,7,2,11
7956,13,87,1-13-2017-087-02,2,1,1,7,6,1,3,77.01129182409220000000,7,2,13
7956,13,87,1-13-2017-087-02,2,1,2,22,3,1,1,77.01129182409220000000,7,2,13
7956,13,87,1-13-2017-087-02,2,1,3,19,4,1,1,77.01129182409220000000,7,2,13
7956,13,87,1-13-2017-087-02,2,1,4,20,4,1,3,77.01129182409220000000,7,2,13
8009,13,88,1-13-2017-088-06,6,1,1,15,12,2,3,2354.89904044317000000000,7,2,21
8009,13,88,1-13-2017-088-06,6,1,2,17,13,2,3,2354.89904044317000000000,7,2,23
8009,13,88,1-13-2017-088-06,6,1,3,15,17,3,3,2354.89904044317000000000,7,2,11
8009,13,88,1-13-2017-088-06,6,1,4,6,11,2,3,2354.89904044317000000000,7,2,13
8009,13,88,1-13-2017-088-06,6,1,5,9,999,1,3,2354.89904044317000000000,7,2,23
8011,13,90,1-13-2017-090-02,2,2,1,16,49,5,3,94.39185999345290000000,7,2,13
8011,13,90,1-13-2017-090-02,2,2,2,7,40,4,3,94.39185999345290000000,7,2,13
8011,13,90,1-13-2017-090-02,2,2,3,8,49,5,3,94.39185999345290000000,7,2,13
8011,13,90,1-13-2017-090-02,2,2,4,12,999,9,3,94.39185999345290000000,7,2,13
8011,13,90,1-13-2017-090-02,2,2,5,20,40,4,3,94.39185999345290000000,7,2,13
8011,13,90,1-13-2017-090-02,2,2,6,20,41,4,3,94.39185999345290000000,7,2,23
8011,13,90,1-13-2017-090-02,2,2,7,9,6,1,3,94.39185999345290000000,7,2,23
8011,13,90,1-13-2017-090-02,2,2,8,14,49,5,3,94.39185999345290000000,7,2,23
8011,13,90,1-13-2017-090-02,2,2,9,16,7,1,3,94.39185999345290000000,7,2,12
8079,13,92,1-13-2017-092-02,2,1,1,99,999,9,9,81.33040876967740000000,7,2,99
8161,13,94,1-13-2017-094-08,8,2,1,22,999,6,2,700.49949956760400000000,7,2,13
8161,13,94,1-13-2017-094-08,8,2,2,21,999,6,2,700.49949956760400000000,7,2,13
8161,13,94,1-13-2017-094-08,8,2,3,19,999,4,1,700.49949956760400000000,7,2,13
8161,13,94,1-13-2017-094-08,8,2,4,20,999,5,3,700.49949956760400000000,7,2,13
8161,13,94,1-13-2017-094-08,8,2,5,7,999,3,1,700.49949956760400000000,7,2,13
8161,13,94,1-13-2017-094-08,8,2,6,22,999,6,2,700.49949956760400000000,7,2,12
8161,13,94,1-13-2017-094-08,8,2,7,22,999,5,2,700.49949956760400000000,7,2,11
8161,13,94,1-13-2017-094-08,8,2,8,21,999,6,2,700.49949956760400000000,7,2,12
8161,13,94,1-13-2017-094-08,8,2,9,21,999,5,2,700.49949956760400000000,7,2,11
8161,13,94,1-13-2017-094-08,8,2,10,19,999,3,1,700.49949956760400000000,7,2,12
8161,13,94,1-13-2017-094-08,8,2,11,19,999,2,1,700.49949956760400000000,7,2,11
8161,13,94,1-13-2017-094-08,8,2,12,24,999,6,2,700.49949956760400000000,7,2,21
8161,13,94,1-13-2017-094-08,8,2,13,24,999,5,2,700.49949956760400000000,7,2,23
8161,13,94,1-13-2017-094-08,8,2,14,35,999,4,2,700.49949956760400000000,7,2,11
8161,13,94,1-13-2017-094-08,8,2,15,35,999,5,2,700.49949956760400000000,7,2,12
8161,13,94,1-13-2017-094-08,8,2,16,35,999,6,2,700.49949956760400000000,7,2,13
8161,13,94,1-13-2017-094-08,8,2,17,1,999,1,2,700.49949956760400000000,7,2,11
8162,13,95,1-13-2017-095-02,2,1,1,15,7,1,3,65.95920557307680000000,7,2,13
8163,13,96,1-13-2017-096-07,7,1,1,6,5,1,3,3075.03868742692000000000,7,2,11
8265,13,102,1-13-2017-102-02,2,1,1,24,5,1,2,49.89282740340760000000,7,2,11
8265,13,102,1-13-2017-102-02,2,1,2,24,12,2,2,49.89282740340760000000,7,2,13
8265,13,102,1-13-2017-102-02,2,1,3,32,5,1,2,49.89282740340760000000,7,2,12
8265,13,102,1-13-2017-102-02,2,2,1,22,4,1,1,49.89282740340760000000,7,2,12
8265,13,102,1-13-2017-102-02,2,2,2,31,18,3,2,49.89282740340760000000,7,2,98
8265,13,102,1-13-2017-102-02,2,2,3,21,5,1,1,49.89282740340760000000,7,2,12
8290,13,103,1-13-2017-103-03,3,2,1,16,6,1,3,641.77838507364300000000,7,2,13
8290,13,103,1-13-2017-103-03,3,5,1,17,5,1,3,641.77838507364300000000,7,2,21
8364,13,105,1-13-2017-105-04,4,2,1,16,24,3,3,3707.61002789913000000000,7,2,13
8364,13,105,1-13-2017-105-04,4,2,2,14,29,3,3,3707.61002789913000000000,7,2,23
8364,13,105,1-13-2017-105-04,4,2,3,8,37,4,3,3707.61002789913000000000,7,2,13
8513,13,112,1-13-2017-112-02,2,1,1,15,6,1,3,83.42930842796530000000,7,2,13
8513,13,112,1-13-2017-112-02,2,2,1,17,26,3,3,83.42930842796530000000,7,2,21
8513,13,112,1-13-2017-112-02,2,2,2,25,20,3,2,83.42930842796530000000,7,2,21
8514,13,113,1-13-2017-113-04,4,1,1,15,10,2,3,3750.67374452280000000000,7,2,23
8633,13,116,1-13-2017-116-03,3,1,1,17,8,2,3,578.70437044616900000000,7,2,23
8721,13,118,1-13-2017-118-06,6,2,1,17,2,0,3,2171.89936547399000000000,7,2,21
8816,13,122,1-13-2017-122-02,2,1,1,17,3,1,3,114.32871900777300000000,7,2,21
8955,13,126,1-13-2017-126-03,3,1,1,5,16,3,2,1036.63662975577000000000,7,2,13
8955,13,126,1-13-2017-126-03,3,1,2,12,20,3,3,1036.63662975577000000000,7,2,13
8956,13,127,1-13-2017-127-01,1,1,1,8,15,3,3,243.63881520503200000000,7,2,11
8956,13,127,1-13-2017-127-01,1,1,2,16,31,4,3,243.63881520503200000000,7,2,11
8956,13,127,1-13-2017-127-01,1,1,3,7,6,1,3,243.63881520503200000000,7,2,11
8956,13,127,1-13-2017-127-01,1,1,4,12,17,3,3,243.63881520503200000000,7,2,11
9095,13,129,1-13-2017-129-01,1,1,1,7,21,3,3,205.85280195908900000000,7,2,13
9095,13,129,1-13-2017-129-01,1,1,2,8,26,3,3,205.85280195908900000000,7,2,13
9095,13,129,1-13-2017-129-01,1,1,3,19,33,4,1,205.85280195908900000000,7,2,13
9095,13,129,1-13-2017-129-01,1,1,4,20,34,4,1,205.85280195908900000000,7,2,13
9095,13,129,1-13-2017-129-01,1,1,5,22,17,3,1,205.85280195908900000000,7,2,13
9095,13,129,1-13-2017-129-01,1,1,6,23,23,3,1,205.85280195908900000000,7,2,13
9095,13,129,1-13-2017-129-01,1,1,7,19,34,4,1,205.85280195908900000000,7,2,23
9095,13,129,1-13-2017-129-01,1,1,8,23,11,2,3,205.85280195908900000000,7,2,23
9095,13,129,1-13-2017-129-01,1,1,9,20,26,3,1,205.85280195908900000000,7,2,23
6092,14,1,1-14-2017-001-05,5,1,1,9,3,1,3,223.19655591898900000000,8,2,23
6092,14,1,1-14-2017-001-05,5,2,1,6,16,3,3,223.19655591898900000000,8,2,11
6571,14,14,1-14-2017-014-01,1,1,1,8,39,4,3,473.93014835835700000000,8,2,11
6571,14,14,1-14-2017-014-01,1,1,2,17,28,3,3,473.93014835835700000000,8,2,11
6571,14,14,1-14-2017-014-01,1,1,3,20,25,3,3,473.93014835835700000000,8,2,11
6571,14,14,1-14-2017-014-01,1,1,4,24,10,2,3,473.93014835835700000000,8,2,12
6571,14,14,1-14-2017-014-01,1,1,5,24,11,2,3,473.93014835835700000000,8,2,13
6571,14,14,1-14-2017-014-01,1,1,6,14,40,4,3,473.93014835835700000000,8,2,21
6571,14,14,1-14-2017-014-01,1,1,7,24,15,3,2,473.93014835835700000000,8,2,21
6571,14,14,1-14-2017-014-01,1,1,8,24,15,3,2,473.93014835835700000000,8,2,22
6571,14,14,1-14-2017-014-01,1,1,9,25,12,2,2,473.93014835835700000000,8,2,21
6571,14,14,1-14-2017-014-01,1,1,10,14,10,2,3,473.93014835835700000000,8,2,22
6739,14,18,1-14-2017-018-04,4,2,1,31,5,1,2,6663.40998454130000000000,8,2,98
6823,14,20,1-14-2017-020-02,2,1,1,24,5,1,3,358.19383091797000000000,8,2,11
7015,14,24,1-14-2017-024-02,2,2,1,8,15,3,3,621.76106225410500000000,8,2,13
7015,14,24,1-14-2017-024-02,2,2,2,24,2,0,3,621.76106225410500000000,8,2,12
7015,14,24,1-14-2017-024-02,2,2,3,20,17,3,3,621.76106225410500000000,8,2,13
7015,14,24,1-14-2017-024-02,2,2,4,24,9,2,2,621.76106225410500000000,8,2,23
7015,14,24,1-14-2017-024-02,2,2,5,14,16,3,3,621.76106225410500000000,8,2,23
7015,14,24,1-14-2017-024-02,2,2,6,20,5,1,3,621.76106225410500000000,8,2,23
7110,14,27,1-14-2017-027-05,5,1,1,19,10,2,1,376.25371089808100000000,8,2,13
7110,14,27,1-14-2017-027-05,5,1,2,20,9,2,3,376.25371089808100000000,8,2,13
7110,14,27,1-14-2017-027-05,5,1,3,8,999,1,3,376.25371089808100000000,8,2,13
7110,14,27,1-14-2017-027-05,5,1,4,20,999,2,3,376.25371089808100000000,8,2,23
7161,14,28,1-14-2017-028-02,2,1,1,7,13,2,3,299.17107424882100000000,8,2,11
7161,14,28,1-14-2017-028-02,2,1,2,12,999,1,3,299.17107424882100000000,8,2,11
7161,14,28,1-14-2017-028-02,2,1,3,2,999,1,3,299.17107424882100000000,8,2,11
7332,14,32,1-14-2017-032-06,6,2,1,8,3,1,3,1318.05921883787000000000,8,2,13
7424,14,35,1-14-2017-035-02,2,1,1,15,12,2,3,217.19889189633500000000,8,2,11
7424,14,35,1-14-2017-035-02,2,1,2,2,999,2,2,217.19889189633500000000,8,2,11
7425,14,36,1-14-2017-036-03,3,1,1,16,2,0,3,2580.54684703660000000000,8,2,11
7425,14,36,1-14-2017-036-03,3,1,2,17,9,2,3,2580.54684703660000000000,8,2,21
7594,14,38,1-14-2017-038-02,2,1,1,15,44,4,3,271.80530537009800000000,8,2,11
7594,14,38,1-14-2017-038-02,2,1,2,29,2,0,3,271.80530537009800000000,8,2,12
7594,14,38,1-14-2017-038-02,2,1,3,1,999,9,3,271.80530537009800000000,8,2,12
7594,14,38,1-14-2017-038-02,2,1,4,15,9,2,3,271.80530537009800000000,8,2,21
7594,14,38,1-14-2017-038-02,2,1,5,15,999,2,3,271.80530537009800000000,8,2,12
7655,14,40,1-14-2017-040-08,8,2,1,7,27,3,1,1502.31800595479000000000,8,2,13
7655,14,40,1-14-2017-040-08,8,2,2,20,15,3,3,1502.31800595479000000000,8,2,13
7655,14,40,1-14-2017-040-08,8,2,3,22,12,2,1,1502.31800595479000000000,8,2,13
7655,14,40,1-14-2017-040-08,8,2,4,19,16,3,1,1502.31800595479000000000,8,2,12
7655,14,40,1-14-2017-040-08,8,2,5,30,17,3,1,1502.31800595479000000000,8,2,98
7655,14,40,1-14-2017-040-08,8,2,6,19,12,2,1,1502.31800595479000000000,8,2,13
7655,14,40,1-14-2017-040-08,8,2,7,22,999,2,1,1502.31800595479000000000,8,2,12
7655,14,40,1-14-2017-040-08,8,2,8,22,999,1,1,1502.31800595479000000000,8,2,11
7655,14,40,1-14-2017-040-08,8,2,9,21,999,2,1,1502.31800595479000000000,8,2,13
7655,14,40,1-14-2017-040-08,8,2,10,21,999,2,1,1502.31800595479000000000,8,2,12
7715,14,42,1-14-2017-042-02,2,2,1,24,999,9,2,216.31812574293200000000,8,2,23
7829,14,44,1-14-2017-044-02,2,1,1,9,9,2,3,216.31812574293200000000,8,2,21
7829,14,44,1-14-2017-044-02,2,1,2,17,25,3,3,216.31812574293200000000,8,2,21
8495,14,61,1-14-2017-061-05,5,1,1,32,3,1,3,425.66752853340800000000,8,2,11
8495,14,61,1-14-2017-061-05,5,1,2,25,999,1,2,425.66752853340800000000,8,2,23
8495,14,61,1-14-2017-061-05,5,1,3,5,999,1,2,425.66752853340800000000,8,2,11
8495,14,61,1-14-2017-061-05,5,1,4,2,999,1,2,425.66752853340800000000,8,2,11
8495,14,61,1-14-2017-061-05,5,1,5,24,999,1,2,425.66752853340800000000,8,2,11
8495,14,61,1-14-2017-061-05,5,1,6,25,999,2,2,425.66752853340800000000,8,2,22
8495,14,61,1-14-2017-061-05,5,1,7,25,999,1,2,425.66752853340800000000,8,2,21
8496,14,62,1-14-2017-062-01,1,1,1,7,999,3,1,473.93014835835700000000,8,2,11
8496,14,62,1-14-2017-062-01,1,1,2,20,999,5,3,473.93014835835700000000,8,2,11
8496,14,62,1-14-2017-062-01,1,1,3,16,999,3,3,473.93014835835700000000,8,2,11
8496,14,62,1-14-2017-062-01,1,1,4,8,999,5,3,473.93014835835700000000,8,2,11
8496,14,62,1-14-2017-062-01,1,1,5,24,999,9,2,473.93014835835700000000,8,2,21
8496,14,62,1-14-2017-062-01,1,1,6,9,999,9,3,473.93014835835700000000,8,2,21
8496,14,62,1-14-2017-062-01,1,1,7,16,999,9,3,473.93014835835700000000,8,2,21
8496,14,62,1-14-2017-062-01,1,1,8,20,999,9,1,473.93014835835700000000,8,2,23
8766,14,66,1-14-2017-066-07,7,1,1,7,5,1,2,13238.45972740640000000000,8,2,13
8767,14,67,1-14-2017-067-02,2,1,1,21,4,1,2,382.61972314876800000000,8,2,12
8987,14,72,1-14-2017-072-01,1,1,1,18,999,5,3,373.57530264623700000000,8,2,13
8987,14,72,1-14-2017-072-01,1,1,2,8,30,4,3,373.57530264623700000000,8,2,12
8987,14,72,1-14-2017-072-01,1,1,3,7,30,4,3,373.57530264623700000000,8,2,13
8987,14,72,1-14-2017-072-01,1,1,4,25,999,1,3,373.57530264623700000000,8,2,12
8987,14,72,1-14-2017-072-01,1,1,5,25,28,3,2,373.57530264623700000000,8,2,23
6209,15,2,1-15-2017-002-02,2,1,1,24,4,1,2,34.01448553765580000000,1,2,13
6684,15,15,1-15-2017-015-06,6,1,1,22,3,1,1,1196.75176319565000000000,1,2,11
6725,15,16,1-15-2017-016-05,5,1,1,25,11,2,2,165.94222400342600000000,1,2,23
6725,15,16,1-15-2017-016-05,5,1,2,13,14,2,3,165.94222400342600000000,1,2,21
6725,15,16,1-15-2017-016-05,5,1,3,9,13,2,3,165.94222400342600000000,1,2,21
6725,15,16,1-15-2017-016-05,5,1,4,32,4,1,1,165.94222400342600000000,1,2,22
7392,15,42,1-15-2017-042-02,2,1,1,99,999,9,9,12.50099393235700000000,1,2,99
7445,15,44,1-15-2017-044-03,3,1,1,99,999,9,9,590.92510086590600000000,1,2,99
7615,15,49,1-15-2017-049-02,2,1,1,17,2,0,3,24.54734966064470000000,1,2,11
7615,15,49,1-15-2017-049-02,2,1,2,15,4,1,3,24.54734966064470000000,1,2,21
7615,15,49,1-15-2017-049-02,2,2,1,1,3,1,2,24.54734966064470000000,1,2,11
7679,15,50,1-15-2017-050-03,3,1,1,99,999,9,9,132.58424975358400000000,1,2,99
7681,15,52,1-15-2017-052-03,3,2,1,99,999,9,9,132.58424974971700000000,1,2,99
7685,15,53,1-15-2017-053-02,2,1,1,21,7,1,2,11.53676591472070000000,1,2,11
7685,15,53,1-15-2017-053-02,2,1,2,17,999,2,3,11.53676591472070000000,1,2,11
7685,15,53,1-15-2017-053-02,2,1,3,21,999,1,2,11.53676591472070000000,1,2,12
7685,15,53,1-15-2017-053-02,2,1,4,21,999,1,2,11.53676591472070000000,1,2,13
7685,15,53,1-15-2017-053-02,2,1,5,22,999,2,1,11.53676591472070000000,1,2,11
7685,15,53,1-15-2017-053-02,2,1,6,22,999,1,1,11.53676591472070000000,1,2,12
7685,15,53,1-15-2017-053-02,2,1,7,22,999,2,1,11.53676591472070000000,1,2,13
7802,15,63,1-15-2017-063-03,3,1,1,99,999,9,9,134.92024387811600000000,1,2,99
7862,15,65,1-15-2017-065-02,2,1,1,12,3,1,3,40.53089709566960000000,1,2,11
7910,15,68,1-15-2017-068-03,3,1,1,99,999,9,9,311.61917997116500000000,1,2,99
8020,15,73,1-15-2017-073-02,2,1,1,8,6,1,3,48.06609229038210000000,1,2,13
8020,15,73,1-15-2017-073-02,2,1,2,16,10,2,3,48.06609229038210000000,1,2,13
8020,15,73,1-15-2017-073-02,2,1,3,24,3,1,3,48.06609229038210000000,1,2,13
8020,15,73,1-15-2017-073-02,2,1,4,15,10,2,3,48.06609229038210000000,1,2,23
8090,15,74,1-15-2017-074-02,2,1,1,15,17,3,3,29.18786813971540000000,1,2,13
8090,15,74,1-15-2017-074-02,2,1,2,32,9,2,3,29.18786813971540000000,1,2,13
8093,15,76,1-15-2017-076-05,5,2,1,99,999,9,9,63.82201802135370000000,1,2,99
8282,15,87,1-15-2017-087-06,6,2,1,7,5,1,3,437.58458419727100000000,1,2,13
8282,15,87,1-15-2017-087-06,6,2,2,17,4,1,3,437.58458419727100000000,1,2,13
8449,15,96,1-15-2017-096-02,2,3,1,8,12,2,3,33.57529385300520000000,1,2,13
8449,15,96,1-15-2017-096-02,2,3,2,17,8,2,3,33.57529385300520000000,1,2,13
8449,15,96,1-15-2017-096-02,2,3,3,15,11,2,3,33.57529385300520000000,1,2,23
8449,15,96,1-15-2017-096-02,2,3,4,24,6,1,3,33.57529385300520000000,1,2,13
8449,15,96,1-15-2017-096-02,2,3,5,6,4,1,1,33.57529385300520000000,1,2,23
8522,15,98,1-15-2017-098-02,2,1,1,2,3,1,2,17.34590739210340000000,1,2,11
8644,15,104,1-15-2017-104-07,7,2,1,99,999,9,9,1017.79855543732000000000,1,2,99
8772,15,106,1-15-2017-106-05,5,1,1,99,999,9,9,138.68264293513800000000,1,2,99
8772,15,106,1-15-2017-106-05,5,2,1,99,999,9,9,138.68264293513800000000,1,2,99
6104,16,3,1-16-2017-003-05,5,2,1,5,2,0,3,51.01138574682890000000,5,2,13
6303,16,9,1-16-2017-009-05,5,1,1,6,19,3,3,141.91999980010600000000,5,2,13
6386,16,13,1-16-2017-013-09,9,1,1,22,1,0,1,1126.03630615239000000000,5,2,11
