CASEID,PSU,CASENO,CASENUMBER,CATEGORY,VEHNO,VIN,VINLENGTH,MAKE,MODEL,MODELYR,BODYTYPE,BODYCAT,VEHCLASS,SPECUSE,TRANSTAT,DAMPLANE,DAMSEV,CURBWT,CURBSRC,CARGOWT,CARGOSRC,INSPTYPE,TOWSTAT,SPEEDLIMIT,DRPRESENT,PARALCOHOL,ALCTEST,ALCTESTRESULT,ALCTESTSRC,PARDRUG,DRUGTEST,ZIP,RACE,ETHNICITY,RELTOJUNCT,TRAFFLOW,RDLANES,INITLANE,SURFTYPE,SURFCOND,ALIGNMENT,PROFILE,LINERIGHT,LINELEFT,RUMBINIT,RUMBROAD,LIGHTCOND,WEATHER,TRAFDEV,TRAFFUNCT,DISTRACT,PREFHE,PREMOVE,CRITCAT,CRITEVENT,MANEUVER,PRESTAB,PRELOC,CRASHCAT,CRASHCONF,CRASHTYPE,ROLLTYPE,ROLLTURN,ROLLINTRPT,ROLLPREMAN,ROLLINITYP,ROLLINLOC,ROLLOBJ,ROLLTRIP,ROLLDIR,ROLLDIST,DVANGTHIS,DVANGOTH,TOWHITCH,TRAJDOC,TREEPOLE,DVEVENT,DVBASIS,DVTOTAL,DVLONG,DVLAT,DVENERGY,DVSPEED,DVMOMENT,DVBES,DVEST,DVCONF,VAIS,VISS,VINJURED,VTREAT,INITOBJCLASS,HEADANGLECAT,CASEWGT,PSUSTRAT,VERSION
8615,26,73,1-26-2017-073-03,3,2,1G1ZT54895F1,17,20,37,2005,4,1,3,0,1,F,1,1495,5,0,1,1,1,56,1,0,0,995,0,0,0,95209,1,2,2,3,3,3,2,2,1,1,3,0,0,0,1,2,1,2,1,0,1,4,66,7,1,1,5,L,88,0,0,0,0,0,0,0,0,0,0,100,10,0,0,0,1,3,19,-16,-9,17245,998,-60,15,0,4,1,1,0,0,0,995,295.93336085580600000000,10,2
8616,26,74,1-26-2017-074-10,10,1,1GKFK16T31J2,17,23,421,2001,15,3,15,0,1,F,1,2424,5,0,1,1,1,64,1,0,0,995,0,0,0,95628,1,2,3,1,3,1,2,2,1,1,1,3,0,0,1,2,0,0,1,0,1,4,62,4,1,2,4,J,69,0,0,0,0,0,0,0,0,0,0,280,50,0,0,0,1,1,8,-8,0,14491,998,-23,12,0,4,0,0,0,0,0,995,4594.49549379803000000000,10,2
8616,26,74,1-26-2017-074-10,10,2,3GNDA23P86S6,17,20,23,2006,6,1,2,0,1,F,1,1440,5,0,1,2,0,64,1,0,0,995,0,0,0,95610,9,9,3,1,3,3,2,2,1,1,1,0,0,0,1,2,0,0,9,0,11,2,15,1,1,1,4,J,68,0,0,0,0,0,0,0,0,0,0,50,280,0,0,0,1,1,13,-10,-9,9655,998,-112,10,0,1,95,95,95,95,0,995,4594.49549379803000000000,10,2
8695,26,75,1-26-2017-075-01,1,1,5NPET46C69H4,17,55,33,2009,4,1,3,99,1,F,9,1476,5,9999,9,4,1,40,1,9,9,998,8,9,9,95563,9,9,2,3,3,2,2,2,1,1,3,3,0,0,3,1,1,2,9,0,1,3,50,99,1,1,2,D,20,0,0,0,0,0,0,0,0,0,0,190,190,0,0,0,1,12,999,999,999,9999999,999,999,999,9,0,9,0,0,1,0,995,257.51160357175900000000,10,2
8695,26,75,1-26-2017-075-01,1,2,JTHFN48Y3690,17,59,36,2006,1,1,2,0,1,R,9,1742,5,9999,9,0,1,40,1,1,9,998,8,0,0,94704,2,9,2,3,3,3,2,2,1,1,3,2,0,0,3,1,1,2,9,0,1,4,60,99,1,1,6,M,98,0,0,0,0,0,0,0,0,0,0,190,210,0,0,0,0,0,999,999,999,9999999,999,999,999,9,0,99,99,0,99,0,995,257.51160357175900000000,10,2
8695,26,75,1-26-2017-075-01,1,3,KMHGC46E79U0,17,55,41,2009,4,1,5,0,1,B,9,1733,5,9999,9,4,1,40,1,0,0,995,0,0,0,95821,1,2,2,3,3,2,2,2,1,1,3,3,0,0,3,1,1,2,9,0,5,3,53,99,1,1,2,D,21,0,0,0,0,0,0,0,0,0,0,190,190,0,0,0,1,12,999,999,999,9999999,999,999,999,9,0,0,0,0,0,0,995,257.51160357175900000000,10,2
8802,26,77,1-26-2017-077-03,3,1,1C4AJWAG3EL1,17,2,403,2014,14,3,14,0,1,F,2,1759,5,0,1,1,1,56,1,0,0,995,0,0,0,95661,1,2,0,5,3,1,2,1,1,1,1,2,0,0,3,1,0,0,1,0,1,3,50,4,1,1,2,D,20,0,0,0,0,0,0,0,0,0,0,350,340,0,0,0,1,1,26,-26,0,21598,998,0,17,0,3,2,5,0,4,0,995,544.56992031064100000000,10,2
8802,26,77,1-26-2017-077-03,3,2,5TDZA23C04S2,17,49,442,2004,20,4,20,0,1,F,2,1870,5,0,1,1,1,56,1,0,0,995,0,0,0,95621,1,2,0,5,3,1,2,1,1,1,1,2,0,0,3,1,0,0,1,0,5,3,53,1,1,1,2,D,21,0,0,0,0,0,0,0,0,0,0,340,340,0,0,0,2,3,33,-33,0,81043,998,0,32,0,4,1,1,0,4,0,995,544.56992031064100000000,10,2
8802,26,77,1-26-2017-077-03,3,3,JTEEP21A6702,17,49,403,2007,14,3,14,0,1,F,9,1760,5,9999,9,0,0,56,1,0,0,995,0,0,0,95628,9,9,0,5,3,2,2,1,1,1,1,2,0,0,3,1,0,0,9,0,5,3,53,99,1,1,6,M,98,0,0,0,0,0,0,0,0,0,0,340,340,0,0,0,0,0,999,999,999,9999999,999,999,999,9,0,95,95,95,95,0,995,544.56992031064100000000,10,2
8802,26,77,1-26-2017-077-03,3,4,2FAFP74W74X1,17,12,16,2004,4,1,4,0,1,B,9,1900,5,9999,9,0,0,56,1,0,0,995,0,0,0,95843,9,9,0,5,3,1,2,1,1,1,1,2,0,0,3,1,0,0,9,0,5,3,53,99,1,1,6,M,98,0,0,0,0,0,0,0,0,0,0,340,340,0,0,0,0,0,999,999,999,9999999,999,999,999,9,0,95,95,95,95,0,995,544.56992031064100000000,10,2
8832,26,78,1-26-2017-078-07,7,1,1FMFK16568LA,17,12,422,2008,15,3,15,0,1,F,9,2633,5,0,1,6,1,40,1,0,0,995,0,0,0,95670,1,1,0,5,3,1,2,1,1,1,0,2,0,0,3,1,0,0,1,0,1,3,52,2,1,1,2,D,28,0,0,0,0,0,0,0,0,0,0,220,220,0,0,0,1,12,999,999,999,9999999,999,999,999,9,0,0,0,0,0,0,995,2057.70649426694000000000,10,2
8832,26,78,1-26-2017-078-07,7,2,2T1BU4EE6AC4,17,49,32,2010,4,1,2,0,1,B,9,1279,5,9999,9,4,0,40,1,0,0,995,0,0,0,95305,9,9,0,5,3,1,2,1,1,1,0,2,0,0,3,1,0,0,9,0,2,3,53,99,1,1,2,D,29,0,0,0,0,0,0,0,0,0,0,220,220,0,0,0,1,12,999,999,999,9999999,999,999,999,9,0,95,95,95,95,0,995,2057.70649426694000000000,10,2
8832,26,78,1-26-2017-078-07,7,3,1C4PJMCS3FW6,17,2,404,2015,14,3,14,0,1,B,9,1669,5,9999,9,0,0,40,1,0,0,995,0,0,0,95822,9,9,0,5,3,1,2,1,1,1,0,2,0,0,3,1,0,0,9,0,5,3,53,99,1,1,6,M,98,0,0,0,0,0,0,0,0,0,0,220,220,0,0,0,0,0,999,999,999,9999999,999,999,999,9,0,95,95,95,95,0,995,2057.70649426694000000000,10,2
8853,26,79,1-26-2017-079-06,6,1,1ZVFT82HX552,17,12,3,2005,2,1,3,0,1,B,1,1565,5,0,1,4,1,64,1,0,0,995,0,0,0,95608,1,2,0,1,4,2,2,1,1,1,3,3,0,0,1,1,0,0,1,1,15,3,53,1,1,2,2,D,25,0,0,0,0,0,0,0,0,0,0,70,60,0,0,0,1,3,17,17,-3,37837,998,-44,23,0,4,0,0,0,0,0,995,1175.98657313624000000000,10,2
8853,26,79,1-26-2017-079-06,6,2,KMHDU46D98U4,17,55,35,2008,4,1,3,0,1,F,1,1313,5,0,1,1,1,64,1,0,0,995,0,0,0,95821,1,2,0,1,4,2,2,1,1,1,3,3,0,0,1,1,0,0,9,0,1,3,51,99,1,1,2,D,24,0,0,0,0,0,0,0,0,0,0,60,70,0,0,0,1,3,22,-22,0,12739,998,-46,15,0,4,99,99,0,6,0,995,1175.98657313624000000000,10,2
8854,26,80,1-26-2017-080-03,3,1,5XXGM4A74EG3,17,63,34,2014,4,1,4,0,1,L,1,1484,5,0,1,5,1,72,1,0,0,995,0,0,0,95827,1,2,0,1,2,1,2,1,2,1,1,3,0,0,1,1,5,2,2,1,12,2,10,1,1,2,6,M,98,0,0,0,0,0,0,0,0,0,0,150,200,0,1,0,1,1,12,6,11,17308,998,139,12,0,4,1,1,0,0,0,995,810.47864107321700000000,10,2
8854,26,80,1-26-2017-080-03,3,2,WVWEK73C66P1,17,30,46,2006,4,1,3,0,1,F,1,1499,5,0,1,1,1,72,1,0,0,995,0,0,0,95827,2,2,0,1,2,2,2,1,2,1,3,0,0,0,1,1,5,2,9,0,14,4,61,99,1,1,6,M,98,0,0,0,0,0,0,0,0,0,0,200,150,0,0,0,1,1,12,-12,-2,9788,998,26,12,0,4,99,99,0,99,0,995,810.47864107321700000000,10,2
8855,26,81,1-26-2017-081-03,3,1,1G11C5SLXFU1,17,20,37,2015,4,1,3,0,1,L,1,1625,5,0,1,1,1,40,1,0,0,995,0,0,0,95670,1,1,2,4,4,2,2,1,1,1,1,2,0,0,1,1,1,2,1,0,1,4,66,1,1,1,5,L,89,0,0,0,0,0,0,0,0,0,0,130,230,0,0,0,1,1,7,-2,7,2032,998,136,4,0,4,1,1,0,99,0,995,810.47864107321700000000,10,2
8855,26,81,1-26-2017-081-03,3,2,KMHD84LFXHU2,17,55,35,2017,4,1,3,0,1,F,1,1275,5,0,1,1,1,72,1,0,0,995,0,0,0,95841,1,9,2,1,3,2,2,1,1,1,3,1,0,0,1,1,1,2,9,0,1,2,17,99,1,1,5,L,88,0,0,0,0,0,0,0,0,0,0,230,130,0,0,0,1,1,9,-9,-2,9041,998,19,13,0,4,9,97,0,8,0,995,810.47864107321700000000,10,2
8932,26,82,1-26-2017-082-09,9,1,1G6KD57Y37U1,17,19,22,2007,4,1,5,0,1,F,3,1818,5,0,1,1,1,56,1,0,1,0,2,1,2,95838,2,2,0,4,4,1,2,1,1,1,0,3,0,0,1,1,1,2,3,1,1,2,11,1,1,4,1,C,11,0,0,0,0,0,0,0,0,0,0,190,180,0,1,0,1,3,44,-43,8,136716,998,36,42,0,4,2,5,0,3,0,995,2929.00632154116000000000,10,2
8932,26,82,1-26-2017-082-09,9,2,4T1BF1FK2EU8,17,49,40,2014,4,1,3,0,2,B,3,1441,5,9999,9,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95,95,95,95,,,2929.00632154116000000000,10,2
8932,26,82,1-26-2017-082-09,9,3,4M2XV11T7YDJ,17,14,443,2000,20,4,20,0,2,B,1,1740,5,9999,9,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95,95,95,95,,,2929.00632154116000000000,10,2
8933,26,83,1-26-2017-083-04,4,1,1N4AL3AP3EN3,17,35,47,2014,4,1,4,0,1,F,9,1451,5,0,2,0,1,56,1,0,1,0,2,0,0,95820,1,1,0,4,2,1,2,1,1,1,0,0,0,0,2,1,0,0,3,1,1,2,13,1,1,4,1,A,1,0,0,0,0,0,0,0,0,0,0,998,998,0,0,7,0,0,999,999,999,9999999,999,999,999,9,0,1,1,0,4,0,998,1980.09560074148000000000,10,2
9043,26,85,1-26-2017-085-03,3,1,1NKDL49XXCJ3,17,85,881,2012,64,8,60,99,1,L,9,,,,,,1,80,1,0,0,995,0,0,0,95621,9,9,3,1,2,1,2,1,1,1,1,3,0,0,1,1,1,2,9,1,11,2,10,99,1,2,4,J,72,,,,,,,,,,,,,,,,,,,,,,,,,,,95,95,95,95,,,285.16876480189000000000,10,2
9043,26,85,1-26-2017-085-03,3,2,WDDKJ5KB7EF2,17,42,48,2014,2,1,3,0,1,F,2,1685,5,0,1,1,1,80,1,0,1,0,2,0,1,95834,9,9,3,1,2,2,2,1,1,1,3,0,0,0,1,1,1,2,9,0,1,4,61,99,1,1,4,J,73,0,0,0,0,0,0,0,0,0,0,150,120,0,0,0,1,5,999,999,999,9999999,999,999,999,7,0,1,1,0,4,0,995,285.16876480189000000000,10,2
9044,26,86,1-26-2017-086-07,7,1,999999999999,99,98,701,2017,80,9,80,0,1,L,9,,,,,,0,40,1,0,0,995,0,0,0,95670,9,9,3,4,2,1,2,1,1,1,0,0,0,0,1,1,0,0,9,0,1,2,19,99,1,1,5,L,89,,,,,,,,,,,,,,,,,,,,,,,,,,,95,95,95,95,,,1077.53586324881000000000,10,2
9044,26,86,1-26-2017-086-07,7,2,KNDMB2336963,17,63,441,2009,20,4,20,0,1,F,1,1990,5,0,1,1,1,40,1,0,0,995,0,0,0,95670,1,9,3,4,2,1,2,1,1,1,0,0,0,0,1,1,0,0,9,0,1,4,71,99,1,1,5,L,88,0,0,0,0,0,0,0,0,0,0,30,300,0,0,0,1,5,999,999,999,9999999,999,999,13,2,0,99,99,0,99,0,995,1077.53586324881000000000,10,2
9055,26,87,1-26-2017-087-04,4,1,1FMZU32PXXZB,17,12,401,1999,14,3,14,0,1,F,1,1600,5,0,1,1,1,64,1,1,1,212,1,0,0,95822,2,2,0,1,2,2,2,1,1,1,0,3,0,0,1,1,0,0,9,0,1,3,52,1,1,1,2,D,28,0,0,0,0,0,0,0,0,0,0,60,60,0,0,0,1,1,12,-12,0,11917,998,14,13,0,3,99,99,0,99,0,995,902.93542359800900000000,10,2
9055,26,87,1-26-2017-087-04,4,2,JNKCV51E93M0,17,58,37,2003,4,1,4,0,1,B,1,1536,5,0,1,1,1,64,1,0,0,995,0,0,0,95822,2,2,0,1,2,1,2,1,1,1,0,3,0,0,1,1,0,0,1,0,2,3,52,1,1,1,2,D,29,0,0,0,0,0,0,0,0,0,0,60,60,0,0,0,1,1,13,13,0,8167,998,13,11,0,3,0,0,0,0,0,995,902.93542359800900000000,10,2
9055,26,87,1-26-2017-087-04,4,3,5TDZKRFH0ES0,17,49,403,2014,14,3,14,0,1,B,9,1925,5,9999,9,0,1,64,1,0,0,995,0,0,0,95624,9,9,0,1,2,1,2,1,1,1,0,3,0,0,1,1,0,0,9,0,2,3,52,99,1,1,6,M,98,0,0,0,0,0,0,0,0,0,0,60,60,0,0,0,0,0,999,999,999,9999999,999,999,999,9,0,99,99,0,99,0,995,902.93542359800900000000,10,2
9071,26,88,1-26-2017-088-06,6,1,1G6DS1ED1B01,17,19,18,2011,2,1,4,0,1,F,1,1874,5,0,1,1,1,48,1,0,0,995,0,0,0,95819,2,9,0,4,2,1,2,1,1,1,1,4,0,0,1,1,0,0,3,0,1,3,50,2,1,1,2,D,20,0,0,0,0,0,0,0,0,0,0,350,350,0,0,0,1,3,18,-18,0,23983,998,0,18,0,4,0,0,0,0,0,995,702.74558097951800000000,10,2
9071,26,88,1-26-2017-088-06,6,2,1FMCU96H26KA,17,12,402,2006,14,3,14,0,1,B,1,1720,5,9999,9,0,1,48,1,0,0,995,0,0,0,95826,1,9,0,4,2,1,2,1,1,1,1,4,0,0,1,1,0,0,9,0,5,3,52,99,1,1,2,D,21,0,0,0,0,0,0,0,0,0,0,350,350,0,0,0,1,3,20,20,0,25346,998,0,20,0,4,99,99,0,8,0,995,702.74558097951800000000,10,2
6114,27,1,1-27-2017-001-07,7,1,5J8TB1H56AA0,17,54,402,2010,14,3,14,0,1,F,1,1790,5,0,1,1,1,56,1,8,9,998,8,9,9,01238,1,2,2,4,2,1,2,2,1,1,1,2,0,0,3,1,2,2,9,0,1,2,14,2,2,2,1,C,14,0,0,0,0,0,0,0,0,0,0,998,998,0,0,0,1,12,999,999,999,9999999,999,999,999,1,0,0,0,0,0,0,998,2072.96617929403000000000,3,2
6489,27,2,1-27-2017-002-03,3,1,5NPDH4AE1DH1,17,55,35,2013,4,1,3,0,1,F,2,1265,5,0,1,1,1,40,1,8,1,0,2,7,9,01201,9,9,0,1,5,2,2,1,1,1,3,2,0,0,1,1,0,0,9,1,1,2,12,99,1,4,1,B,6,0,0,0,0,0,0,0,0,0,0,998,998,0,0,0,2,11,999,999,999,9999999,999,999,999,7,0,0,0,0,4,0,998,78.53530899385370000000,3,2
6668,27,3,1-27-2017-003-06,6,1,4S3BMBK63C30,17,48,34,2012,4,1,3,0,1,R,1,1534,5,50,1,1,1,56,1,1,9,998,8,7,9,01201,1,2,2,4,3,2,2,1,1,1,1,2,0,0,3,1,1,2,1,0,1,2,17,99,1,1,5,L,87,0,0,0,0,0,0,0,0,0,0,180,90,0,0,0,1,1,17,-9,-15,14186,998,129,11,0,1,0,0,0,0,0,995,150.14506920584600000000,3,2
6668,27,3,1-27-2017-003-06,6,2,1FAHP27W78G1,17,12,17,2008,4,1,4,0,1,F,1,1730,5,47,1,1,1,56,1,8,0,995,0,7,9,01201,1,2,2,4,3,1,2,1,1,2,1,1,0,0,3,1,1,2,1,0,1,4,66,2,1,1,5,L,86,0,0,0,0,0,0,0,0,0,0,90,180,0,0,0,1,1,15,-13,8,43158,998,105,21,0,1,0,0,0,4,0,995,150.14506920584600000000,3,2
6815,27,4,1-27-2017-004-06,6,1,1GTCS14X3X85,17,23,471,1999,34,5,30,0,1,F,1,1398,5,50,1,1,1,40,1,8,0,995,0,7,0,01201,1,2,2,1,2,2,2,1,1,2,3,2,0,0,1,1,1,2,9,0,1,3,52,4,9,1,2,D,28,0,0,0,0,0,0,0,0,0,0,280,270,0,0,0,1,1,13,-13,0,14621,998,-45,15,0,1,0,0,0,0,0,995,189.54155867550900000000,3,2
6815,27,4,1-27-2017-004-06,6,2,JTDKN3DU7A12,17,49,46,2010,5,1,3,0,1,F,1,1380,5,0,1,1,1,40,1,8,0,995,0,7,0,01226,1,2,2,1,2,2,2,1,1,2,3,2,0,0,1,1,1,2,1,0,2,3,53,1,1,1,2,D,29,0,0,0,0,0,0,0,0,0,0,270,270,0,0,0,2,3,19,-19,0,14296,998,0,16,0,4,0,0,0,4,0,995,189.54155867550900000000,3,2
6815,27,4,1-27-2017-004-06,6,3,1N4AL3AP5FC2,17,35,47,2015,4,1,3,0,1,B,1,1416,5,9999,9,6,0,40,1,0,0,995,0,0,0,01201,9,9,2,1,2,2,2,1,1,2,3,2,0,0,1,1,1,2,9,0,5,3,53,1,1,1,6,M,98,0,0,0,0,0,0,0,0,0,0,270,270,0,0,0,2,3,19,19,0,16280,998,0,16,0,4,95,95,95,95,0,995,189.54155867550900000000,3,2
6981,27,5,1-27-2017-005-04,4,1,1B3HB48B97D1,17,7,25,2007,5,1,2,0,1,F,2,1345,5,0,1,1,1,48,1,0,0,995,0,0,0,01201,1,1,2,4,2,1,2,1,1,1,0,0,0,0,1,1,2,2,3,0,1,2,17,1,1,1,5,L,86,0,0,0,0,0,0,0,0,0,0,180,270,0,0,0,1,8,999,999,999,9999999,999,999,999,7,0,0,0,0,0,0,995,306.01157122615600000000,3,2
6981,27,5,1-27-2017-005-04,4,2,5XXGM4A76FG5,17,63,34,2015,4,1,4,0,1,R,2,1468,5,0,1,1,1,48,1,0,0,995,0,0,0,01201,9,9,2,4,2,1,2,1,1,4,1,2,0,0,1,1,0,0,1,0,1,4,66,99,9,1,5,L,87,0,0,0,0,0,0,0,0,0,0,270,180,0,0,0,1,8,999,999,999,9999999,999,999,999,7,0,99,99,0,99,0,995,306.01157122615600000000,3,2
7107,27,6,1-27-2017-006-03,3,1,1B7KF26C3SS2,17,7,482,1995,34,5,31,0,1,F,1,2421,5,0,1,2,0,48,1,0,0,995,0,0,0,01201,9,9,2,4,2,1,2,1,1,1,1,2,0,0,1,1,1,2,3,0,1,3,52,99,1,1,2,D,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,11,-11,0,21556,998,0,16,0,4,95,95,95,95,0,995,47.23757342364120000000,3,2
7107,27,6,1-27-2017-006-03,3,2,3HGGK5H80FM7,17,37,39,2015,5,1,1,0,1,B,1,1170,5,0,1,1,1,48,1,0,0,995,0,0,0,01201,1,2,2,4,2,1,2,1,1,1,1,2,0,0,1,1,1,2,1,0,2,3,53,1,1,1,2,D,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,19,19,0,6570,998,-4,12,0,4,0,0,0,0,0,995,47.23757342364120000000,3,2
7341,27,8,1-27-2017-008-07,7,1,5Y2SL65887Z4,17,22,32,2007,6,1,2,0,1,R,1,1227,5,0,1,1,1,56,1,0,0,995,0,0,0,01201,1,2,2,4,2,1,2,1,1,1,1,2,0,0,1,1,0,0,2,0,11,2,15,3,1,1,4,J,68,0,0,0,0,0,0,0,0,0,0,95,335,0,0,0,1,3,19,-12,-14,21409,998,45,19,0,4,1,1,0,0,0,995,1005.87137560949000000000,3,2
7341,27,8,1-27-2017-008-07,7,2,1D7RV1GT6AS1,17,7,482,2010,34,5,31,99,1,F,1,2385,5,9999,9,0,1,56,1,0,0,995,0,0,0,01201,9,9,2,4,2,1,2,1,1,1,1,2,0,0,1,1,0,0,9,0,1,4,62,1,1,1,4,J,69,0,0,0,0,0,0,0,0,0,0,335,95,0,0,0,1,3,10,-10,2,9053,998,44,9,0,4,0,0,0,0,0,995,1005.87137560949000000000,3,2
7359,27,9,1-27-2017-009-03,3,1,2T3BFREV0FW3,17,49,402,2015,14,3,14,0,1,L,1,1600,5,0,2,1,1,40,1,0,0,995,0,0,9,01201,7,1,2,4,2,1,2,1,1,4,1,2,0,0,1,1,2,2,2,0,1,2,17,4,1,1,5,L,89,1,4,2,2,6,4,49,2,1,10,5,95,0,0,0,1,1,23,-12,20,23025,998,-72,16,0,1,1,2,0,4,3,995,385.47007583550300000000,3,2
7359,27,9,1-27-2017-009-03,3,2,4S4BRBNC1E32,17,48,45,2014,6,1,3,0,1,F,2,1621,5,0,1,1,1,48,1,0,0,995,0,0,0,06824,9,9,2,4,2,1,2,1,1,1,1,2,0,0,1,1,0,0,9,0,1,2,17,99,1,1,5,L,88,0,0,0,0,0,0,0,0,0,0,95,5,0,0,0,1,1,25,-21,-12,87804,998,-107,29,0,1,9,97,0,99,0,995,385.47007583550300000000,3,2
7432,27,10,1-27-2017-010-03,3,1,3FA6P0HR0DR2,17,12,23,2013,4,1,4,0,1,F,1,1554,5,0,1,1,1,56,1,0,0,995,0,0,9,01201,1,2,2,2,2,2,2,1,1,1,1,2,0,0,3,1,1,2,9,0,1,2,17,99,1,1,5,L,86,0,0,0,0,0,0,0,0,0,0,280,0,0,0,0,1,1,15,-11,9,17723,998,78,14,0,1,1,1,0,4,0,995,249.63189607278600000000,3,2
7432,27,10,1-27-2017-010-03,3,2,4S3BH6256473,17,48,34,2004,6,1,3,0,1,R,1,1513,5,0,1,1,1,48,1,0,1,0,2,7,2,01201,1,1,2,4,2,1,2,1,1,1,1,2,0,0,3,1,1,2,1,0,1,4,66,99,1,1,5,L,87,0,0,0,0,0,0,0,0,0,0,0,280,0,0,0,1,1,16,-8,-13,21207,998,-67,16,0,1,3,10,1,3,0,995,249.63189607278600000000,3,2
7523,27,11,1-27-2017-011-06,6,1,2T1BR32E93C0,17,49,32,2003,4,1,2,0,1,R,2,1130,5,0,2,0,1,40,1,0,0,995,0,0,0,01201,1,2,2,4,2,1,2,1,1,4,1,2,0,0,1,1,1,2,2,0,1,2,17,1,1,4,5,L,87,0,0,0,0,0,0,0,0,0,0,95,5,0,0,0,1,3,27,-13,-23,52535,998,68,30,0,4,1,2,0,4,0,995,153.41156537152300000000,3,2
7523,27,11,1-27-2017-011-06,6,2,JHLRE48759C0,17,37,402,2009,14,3,14,0,1,F,1,1604,5,0,1,1,1,999,1,0,0,995,0,0,0,01201,9,9,2,4,2,1,2,1,1,1,1,2,0,0,1,1,1,2,9,0,1,2,17,99,1,1,5,L,86,0,0,0,0,0,0,0,0,0,0,5,95,0,0,0,1,3,19,-17,10,22645,998,83,16,0,1,1,2,0,4,0,995,153.41156537152300000000,3,2
7617,27,13,1-27-2017-013-09,9,1,JF1GG68626H8,17,48,38,2006,5,1,1,0,1,B,1,1393,5,0,1,5,1,0,1,0,0,995,0,0,0,01201,1,2,0,4,2,1,2,1,1,4,0,0,0,0,3,1,0,0,1,1,13,2,20,8,1,1,6,M,92,0,0,0,0,0,0,0,0,0,0,110,185,0,0,0,1,8,999,999,999,9999999,999,999,999,6,0,1,1,0,6,0,995,712.18703942628100000000,3,2
7617,27,13,1-27-2017-013-09,9,2,1GKFK16R7VJ7,17,23,431,1997,16,3,16,0,2,F,1,2466,5,64,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95,95,95,95,,,712.18703942628100000000,3,2
7653,27,14,1-27-2017-014-04,4,1,4S4BSACCXH33,17,48,45,2017,5,1,3,0,1,R,1,1614,5,0,1,1,1,0,1,8,0,995,0,7,0,12529,1,2,0,4,2,1,2,1,1,1,1,2,0,0,1,1,0,0,1,1,10,2,13,1,1,4,4,J,70,0,0,0,0,0,0,0,0,0,0,100,80,0,0,0,1,8,999,999,999,9999999,999,999,999,6,0,0,0,0,0,0,995,492.44417240805700000000,3,2
7653,27,14,1-27-2017-014-04,4,2,55SWF4KB5FU0,17,42,42,2015,4,1,4,99,2,L,9,1625,5,9999,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95,95,95,95,,,492.44417240805700000000,3,2
7704,27,15,1-27-2017-015-07,7,1,19UUA66204A0,17,54,35,2004,4,1,3,0,1,F,1,1623,5,0,1,1,1,64,1,0,0,995,0,0,0,10075,1,2,2,4,2,1,2,1,1,1,1,2,0,0,1,1,2,2,1,0,1,4,65,7,1,1,4,K,79,0,0,0,0,0,0,0,0,0,0,265,230,0,0,0,1,1,13,-12,-4,24546,998,-46,19,0,4,0,0,0,6,0,995,1229.96510879046000000000,3,2
7704,27,15,1-27-2017-015-07,7,2,2CTFLEEY4A64,17,23,402,2010,14,3,14,0,1,L,1,1823,5,0,1,1,1,0,1,0,0,995,0,0,0,05765,1,2,2,4,2,1,2,1,1,1,1,2,0,0,1,1,2,2,2,0,10,2,16,1,1,1,4,K,78,0,0,0,0,0,0,0,0,0,0,230,265,0,0,0,1,1,11,7,9,10192,998,172,7,0,4,1,1,0,0,0,995,1229.96510879046000000000,3,2
7780,27,17,1-27-2017-017-03,3,1,JN8AS5MV1DW1,17,35,51,2013,6,1,3,0,1,F,1,1574,5,0,1,1,1,56,1,0,0,995,0,0,0,01226,2,2,2,4,3,2,2,1,1,1,1,2,0,0,1,1,1,2,1,0,1,4,62,4,1,1,4,J,69,0,0,0,0,0,0,0,0,0,0,280,50,0,0,0,1,1,14,-12,7,14904,998,54,14,0,4,1,1,0,4,0,995,264.38672303208100000000,3,2
7780,27,17,1-27-2017-017-03,3,2,JTEBU5JR1H54,17,49,401,2017,14,3,14,0,1,F,1,2111,5,0,1,1,1,56,1,0,0,995,0,0,0,01201,9,9,2,4,3,2,2,1,1,2,1,2,0,0,1,1,1,2,9,0,11,2,15,2,1,1,4,J,68,0,0,0,0,0,0,0,0,0,0,50,280,0,0,0,1,1,11,-10,-4,14666,998,-106,11,0,4,0,0,0,0,0,995,264.38672303208100000000,3,2
