CASEID,PSU,CASENO,CASENUMBER,CATEGORY,VEHNO,EVENTNO,OBJCONT,PDOF,OCLOCK,ENDSHIFT,OVERUNDER,HEADINGANG,CDC,CDCPLANE,CDCLONGLAT,CDCVERTLAT,CDCDISTRIB,CDCEXTENT,DAMAPILLAR,DAMBPILLAR,DAMCPILLAR,DAMOTHPILLAR,SILLHEIGHT,CMAXHEIGHT,DOORSILLDIFF,DVBASIS,DVTOTAL,DVLONG,DVLAT,DVENERGY,DVSPEED,DVMOMENT,DVBARRIER,DVESTIMATE,DVRANK,DIRECTLOCATION,FIELDLLOCATION,CMAXLOCATION,FIELDL,FIELDLD,DIRECTL,DIRECTD,DIRECTWIDTH,CMAX,C1,C2,C3,C4,C5,C6,ROLLLAT,ROLLVERT,CASEWGT,PSUSTRAT,VERSION
7790,31,38,1-31-2017-038-08,8,1,2,41,180,6,0,0,888,06RDEW02,R,D,E,W,02,8,8,8,8,888,888,888,10,999,999,999,9999999,999,999,999,6,2,Front RBC extending to Rear RBC,Front RBC extending to Rear RBC,128cm rear of RF axle,237,0,237,0,237,21,21,1,0,2,1,17,,,533.58540815661800000000,6,2
7805,31,39,1-31-2017-039-09,9,1,1,53,30,1,0,0,888,01RFEW01,R,F,E,W,01,8,8,8,8,888,888,888,10,999,999,999,9999999,999,999,11,2,1,Starts 5cm FWD extending 174cm,Starts 5cm FWD extending 174cm,46cm rea of RF axle,174,72,174,72,174,10,3,3,3,5,10,5,,,1663.27604062427000000000,6,2
7849,31,40,1-31-2017-040-07,7,1,1,2,0,12,0,0,70,12FDEW01,F,D,E,W,01,8,8,8,8,888,888,888,3,12,-12,0,7590,998,0,13,0,1,Front BC to BC,Front BC to BC,48cm left of RBC,142,0,142,0,142,0,0,0,0,0,0,0,,,1472.66821840875000000000,6,2
8058,31,41,1-31-2017-041-07,7,1,1,2,0,12,0,2,250,12FDEW01,F,D,E,W,01,8,8,8,8,888,888,888,1,22,-22,0,27530,998,0,23,0,1,BC to BC,BC to BC,8cm ROC,132,0,147,0,132,19,10,10,10,4,7,9,,,1465.37280017611000000000,6,2
8058,31,41,1-31-2017-041-07,7,2,1,1,180,6,0,1,250,06BDEW01,B,D,E,W,01,8,8,8,8,888,888,888,1,11,11,0,11266,998,0,11,0,1,LBC extending right 150cm,BC to BC,LBC,180,0,187,12,150,3,3,0,1,1,0,0,,,1465.37280017611000000000,6,2
8110,31,42,1-31-2017-042-08,8,1,1,61,0,12,0,0,888,12FDEW03,F,D,E,W,03,8,8,8,8,888,888,888,10,999,999,999,9999999,999,999,41,4,1,BC to BC,BC to BC,20cm right of LBC,93,0,165,0,93,40,16,39,40,31,19,0,,,533.58540815661800000000,6,2
8110,31,42,1-31-2017-042-08,8,1,2,32,998,0,9,0,888,00RDAO99,R,D,A,O,99,8,8,8,8,888,888,888,6,999,999,999,9999999,999,999,999,6,2,ROLLOVER,ROLLOVER,Right A-Pillar,888,888,888,888,888,,,,,,,,19,7,533.58540815661800000000,6,2
8501,31,43,1-31-2017-043-08,8,1,1,50,10,12,0,0,888,12FREE02,F,R,E,E,02,8,8,8,8,888,888,888,11,999,999,999,9999999,999,999,999,6,8,FRBC area,N/A,FRBC,999,999,138,60,18,999,999,999,999,999,999,999,,,595.99305823341500000000,6,2
8501,31,43,1-31-2017-043-08,8,1,2,52,0,12,0,0,888,12FYEW01,F,Y,E,W,01,8,8,8,8,888,888,888,11,999,999,999,9999999,999,999,999,6,8,"begins 18cm R of C, goes Left",N/A,N/A,999,999,138,-14,63,999,999,999,999,999,999,999,,,595.99305823341500000000,6,2
8501,31,43,1-31-2017-043-08,8,1,3,88,998,0,0,0,888,00TYDW03,T,Y,D,W,03,8,8,8,8,888,888,888,7,999,999,999,9999999,999,999,999,7,2,Greenhouse area,N/A,N/A,999,999,999,999,999,999,999,999,999,999,999,999,,,595.99305823341500000000,6,2
8501,31,43,1-31-2017-043-08,8,1,4,42,10,12,0,0,888,12FREE03,F,R,E,E,03,8,8,8,8,888,888,888,10,999,999,999,9999999,999,999,12,2,1,"Begins 36 cm ROC, goes right",BC to BC,44cm ROC,133,0,138,52,33,2,0,0,1,1,2,1,,,595.99305823341500000000,6,2
8501,31,43,1-31-2017-043-08,8,1,5,50,0,12,0,0,888,12FLES02,F,L,E,S,02,8,8,8,8,888,888,888,8,999,999,999,9999999,999,999,999,6,8,"Begins 65cm L of C, goes Left",N/A,69cm L of C,999,999,138,-67,4,999,999,999,999,999,999,999,,,595.99305823341500000000,6,2
8563,31,44,1-31-2017-044-07,7,1,1,60,0,12,0,0,888,12FDLW01,F,D,L,W,01,8,8,8,8,888,888,888,1,12,-12,0,11019,998,17,12,0,1,BEGINS 36CM LOC,ENTIRE FRONTAL PLANE,7CM ROC,140,0,140,17,103,1,0,0,1,0,0,0,,,4475.48751957649000000000,6,2
8770,31,47,1-31-2017-047-04,4,1,1,76,10,12,0,0,888,12FZEW01,F,Z,E,W,01,8,8,8,8,888,888,888,10,999,999,999,9999999,999,999,14,2,1,BEGINS 15CM LOC,BC-BC,8CM ROC,151,0,148,28,88,11,11,2,0,0,2,9,,,1876.28997287848000000000,6,2
8806,31,48,1-31-2017-048-09,9,1,1,45,0,12,0,0,888,12FREE03,F,R,E,E,03,8,8,8,8,888,888,888,10,999,999,999,9999999,999,999,14,2,1,37cm ROC,left bumper corner to right rebar corner,right rebar corner,125,0,150,56,38,16,0,0,1,2,1,16,,,5792.34519201867000000000,6,2
8806,31,48,1-31-2017-048-09,9,1,2,68,350,12,0,0,888,12LFES01,L,F,E,S,01,8,8,8,8,888,888,888,8,999,999,999,9999999,999,999,999,6,2,Begins 47cm aft of left front axle going forward,begins 47cm aft of left front axle going forward,17cm forward of left front axle,117,107,117,107,117,0,0,0,0,0,0,0,,,5792.34519201867000000000,6,2
8892,31,50,1-31-2017-050-10,10,1,1,60,0,12,0,0,888,12FRWW03,F,R,W,W,03,8,8,8,8,888,888,888,12,999,999,999,9999999,999,999,999,9,2,RF wheel/suspension,"N/A, wheel level",N/A,999,999,999,999,999,999,999,999,999,999,999,999,,,1073.84216837139000000000,6,2
8892,31,50,1-31-2017-050-10,10,1,2,68,998,0,0,0,888,00FRLE01,F,R,L,E,01,8,8,8,8,888,888,888,7,999,999,999,9999999,999,999,999,6,8,begins 43cm roc extending right,entire frontal plane,"unknown, previous damage",149,0,149,46,29,1,0,0,0,0,1,0,,,1073.84216837139000000000,6,2
8892,31,50,1-31-2017-050-10,10,1,3,31,998,0,9,0,888,00TDDO02,T,D,D,O,02,8,8,8,8,888,888,888,6,999,999,999,9999999,999,999,999,6,1,left roof rail zone,"n/a, rollover",5cm forward of b pillar,888,888,888,888,888,,,,,,,,3,4,1073.84216837139000000000,6,2
6042,32,1,1-32-2017-001-09,9,1,1,54,40,1,0,0,888,01FDEW01,F,D,E,W,01,8,8,8,8,888,888,888,1,13,-10,-8,26051,998,-144,13,0,1,Starts at LF BC,entire front,C 1,124,0,166,0,124,14,14,7,4,4,4,9,,,439.98880808745900000000,7,2
6101,32,2,1-32-2017-002-02,2,1,1,2,60,2,0,0,10,02RPAW03,R,P,A,W,03,1,1,1,0,24,58,20,3,23,-12,-20,52569,998,68,25,0,1,Starts 18 cm FW of RR  axle,starts 3 cm FW of RR  axle,C4,250,-13,250,-5,235,27,0,18,23,27,9,0,,,82.36257534832270000000,7,2
6101,32,2,1-32-2017-002-02,2,1,2,62,240,8,0,0,888,08LBEW02,L,B,E,W,02,8,8,8,8,888,888,888,1,6,3,5,5319,998,-147,6,0,2,starts 315 cm RW of LR axle,same as direct,C3,46,-196,46,-194,42,16,8,14,16,11,5,0,,,82.36257534832270000000,7,2
6101,32,2,1-32-2017-002-02,2,2,1,1,350,12,0,0,260,12F99999,F,9,9,9,99,8,8,8,8,888,888,888,3,17,-17,3,20851,998,45,15,0,1,starts at right front bumper corner,entire front,RFBC,108,0,999,999,999,999,999,999,999,999,999,999,,,82.36257534832270000000,7,2
6170,32,4,1-32-2017-004-03,3,1,1,2,0,12,0,0,90,12FZEW01,F,Z,E,W,01,8,8,8,8,888,888,888,1,15,-15,0,10557,998,34,14,0,1,Starts at RF BC,entire front,72cm Rt of cntr,144,0,144,34,75,8,4,1,0,0,3,8,,,920.85788538202200000000,7,2
6170,32,4,1-32-2017-004-03,3,2,1,1,180,6,0,0,90,06BYEW01,B,Y,E,W,01,8,8,8,8,888,888,888,1,10,10,0,9176,998,38,11,0,1,Starts at LR BC,rear,C6,158,0,158,-38,92,13,13,0,3,2,0,0,,,920.85788538202200000000,7,2
6215,32,5,1-32-2017-005-05,5,1,1,2,310,10,0,0,140,10LYEW02,L,Y,E,W,02,1,0,0,0,888,888,888,1,20,-13,15,14105,998,33,17,0,1,starts  205 cm  FW of  LR axle,Same as direct,left side front bumper corner,106,134,106,134,106,17,2,6,3,9,17,16,,,156.92934375405100000000,7,2
6215,32,5,1-32-2017-005-05,5,2,1,1,10,12,0,0,260,12FZEW01,F,Z,E,W,01,8,8,8,8,888,888,888,1,14,-14,-2,16032,998,13,16,0,1,"begins 15cm R of C, goes right",rebar corner to rebar corner,RFBC,110,0,158,47,64,10,1,0,1,3,4,10,,,156.92934375405100000000,7,2
6232,32,6,1-32-2017-006-04,4,1,1,2,0,12,0,2,240,12FZEW01,F,Z,E,W,01,8,8,8,8,888,888,888,1,20,-20,0,18554,998,55,17,0,1,starts at right front bumper corner,entire front,80cm Rt of cntr,160,0,160,55,50,23,0,0,0,3,4,23,,,2047.48443634482000000000,7,2
6232,32,6,1-32-2017-006-04,4,2,1,1,190,6,0,1,230,06BLEW02,B,L,E,W,02,8,8,8,8,888,888,888,1,12,12,2,22487,998,7,16,0,1,starts at LR bumper corner,entire rear,LR bumper corner,152,0,184,-65,43,19,19,3,3,4,13,11,,,2047.48443634482000000000,7,2
6233,32,7,1-32-2017-007-09,9,1,1,51,0,12,0,0,888,12FCEN02,F,C,E,N,02,8,8,8,8,888,888,888,10,999,999,999,9999999,999,999,29,3,1,Starts 24 cm left of the center point,Front left bumper corner to front right bumper corner,7 cm left of the center point,142,0,142,-5,37,34,0,12,34,21,6,0,,,3404.16805142899000000000,7,2
6234,32,8,1-32-2017-008-06,6,1,1,2,350,12,0,0,90,12FLEE03,F,L,E,E,03,8,8,8,8,888,888,888,1,11,-10,2,25729,998,-13,19,0,1,starts at h F BC,front,C 1,130,0,168,-49,30,29,29,0,0,0,0,9,,,1146.93937210064000000000,7,2
6234,32,8,1-32-2017-008-06,6,2,1,1,80,3,0,0,180,03RFEE03,R,F,E,E,03,8,8,8,8,888,888,888,1,13,-2,-12,1565,998,-133,4,0,1,Starts 30 cm forward of RF axle,same as direct,C6,28,175,28,175,28,7,1,1,2,5,5,7,,,1146.93937210064000000000,7,2
6305,32,9,1-32-2017-009-01,1,1,1,2,330,11,9,0,180,11FDEW99,F,D,E,W,99,8,8,8,8,888,888,888,12,999,999,999,9999999,999,999,999,5,1,Entire frontal plane,NA,Front left corner,999,999,168,999,999,999,999,999,999,999,999,999,,,360.85524013826500000000,7,2
6305,32,9,1-32-2017-009-01,1,1,2,2,270,9,0,0,190,09L99999,L,9,9,9,99,8,8,8,8,888,888,888,11,999,999,999,9999999,999,999,999,6,8,Left Side,NA,unknown,999,999,999,999,999,999,999,999,999,999,999,999,,,360.85524013826500000000,7,2
6305,32,9,1-32-2017-009-01,1,1,3,31,998,0,9,0,888,00TYDO05,T,Y,D,O,05,8,8,8,8,888,888,888,6,999,999,999,9999999,999,999,999,8,8,Top,Rollover,Left C-pillar apex,888,888,888,888,888,,,,,,,,0,0,360.85524013826500000000,7,2
6305,32,9,1-32-2017-009-01,1,1,4,52,80,3,9,0,888,03RZA999,R,Z,A,9,99,8,8,8,8,888,888,888,11,999,999,999,9999999,999,999,999,8,8,Right,NA,unknown,999,999,999,999,999,999,999,999,999,999,999,999,,,360.85524013826500000000,7,2
6305,32,9,1-32-2017-009-01,1,1,5,52,999,99,9,0,888,99999999,9,9,9,9,99,8,8,8,8,888,888,888,11,999,999,999,9999999,999,999,999,9,8,Unknown,Unknown,Unknown,999,999,999,999,999,999,999,999,999,999,999,999,,,360.85524013826500000000,7,2
6305,32,9,1-32-2017-009-01,1,1,6,3,998,0,9,0,888,00TPDW05,T,P,D,W,05,8,8,8,8,888,888,888,11,999,999,999,9999999,999,999,999,8,2,Top,NA,unknown,999,999,999,999,999,999,999,999,999,999,999,999,,,360.85524013826500000000,7,2
6305,32,9,1-32-2017-009-01,1,2,1,1,60,2,0,0,270,02RFEW03,R,F,E,W,03,8,8,8,8,888,888,888,12,999,999,999,9999999,999,999,999,4,1,Starts 225 cm forward of the right rear axle,Starts 225 cm forward of the right rear axle.,310 cm forward of the right rear axle.,85,136,85,145,102,41,0,15,5,14,21,41,,,360.85524013826500000000,7,2
6305,32,9,1-32-2017-009-01,1,2,2,1,90,3,0,0,190,03RBLE01,R,B,L,E,01,8,8,8,8,888,888,888,12,999,999,999,9999999,999,999,999,1,2,90 cm rearward of RRA,unknown,unknown,999,999,999,999,999,999,999,999,999,999,999,999,,,360.85524013826500000000,7,2
6305,32,9,1-32-2017-009-01,1,3,6,1,998,0,0,0,888,00RZAW03,R,Z,A,W,03,8,8,8,8,888,888,888,7,999,999,999,9999999,999,999,999,7,1,Starts 356 cm rearward of the right front axle.,Starts 356 cm rearward of the right front axle.,303 cm rearward of the right front axle.,188,-123,188,-134,166,18,18,9,5,1,1,0,,,360.85524013826500000000,7,2
6306,32,10,1-32-2017-010-03,3,2,1,1,0,12,0,2,340,12FDEW03,F,D,E,W,03,8,8,8,8,888,888,888,9,999,999,999,9999999,999,999,999,7,1,starts at RF BC,Front; rebar corner to rebar corner,FLBC,132,0,144,0,132,60,44,35,34,31,29,27,,,1535.37013248666000000000,7,2
6347,32,11,1-32-2017-011-07,7,1,1,73,0,12,0,0,888,12FDEW01,F,D,E,W,01,8,8,8,8,888,888,888,10,999,999,999,9999999,999,999,12,2,1,Front left bumper corner to front right bumper corner,Front left bumper corner to front right bumper corner,Front left bumper corner,102,0,148,0,102,0,0,0,0,0,0,0,,,5303.85549310429000000000,7,2
6347,32,11,1-32-2017-011-07,7,1,2,73,998,0,0,0,888,00RFEN01,R,F,E,N,01,8,8,8,8,888,888,888,10,999,999,999,9999999,999,999,999,9,2,"20 cm rearward of RF axle, extending aft","20cm rearward of RF axle, extending aft",30 cm rearward of RF axle,999,999,999,104,20,999,999,999,999,999,999,999,,,5303.85549310429000000000,7,2
6348,32,12,1-32-2017-012-07,7,2,1,1,180,6,0,0,270,06BYEW01,B,Y,E,W,01,8,8,8,8,888,888,888,3,10,10,0,7897,998,-37,11,0,2,starts at RR bumper corner,entire rear,C6,130,0,152,37,64,10,0,0,0,3,5,10,,,5303.85549310429000000000,7,2
6348,32,12,1-32-2017-012-07,7,2,2,3,0,12,0,0,270,12FZEW01,F,Z,E,W,01,8,8,8,8,888,888,888,1,14,-14,0,12728,998,46,14,0,1,starts at RF bumper corner,entire front,C5,152,0,152,46,68,4,0,0,2,3,4,3,,,5303.85549310429000000000,7,2
6348,32,12,1-32-2017-012-07,7,3,2,2,180,6,0,0,270,06BYEW01,B,Y,E,W,01,8,8,8,8,888,888,888,1,18,18,0,16681,998,47,18,0,1,starts at LR bumper corner,entire rear,C 1,144,0,146,-47,54,19,14,19,11,8,5,7,,,5303.85549310429000000000,7,2
6392,32,13,1-32-2017-013-01,1,1,1,2,0,12,0,0,185,12FRAE09,F,R,A,E,09,8,8,8,8,888,888,888,5,999,999,999,9999999,999,999,999,8,1,starts at RF bumper corner,entire front,FRBC,182,0,182,79,24,2,1,0,2,0,0,1,,,473.93014835835700000000,7,2
6392,32,13,1-32-2017-013-01,1,2,1,1,170,6,0,0,190,06BYEW01,B,Y,E,W,01,8,8,8,8,888,888,888,5,999,999,999,9999999,999,999,999,7,1,starts at LR bumper corner,not measured,unknown,999,999,184,-71,82,999,999,999,999,999,999,999,,,473.93014835835700000000,7,2
6393,32,14,1-32-2017-014-04,4,1,1,2,30,1,0,0,80,01FREE06,F,R,E,E,06,8,8,8,8,888,888,888,1,19,-16,-9,23211,998,-55,18,0,1,36 cm right of FCP,Front LBC to RBC,Front RBC,112,0,148,55,38,11,10,5,6,6,5,11,,,8974.51772059799000000000,7,2
6393,32,14,1-32-2017-014-04,4,1,2,2,10,12,0,0,999,12RZES01,R,Z,E,S,01,1,1,1,0,999,999,999,11,999,999,999,9999999,999,999,999,6,8,Starts 49 cm rearward of RRA,Unknown right side,Unknown - overlapping damage,414,-23,414,-58,251,999,999,999,999,999,999,999,,,8974.51772059799000000000,7,2
6393,32,14,1-32-2017-014-04,4,1,3,54,0,12,0,0,888,12FLEE04,F,L,E,E,04,8,8,8,8,888,888,888,11,999,999,999,9999999,999,999,999,7,2,Starts FLBC,Entire front plane,FLBC,112,0,148,-69,10,999,999,999,999,999,999,999,,,8974.51772059799000000000,7,2
6393,32,14,1-32-2017-014-04,4,1,4,54,0,12,0,0,888,12FREE99,F,R,E,E,99,8,8,8,8,888,888,888,11,999,999,999,9999999,999,999,999,6,8,unknown - overlapping damage,Entire front plane,Ubnknown - overlapping damage,999,999,999,999,999,999,999,999,999,999,999,999,,,8974.51772059799000000000,7,2
6393,32,14,1-32-2017-014-04,4,2,1,1,200,7,0,0,90,07BLEW04,B,L,E,W,04,8,8,8,8,888,888,888,1,22,20,7,30232,998,-49,22,0,1,68 cm left of RCP,Back LBC to RBC,LBC,136,0,148,-44,48,36,36,25,21,10,8,10,,,8974.51772059799000000000,7,2
6393,32,14,1-32-2017-014-04,4,2,2,1,140,5,0,0,999,05BLES01,B,L,E,S,01,8,8,8,8,888,888,888,8,999,999,999,9999999,999,999,999,6,8,Left Rear bumper,Back plane,unknown,999,999,999,999,999,999,999,999,999,999,999,999,,,8974.51772059799000000000,7,2
6393,32,14,1-32-2017-014-04,4,2,5,54,340,11,1,0,888,11FLEE02,F,L,E,E,02,8,8,8,8,888,888,888,11,999,999,999,9999999,999,999,999,7,2,Starts 67 left of FCP,Front LBC to RBC,Front LBC,124,0,148,-60,28,11,11,2,3,2,0,1,,,8974.51772059799000000000,7,2
6430,32,15,1-32-2017-015-07,7,1,1,2,320,11,1,0,220,11FYEW02,F,Y,E,W,02,8,8,8,8,888,888,888,3,18,-14,11,21264,998,93,16,0,1,Starts 89 cm left of the center point,Front left bc to front right bc,Front left bc,146,0,146,-46,86,18,18,4,3,2,2,10,,,4484.46946459665000000000,7,2
6431,32,16,1-32-2017-016-07,7,1,1,2,10,12,0,1,320,12FZEW01,F,Z,E,W,01,8,8,8,8,888,888,888,3,15,-15,-3,16041,998,-26,14,0,1,starts at RF bumper corner,entire front,C6,128,0,160,13,94,9,0,0,0,1,2,9,,,4484.46946452231000000000,7,2
6431,32,16,1-32-2017-016-07,7,2,1,1,180,6,0,2,335,06BYEW01,B,Y,E,W,01,8,8,8,8,888,888,888,3,13,13,0,21798,998,32,14,0,1,starts at LR bumper corner,entire back,unknown,999,999,192,999,999,999,999,999,999,999,999,999,,,4484.46946452231000000000,7,2
6483,32,17,1-32-2017-017-06,6,1,1,2,10,12,0,0,335,12FREE05,F,R,E,E,05,8,8,8,8,888,888,888,1,17,-17,-3,20272,998,28,19,0,1,Front: Begins 44 cm R of FCP extends R,Front: BC to BC,FRBC,150,0,160,62,36,8,4,0,0,0,0,8,,,2740.36038785260000000000,7,2
6483,32,17,1-32-2017-017-06,6,2,1,1,190,6,0,0,330,06BLEE03,B,L,E,E,03,8,8,8,8,888,888,888,1,20,19,3,14293,998,10,17,0,2,Back: Begins 37 cm L of CP extends to L bumper corner,Back: Rebar corner to rebar corner,65 cm left of the center point,130,0,144,-54,33,10,10,9,8,7,4,1,,,2740.36038785260000000000,7,2
6483,32,17,1-32-2017-017-06,6,2,2,31,998,0,0,0,888,00LDAO02,L,D,A,O,02,8,8,8,8,888,888,888,6,999,999,999,9999999,999,999,999,7,1,Entire left side,Rollover,Left C pillar,888,888,888,888,888,,,,,,,,6,1,2740.36038785260000000000,7,2
6484,32,18,1-32-2017-018-10,10,1,1,2,350,12,0,0,180,12LDES01,L,D,E,S,01,8,8,8,8,888,888,888,8,999,999,999,9999999,999,999,999,6,1,starts 46 cm FW of LR axle,same as direct,275 cm FW LR axle,252,0,252,21,293,6,1,3,4,1,2,6,,,20830.73511251550000000000,7,2
6531,32,19,1-32-2017-019-07,7,1,1,2,50,2,0,0,165,02RFEW02,R,F,E,W,02,8,8,8,8,888,888,888,1,14,-9,-11,7956,998,-55,9,0,1,Starts 272 CM forward of RRA extending forward,Starts 230 CM forward of RRA extending forward,328 CM forward of RRA.,112,148,112,169,70,11,3,6,3,1,5,11,,,5536.09702917442000000000,7,2
6531,32,19,1-32-2017-019-07,7,2,1,1,340,11,0,0,50,11FDEW03,F,D,E,W,03,8,8,8,8,888,888,888,1,23,-21,8,43248,998,63,26,0,1,Front LBC to RBC,Front LBC to RBC,25 CM left of center,160,0,160,0,160,32,29,21,32,11,3,1,,,5536.09702917442000000000,7,2
6532,32,20,1-32-2017-020-07,7,2,1,3,180,6,0,0,90,06BDEW01,B,D,E,W,01,8,8,8,8,888,888,888,4,22,22,0,11019,998,0,12,0,2,starts 64 cm left of longitudinal axis,entire back,C2,164,0,164,0,129,5,4,5,4,4,3,0,,,5536.09702917442000000000,7,2
6532,32,20,1-32-2017-020-07,7,2,2,1,0,12,0,1,90,12FYEW02,F,Y,E,W,02,8,8,8,8,888,888,888,9,999,999,999,9999999,999,999,999,7,1,starts at left front bumper corner,entire front,C1,143,0,152,-41,69,11,2,0,4,5,0,0,,,5536.09702917442000000000,7,2
6532,32,20,1-32-2017-020-07,7,3,1,2,0,12,0,0,90,12FDEW01,F,D,E,W,01,8,8,8,8,888,888,888,4,20,-20,0,65707,998,0,27,0,1,unknown,unknown,unknown,999,999,999,999,999,999,999,999,999,999,999,999,,,5536.09702917442000000000,7,2
6576,32,21,1-32-2017-021-10,10,1,1,54,340,11,0,0,888,11LYEW02,L,Y,E,W,02,8,8,8,8,888,888,888,1,9,-8,3,6210,998,-38,9,0,2,starts 290 cm forward of LR axle,same as direct,C6,128,177,128,177,128,15,3,0,0,3,12,15,,,20830.73511251550000000000,7,2
6576,32,21,1-32-2017-021-10,10,1,2,54,350,12,0,0,888,12LZES01,L,Z,E,S,01,8,8,8,8,888,888,888,8,999,999,999,9999999,999,999,999,6,8,starts 145 cm forward of the LR axle,same as direct,unknown,248,-59,248,-59,248,999,999,999,999,999,999,999,,,20830.73511251550000000000,7,2
6576,32,21,1-32-2017-021-10,10,1,3,49,20,1,0,0,888,01RFEN02,R,F,E,N,02,8,8,8,8,888,888,888,10,999,999,999,9999999,999,999,999,3,1,starts 385 cm forward of RR axle,starts 336 cm forward of the RR axle,C6,78,198,78,226,35,22,2,8,14,15,22,6,,,20830.73511251550000000000,7,2
6577,32,22,1-32-2017-022-02,2,1,1,2,290,10,0,0,270,10LFEW02,L,F,E,W,02,8,8,8,8,888,888,888,1,13,-5,13,12972,998,102,10,0,1,Starts at 273 cm forward of LRA,Starts 244 cm forward of LRA,330 cm forward of LRA,101,149,101,164,72,17,1,0,6,9,16,17,,,196.43347976677000000000,7,2
6577,32,22,1-32-2017-022-02,2,2,1,1,20,1,0,0,0,01FZEW02,F,Z,E,W,02,8,8,8,8,888,888,888,1,25,-23,-9,40457,998,-12,29,0,1,Starts 29 cm right of FCP,FLBC to FRBC,5 cm left of FCP,110,0,148,52,45,24,0,0,23,24,17,11,,,196.43347976677000000000,7,2
6625,32,23,1-32-2017-023-03,3,1,1,63,0,12,0,0,888,12FRWN03,F,R,W,N,03,8,8,8,8,888,888,888,98,999,999,999,9999999,999,999,999,9,2,right front tire only,unknown,unknown,999,999,999,999,999,999,999,999,999,999,999,999,,,1645.37305184942000000000,7,2
6625,32,23,1-32-2017-023-03,3,1,2,64,0,12,0,0,888,12FREN04,F,R,E,N,04,8,8,8,8,888,888,888,1,70,-70,0,504952,998,47,70,0,1,starts at 34 cm right of longitudinal axis,entire front,15 right of C 3,156,0,182,47,38,97,0,8,57,93,78,73,,,1645.37305184942000000000,7,2
6626,32,24,1-32-2017-024-03,3,1,1,63,0,12,0,0,888,12FRWN03,F,R,W,N,03,8,8,8,8,888,888,888,12,999,999,999,9999999,999,999,999,9,8,Right front tire,"N/A, wheel only impact",N/A,999,999,999,999,999,999,999,999,999,999,999,999,,,1645.37305184523000000000,7,2
6626,32,24,1-32-2017-024-03,3,1,2,43,0,12,0,0,888,12FLES09,F,L,E,S,09,8,8,8,8,888,888,888,8,999,999,999,9999999,999,999,999,6,8,"front, unknown, overlapping","N/A, ovelapping","unknown, overlapping",999,999,999,999,999,999,999,999,999,999,999,999,,,1645.37305184523000000000,7,2
6626,32,24,1-32-2017-024-03,3,1,3,52,0,12,0,0,888,12FREE06,F,R,E,E,06,8,8,8,8,888,888,888,11,999,999,999,9999999,999,999,999,6,2,"front, unknown, overlapping","N/A, overlapping damage","unknown, overlappping",999,999,999,999,999,999,999,999,999,999,999,999,,,1645.37305184523000000000,7,2
6626,32,24,1-32-2017-024-03,3,1,4,58,0,12,0,0,888,12FDEW03,F,D,E,W,03,8,8,8,8,888,888,888,12,999,999,999,9999999,999,999,999,4,1,FLBC to FRBC,FLBC to FRBC,10 cm right of FCP,120,0,176,0,176,56,34,43,51,56,35,19,,,1645.37305184523000000000,7,2
6626,32,24,1-32-2017-024-03,3,1,5,58,350,12,0,0,888,12LZAS02,L,Z,A,S,02,8,8,8,8,888,888,888,8,999,999,999,9999999,999,999,999,6,8,Begins at Left A Pillar and extends rearward to the end of the vehicle,unknown,unknown,999,999,999,999,999,999,999,999,999,999,999,999,,,1645.37305184523000000000,7,2
6669,32,25,1-32-2017-025-03,3,1,1,2,70,2,0,0,0,02RPEW01,R,P,E,W,01,0,1,0,0,37,48,0,1,24,-8,-23,16474,998,70,13,0,1,starts 36 cm forward of RR axle,starts 14 cm forward of RR axle,163 cm FW of RR axle,205,-21,205,-22,160,10,0,6,4,9,10,0,,,1843.81501469920000000000,7,2
6669,32,25,1-32-2017-025-03,3,1,2,31,998,0,0,0,888,00LDEO01,L,D,E,O,01,8,8,8,8,888,888,888,6,999,999,999,9999999,999,999,999,6,2,left side,rollover,unknown,888,888,888,888,888,,,,,,,,0,0,1843.81501469920000000000,7,2
6669,32,25,1-32-2017-025-03,3,2,1,1,340,11,0,0,270,11FDEW01,F,D,E,W,01,8,8,8,8,888,888,888,1,26,-25,9,105581,998,71,34,0,1,starts at RF bumper corner,entire front,C4,120,0,152,0,120,32,14,24,30,32,31,27,,,1843.81501469920000000000,7,2
6670,32,26,1-32-2017-026-09,9,1,1,63,0,12,0,0,888,12FLWN03,F,L,W,N,03,8,8,8,8,888,888,888,12,999,999,999,9999999,999,999,999,9,8,Unknown,Unknown,Unknown,999,999,999,999,999,999,999,999,999,999,999,999,,,10613.98955356260000000000,7,2
6670,32,26,1-32-2017-026-09,9,1,2,42,350,12,0,0,888,12LFES01,L,F,E,S,01,8,8,8,8,888,888,888,8,999,999,999,9999999,999,999,999,6,8,Starts at 283 forward of LRA,Unknown,Unknown,999,999,999,180,54,999,999,999,999,999,999,999,,,10613.98955356260000000000,7,2
6670,32,26,1-32-2017-026-09,9,1,3,68,350,12,0,0,888,12FLEE03,F,L,E,E,03,8,8,8,8,888,888,888,10,999,999,999,9999999,999,999,14,2,2,FLBC to 58 cm left of FCP,Entire front plane,FLBC,164,0,164,-70,24,7,5,0,0,0,0,7,,,10613.98955356260000000000,7,2
