CASEID,PSU,CASENO,CASENUMBER,CATEGORY,VEHNO,GVWR,GAWRFRONT,GAWRREAR,RECFRONT1,RECFRPRESS1,RECREAR1,RECRRPRESS1,RECFRONT2,RECFRPRESS2,RECREAR2,RECRRPRESS2,RECFRONT3,RECFRPRESS3,RECREAR3,RECRRPRESS3,CASEWGT,PSUSTRAT,VERSION
7949,12,49,1-12-2017-049-03,3,1,2560,1280,1500,P245/70R16,210,P245/70R16,210,,,,,,,,,896.22568943129300000000,9,2
7949,12,49,1-12-2017-049-03,3,2,9998,1275,1275,P245/45R20,220,P245/45R20,220,,,,,,,,,896.22568943129300000000,9,2
8002,12,51,1-12-2017-051-10,10,1,2268,1149,1314,P225/75R15,230,P225/75R15,230,,,,,,,,,1132.14903654290000000000,9,2
8002,12,51,1-12-2017-051-10,10,2,2731,1297,1515,P245/65R17,240,P245/65R17,240,,,,,,,,,1132.14903654290000000000,9,2
8065,12,52,1-12-2017-052-03,3,1,2570,1285,1290,P225/60R16,250,P225/60R16,250,,,,,,,,,798.33956135558200000000,9,2
8065,12,52,1-12-2017-052-03,3,2,2695,1273,1273,9999999999,999,9999999999,999,,,,,,,,,798.33956135558200000000,9,2
8066,12,53,1-12-2017-053-06,6,1,2087,1180,1007,9999999999,999,9999999999,999,,,,,,,,,1216.52299057212000000000,9,2
8066,12,53,1-12-2017-053-06,6,2,2540,1338,9998,9999999999,999,9999999999,999,,,,,,,,,1216.52299057212000000000,9,2
8118,12,54,1-12-2017-054-07,7,1,2200,1350,1395,P235/65R17,235,P235/65R17,235,,,,,,,,,8658.60604270848000000000,9,2
8118,12,54,1-12-2017-054-07,7,2,2010,1090,935,P225/50R17,220,P225/50R17,220,,,,,,,,,8658.60604270848000000000,9,2
8192,12,55,1-12-2017-055-05,5,1,9998,9998,9998,9999999999,999,9999999999,999,,,,,,,,,385.57133132396900000000,9,2
8192,12,55,1-12-2017-055-05,5,2,2525,1180,1380,LT265/75R16,240,LT265/75R16,240,,,,,,,,,385.57133132396900000000,9,2
8194,12,56,1-12-2017-056-04,4,1,2495,1275,1275,P235/55R19,210,P235/55R19,210,,,,,,,,,6880.05579409105000000000,9,2
8258,12,58,1-12-2017-058-04,4,1,1950,1060,915,P215/60R16,210,P215/60R16,210,,,,,,,,,3542.25540128003000000000,9,2
8258,12,58,1-12-2017-058-04,4,2,1695,900,810,P215/55R16,220,P215/55R16,220,,,,,,,,,3542.25540128003000000000,9,2
8336,12,59,1-12-2017-059-04,4,1,2430,1100,1330,P235/50R18,270,P235/50R18,300,,,,,,,,,3838.87370925107000000000,9,2
8338,12,60,1-12-2017-060-04,4,1,2063,984,1084,P235/55R17,220,P235/55R17,220,,,,,,,,,3838.87370925107000000000,9,2
8434,12,62,1-12-2017-062-03,3,1,1780,990,910,P195/65R15,250,P195/65R15,250,,,,,,,,,441.84896571885700000000,9,2
8468,12,63,1-12-2017-063-03,3,1,2100,1065,1055,P225/60R18,220,P225/60R18,207,,,,,,,,,597.19614055370900000000,9,2
8468,12,63,1-12-2017-063-03,3,2,3175,1746,1792,P255/70R17,240,P255/70R17,240,,,,,,,,,597.19614055370900000000,9,2
8470,12,64,1-12-2017-064-07,7,1,3357,1497,1928,P255/70R18,240,P255/70R18,240,,,,,,,,,3078.45527080477000000000,9,2
8470,12,64,1-12-2017-064-07,7,2,3991,1927,2759,LT999/99R99,345,LT999/99R99,552,,,,,,,,,3078.45527080477000000000,9,2
8556,12,65,1-12-2017-065-03,3,1,2117,1144,973,P225/60R16,210,P225/60R16,210,,,,,,,,,1316.99171800419000000000,9,2
8556,12,65,1-12-2017-065-03,3,2,3130,1679,1770,P275/60R20,270,P275/60R20,270,,,,,,,,,1316.99171800419000000000,9,2
8616,12,66,1-12-2017-066-04,4,1,2570,1360,1410,P235/55R20,230,P235/55R20,230,,,,,,,,,952.92853576381300000000,9,2
8618,12,67,1-12-2017-067-04,4,1,9998,9998,9998,9999999999,999,9999999999,999,,,,,,,,,952.92853576381300000000,9,2
8678,12,69,1-12-2017-069-03,3,1,2405,1275,1275,P245/45R20,220,P245/45R20,220,,,,,,,,,1450.54178421601000000000,9,2
8774,12,70,1-12-2017-070-01,1,1,1950,1059,1030,P215/45R17,230,P215/45R17,230,P205/55R16,230,P205/55R16,230,,,,,473.93014835835700000000,9,2
8792,12,71,1-12-2017-071-02,2,1,2019,1066,964,P235/45R18,235,P235/45R18,235,,,,,,,,,595.88224788933300000000,9,2
8894,12,72,1-12-2017-072-03,3,1,1320,730,670,P165/65R14,240,P165/65R14,240,,,,,,,,,1416.44009618599000000000,9,2
8894,12,72,1-12-2017-072-03,3,2,4536,2722,2949,LT275/70R18,415,LT275/70R18,550,,,,,,,,,1416.44009618599000000000,9,2
8896,12,73,1-12-2017-073-03,3,1,1695,900,810,P215/55R16,220,P215/55R16,220,,,,,,,,,1416.44009618599000000000,9,2
8896,12,73,1-12-2017-073-03,3,2,2949,1452,1770,P265/60R18,250,P265/60R18,250,,,,,,,,,1416.44009618599000000000,9,2
8896,12,73,1-12-2017-073-03,3,3,2440,1297,1157,P245/50R20,240,P245/50R20,240,,,,,,,,,1416.44009618599000000000,9,2
8938,12,74,1-12-2017-074-06,6,1,2567,1229,1338,P235/75R15,179,P235/75R15,179,,,,,,,,,419.20923822946600000000,9,2
8938,12,74,1-12-2017-074-06,6,2,2336,1293,1179,P255/70R16,205,P255/70R16,205,,,,,,,,,419.20923822946600000000,9,2
9044,12,75,1-12-2017-075-04,4,1,3130,1770,1770,P275/60R20,270,P275/60R20,270,,,,,,,,,1851.81367077250000000000,9,2
9044,12,75,1-12-2017-075-04,4,2,2250,1175,1240,P235/55R18,240,P235/55R18,240,,,,,,,,,1851.81367077250000000000,9,2
6050,13,1,1-13-2017-001-04,4,1,2326,1097,1229,P265/35R19,240,P295/30R19,240,,,,,,,,,2302.56589082077000000000,7,2
6050,13,1,1-13-2017-001-04,4,2,2059,1093,971,P235/40R19,255,P235/40R19,255,,,,,,,,,2302.56589082077000000000,7,2
6050,13,1,1-13-2017-001-04,4,3,2520,1360,1385,P235/55R19,220,P235/55R19,220,,,,,,,,,2302.56589082077000000000,7,2
6121,13,2,1-13-2017-002-03,3,2,1734,905,835,P205/55R16,230,P205/55R16,230,,,,,,,,,721.07648595279900000000,7,2
6122,13,3,1-13-2017-003-09,9,1,9998,9998,9998,9999999999,999,9999999999,999,,,,,,,,,4149.72387133394000000000,7,2
6122,13,3,1-13-2017-003-09,9,2,2177,1145,1065,P215/60R17,220,P215/60R17,220,,,,,,,,,4149.72387133394000000000,7,2
6179,13,4,1-13-2017-004-03,3,2,2300,1175,1240,P225/65R17,240,P225/65R17,240,,,,,,,,,1311.02538454043000000000,7,2
6179,13,4,1-13-2017-004-03,3,3,1950,1100,960,P205/65R16,225,P205/65R16,225,,,,,,,,,1311.02538454043000000000,7,2
6180,13,5,1-13-2017-005-03,3,1,9998,9998,9998,9999999999,999,9999999999,999,,,,,,,,,1311.02538453678000000000,7,2
6180,13,5,1-13-2017-005-03,3,2,1370,730,670,P165/65R14,240,P165/65R14,240,,,,,,,,,1311.02538453678000000000,7,2
6251,13,6,1-13-2017-006-03,3,1,1905,1020,910,P205/65R16,230,P205/65R16,220,,,,,,,,,803.97047188463400000000,7,2
6252,13,7,1-13-2017-007-02,2,2,2062,1062,1000,P225/55R17,240,P225/55R17,240,,,,,,,,,62.50188682578690000000,7,2
6253,13,8,1-13-2017-008-01,1,1,1930,1050,9998,P205/60R15,207,P205/60R15,207,,,,,,,,,188.95571273465500000000,7,2
6315,13,9,1-13-2017-009-04,4,2,1910,1005,940,P215/60R16,220,P215/60R16,220,,,,,,,,,4954.12389489274000000000,7,2
6316,13,10,1-13-2017-010-01,1,1,3221,1452,1860,P265/70R17,220,P265/70R17,220,,,,,,,,,333.15253105404000000000,7,2
6316,13,10,1-13-2017-010-01,1,2,1980,1060,940,P215/60R16,220,P215/60R16,220,,,,,,,,,333.15253105404000000000,7,2
6370,13,11,1-13-2017-011-08,8,1,1917,1055,942,P195/65R15,220,P195/65R15,220,,,,,,,,,1502.31800595479000000000,7,2
6408,13,12,1-13-2017-012-03,3,2,2676,1397,1442,P245/60R18,240,P245/60R18,240,,,,,,,,,1539.21955305570000000000,7,2
6409,13,13,1-13-2017-013-05,5,1,2100,1190,1190,P205/65R16,240,P205/65R16,240,,,,,,,,,262.30835201285800000000,7,2
6409,13,13,1-13-2017-013-05,5,3,9998,9998,9998,9999999999,999,9999999999,999,,,,,,,,,262.30835201285800000000,7,2
6444,13,14,1-13-2017-014-02,2,1,4037,2169,1868,LT245/75R16,415,LT245/75R16,550,,,,,,,,,138.18107266463300000000,7,2
6444,13,14,1-13-2017-014-02,2,2,3085,1679,1779,P275/60R20,270,P275/60R20,270,,,,,,,,,138.18107266463300000000,7,2
6445,13,15,1-13-2017-015-03,3,1,2005,914,1139,P225/50R17,220,P225/50R17,220,,,,,,,,,1777.44237550816000000000,7,2
6445,13,15,1-13-2017-015-03,3,3,1996,1210,1070,P215/55R17,220,P215/55R17,220,,,,,,,,,1777.44237550816000000000,7,2
6493,13,16,1-13-2017-016-04,4,1,1944,1076,901,P225/40R18,260,P225/40R18,235,,,,,,,,,2740.02107410605000000000,7,2
6493,13,16,1-13-2017-016-04,4,2,1950,1060,915,9999999999,999,9999999999,999,,,,,,,,,2740.02107410605000000000,7,2
6513,13,18,1-13-2017-018-03,3,2,1720,939,800,P205/55R16,220,P205/55R16,220,,,,,,,,,783.98946810617300000000,7,2
6540,13,19,1-13-2017-019-04,4,1,2122,1072,1089,P225/60R18,230,P225/60R18,230,,,,,,,,,12110.59043255430000000000,7,2
6590,13,20,1-13-2017-020-02,2,2,1733,939,839,P205/55R16,220,P205/55R16,220,,,,,,,,,154.19440424693100000000,7,2
6591,13,21,1-13-2017-021-02,2,1,1660,919,840,P185/65R15,230,P185/65R15,230,,,,,,,,,154.19440424639500000000,7,2
6591,13,21,1-13-2017-021-02,2,2,2020,922,987,P215/60R16,240,P215/60R16,240,,,,,,,,,154.19440424639500000000,7,2
6591,13,21,1-13-2017-021-02,2,3,1960,1050,930,P235/45R18,225,P235/45R18,225,,,,,,,,,154.19440424639500000000,7,2
6645,13,22,1-13-2017-022-06,6,1,1945,1060,940,P215/60R16,220,P215/60R16,220,,,,,,,,,2455.12215097887000000000,7,2
6646,13,23,1-13-2017-023-03,3,1,2776,1397,1520,P245/60R18,240,P245/60R18,240,,,,,,,,,1265.85023364405000000000,7,2
6646,13,23,1-13-2017-023-03,3,2,9998,9998,9998,9999999999,999,9999999999,999,,,,,,,,,1265.85023364405000000000,7,2
6682,13,24,1-13-2017-024-03,3,1,2603,1195,1451,P245/65R17,240,P245/65R17,240,,,,,,,,,1287.69584822980000000000,7,2
6682,13,24,1-13-2017-024-03,3,2,9998,9998,9998,9999999999,999,9999999999,999,,,,,,,,,1287.69584822980000000000,7,2
6683,13,25,1-13-2017-025-04,4,1,9998,9998,9998,9999999999,999,9999999999,999,,,,,,,,,4500.46066267450000000000,7,2
6683,13,25,1-13-2017-025-04,4,2,1733,939,839,P215/45R17,220,P215/45R17,220,,,,,,,,,4500.46066267450000000000,7,2
6722,13,26,1-13-2017-026-05,5,1,2061,1150,930,P235/45R18,220,P235/45R18,220,,,,,,,,,236.36125573012700000000,7,2
6722,13,26,1-13-2017-026-05,5,3,9998,9998,9998,9999999999,999,9999999999,999,,,,,,,,,236.36125573012700000000,7,2
6723,13,27,1-13-2017-027-08,8,1,3130,1633,1814,P265/70R16,240,P265/70R16,240,,,,,,,,,1145.11784943843000000000,7,2
6757,13,28,1-13-2017-028-04,4,2,3420,1678,1928,P275/65R18,240,P275/65R18,240,,,,,,,,,4712.18190865343000000000,7,2
6758,13,29,1-13-2017-029-06,6,1,2180,1110,1130,P255/40R19,260,P255/40R19,260,,,,,,,,,2614.98469636895000000000,7,2
6758,13,29,1-13-2017-029-06,6,2,2517,1247,1270,P225/60R17,230,P225/60R17,230,,,,,,,,,2614.98469636895000000000,7,2
6787,13,30,1-13-2017-030-02,2,1,2731,1297,1515,P245/65R17,240,P245/65R17,240,,,,,,,,,91.07054217554070000000,7,2
6787,13,30,1-13-2017-030-02,2,2,1910,1005,940,P215/60R16,220,P215/60R16,220,,,,,,,,,91.07054217554070000000,7,2
6787,13,30,1-13-2017-030-02,2,3,2131,1140,1000,P245/45R18,230,P245/45R18,230,,,,,,,,,91.07054217554070000000,7,2
6788,13,31,1-13-2017-031-07,7,1,9998,9998,9998,9999999999,999,9999999999,999,,,,,,,,,4245.73701337969000000000,7,2
6835,13,33,1-13-2017-033-02,2,1,2520,1360,1385,P235/55R19,220,P235/55R19,220,,,,,,,,,65.39425729483340000000,7,2
6835,13,33,1-13-2017-033-02,2,2,2039,1075,1124,P225/60R17,240,P225/60R17,240,,,,,,,,,65.39425729483340000000,7,2
6849,13,34,1-13-2017-034-09,9,1,9998,9998,9998,9999999999,999,9999999999,999,,,,,,,,,4840.88145206512000000000,7,2
6849,13,34,1-13-2017-034-09,9,2,1819,1001,818,P205/65R15,210,P205/65R15,210,,,,,,,,,4840.88145206512000000000,7,2
6881,13,35,1-13-2017-035-05,5,1,3175,1792,1792,P265/55R20,210,P265/55R20,210,,,,,,,,,208.58473111814500000000,7,2
6882,13,36,1-13-2017-036-03,3,1,1964,1040,1040,P215/50R17,230,P215/50R17,230,,,,,,,,,1223.97054512083000000000,7,2
6882,13,36,1-13-2017-036-03,3,2,1573,846,772,P185/65R15,230,P185/65R15,230,,,,,,,,,1223.97054512083000000000,7,2
6906,13,37,1-13-2017-037-03,3,1,1650,870,850,P185/65R14,220,P185/65R14,220,,,,,,,,,1994.16895971702000000000,7,2
6906,13,37,1-13-2017-037-03,3,2,2745,1339,1407,P225/65R17,250,P225/65R17,250,,,,,,,,,1994.16895971702000000000,7,2
6907,13,38,1-13-2017-038-03,3,1,9998,9998,9998,9999999999,999,9999999999,999,,,,,,,,,1994.16895971702000000000,7,2
6957,13,39,1-13-2017-039-02,2,2,9998,9998,9998,9999999999,999,9999999999,999,,,,,,,,,140.15566461981000000000,7,2
6957,13,39,1-13-2017-039-02,2,3,4536,2722,2949,LT275/70R18,415,LT275/70R18,550,,,,,,,,,140.15566461981000000000,7,2
6957,13,39,1-13-2017-039-02,2,4,9998,9998,9998,9999999999,999,9999999999,999,,,,,,,,,140.15566461981000000000,7,2
6957,13,39,1-13-2017-039-02,2,5,2776,1397,1497,P255/50R20,240,P255/50R20,240,,,,,,,,,140.15566461981000000000,7,2
6958,13,40,1-13-2017-040-03,3,1,2100,1191,1191,P205/65R16,240,P205/65R16,240,,,,,,,,,1802.84182676890000000000,7,2
6990,13,41,1-13-2017-041-02,2,1,2765,1270,1515,P245/60R20,220,P245/60R20,220,,,,,,,,,114.87970684568800000000,7,2
6991,13,42,1-13-2017-042-03,3,3,3311,1640,1970,P275/60R20,240,P275/60R20,240,,,,,,,,,1477.71366284744000000000,7,2
7023,13,43,1-13-2017-043-06,6,1,2087,1180,1007,P215/65R16,220,P215/65R16,220,,,,,,,,,2974.90819095951000000000,7,2
7023,13,43,1-13-2017-043-06,6,2,2070,1050,1040,P225/65R17,210,P225/65R17,210,,,,,,,,,2974.90819095951000000000,7,2
7024,13,44,1-13-2017-044-02,2,1,2036,1040,1027,P225/60R18,230,P225/60R18,230,,,,,,,,,119.24380308826500000000,7,2
7074,13,45,1-13-2017-045-08,8,1,9998,9998,9998,P195/70R14,210,P195/70R14,210,,,,,,,,,835.14731700150400000000,7,2
7074,13,45,1-13-2017-045-08,8,2,3085,1452,1814,P265/70R16,240,P265/70R16,240,,,,,,,,,835.14731700150400000000,7,2
7075,13,46,1-13-2017-046-03,3,1,3085,1656,1792,P245/70R17,240,P245/70R17,240,,,,,,,,,1011.52739065054000000000,7,2
7075,13,46,1-13-2017-046-03,3,2,2055,1150,1150,P225/65R17,230,P225/65R17,230,,,,,,,,,1011.52739065054000000000,7,2
7075,13,46,1-13-2017-046-03,3,3,9998,9998,9998,9999999999,999,9999999999,999,,,,,,,,,1011.52739065054000000000,7,2
7075,13,46,1-13-2017-046-03,3,4,3175,1474,1863,P285/45R22,240,P285/45R22,240,,,,,,,,,1011.52739065054000000000,7,2
7075,13,46,1-13-2017-046-03,3,5,3125,1765,1855,P275/55R20,210,P275/55R20,210,,,,,,,,,1011.52739065054000000000,7,2
7076,13,47,1-13-2017-047-03,3,1,2715,1405,1405,P235/60R17,240,P235/60R17,240,,,,,,,,,1011.52739066714000000000,7,2
7076,13,47,1-13-2017-047-03,3,2,1905,1020,910,P205/65R16,230,P205/65R16,220,,,,,,,,,1011.52739066714000000000,7,2
7123,13,48,1-13-2017-048-04,4,2,1945,1029,921,P225/45R19,240,P225/45R19,240,,,,,,,,,2521.65929840692000000000,7,2
7124,13,49,1-13-2017-049-06,6,2,1497,850,810,P185/55R15,220,P185/55R15,220,,,,,,,,,1399.37307232443000000000,7,2
7124,13,49,1-13-2017-049-06,6,3,9998,9998,9998,9999999999,999,9999999999,999,,,,,,,,,1399.37307232443000000000,7,2
7125,13,50,1-13-2017-050-04,4,1,2405,1275,1275,P245/45R20,220,P245/45R20,220,,,,,,,,,2521.65929840692000000000,7,2
7125,13,50,1-13-2017-050-04,4,2,1594,823,780,P175/65R14,230,P175/65R14,210,,,,,,,,,2521.65929840692000000000,7,2
7180,13,51,1-13-2017-051-02,2,1,2114,1076,1038,P235/50R18,240,P235/50R18,240,,,,,,,,,223.87077588787700000000,7,2
7218,13,52,1-13-2017-052-06,6,1,2994,1633,1814,P255/70R16,210,P255/70R16,240,,,,,,,,,5045.28531568187000000000,7,2
7218,13,52,1-13-2017-052-06,6,2,1991,1063,928,P225/50R17,230,P225/50R17,230,,,,,,,,,5045.28531568187000000000,7,2
7281,13,53,1-13-2017-053-03,3,1,1744,914,839,P205/55R16,220,P205/55R16,220,,,,,,,,,931.20215853294300000000,7,2
7281,13,53,1-13-2017-053-03,3,2,2020,955,1095,P225/45R17,230,P245/40R17,280,,,,,,,,,931.20215853294300000000,7,2
7267,13,54,1-13-2017-054-03,3,1,2908,1450,1600,P255/65R18,240,P255/65R18,240,,,,,,,,,931.20215852199400000000,7,2
7267,13,54,1-13-2017-054-03,3,2,1695,900,810,P215/55R16,220,P215/55R16,220,,,,,,,,,931.20215852199400000000,7,2
7268,13,55,1-13-2017-055-10,10,1,9998,9998,9998,9999999999,999,9999999999,999,,,,,,,,,15216.83519490180000000000,7,2
7318,13,56,1-13-2017-056-02,2,1,1970,1030,1000,P225/55R18,230,P225/55R18,230,,,,,,,,,201.63898984262400000000,7,2
7318,13,56,1-13-2017-056-02,2,2,2675,1360,1390,P225/70R16,240,P225/70R16,240,,,,,,,,,201.63898984262400000000,7,2
7366,13,57,1-13-2017-057-07,7,1,1695,895,800,P205/55R16,220,P205/55R16,220,,,,,,,,,3594.91327501110000000000,7,2
7367,13,58,1-13-2017-058-03,3,1,2029,1102,928,P225/50R17,215,P225/50R17,215,,,,,,,,,991.88248213842200000000,7,2
7367,13,58,1-13-2017-058-03,3,2,1734,905,835,P205/55R16,230,P205/55R16,230,,,,,,,,,991.88248213842200000000,7,2
7368,13,59,1-13-2017-059-03,3,1,2386,1279,1143,P255/45R19,235,P255/45R19,235,,,,,,,,,991.88248214289800000000,7,2
7447,13,60,1-13-2017-060-04,4,2,3221,1724,1820,P275/60R20,250,P275/60R20,250,,,,,,,,,2291.22123220478000000000,7,2
7448,13,61,1-13-2017-061-05,5,1,1685,895,791,P195/60R15,220,P195/60R15,220,,,,,,,,,111.72102148204900000000,7,2
7448,13,61,1-13-2017-061-05,5,2,2405,1275,1275,P245/45R20,220,P245/45R20,220,,,,,,,,,111.72102148204900000000,7,2
7449,13,62,1-13-2017-062-06,6,1,2479,1280,1500,P245/70R16,210,P245/70R16,210,,,,,,,,,1271.49345553496000000000,7,2
7547,13,63,1-13-2017-063-03,3,1,1573,846,772,P185/65R15,230,P185/65R15,230,,,,,,,,,278.88438302446900000000,7,2
7547,13,63,1-13-2017-063-03,3,2,1950,990,1000,P205/55R16,230,P205/55R16,220,,,,,,,,,278.88438302446900000000,7,2
7548,13,64,1-13-2017-064-09,9,1,1524,816,726,P185/65R14,210,P185/65R14,200,,,,,,,,,1604.95204628538000000000,7,2
7549,13,65,1-13-2017-065-04,4,1,1825,952,873,P215/60R16,240,P215/60R16,240,,,,,,,,,974.69305120181700000000,7,2
7549,13,65,1-13-2017-065-04,4,2,1610,835,780,9999999999,999,9999999999,999,,,,,,,,,974.69305120181700000000,7,2
7611,13,66,1-13-2017-066-05,5,2,2794,1397,1497,P255/50R20,240,P255/50R20,240,,,,,,,,,101.76253564822100000000,7,2
7600,13,67,1-13-2017-067-05,5,2,1685,980,970,P195/65R15,230,P195/65R15,230,,,,,,,,,101.76253564462900000000,7,2
7601,13,68,1-13-2017-068-04,4,2,1723,920,810,P205/55R16,220,P205/55R16,220,,,,,,,,,2086.98845774215000000000,7,2
7670,13,69,1-13-2017-069-05,5,1,9998,9998,9998,P195/60R15,230,P195/60R15,230,,,,,,,,,163.10554247397100000000,7,2
7671,13,70,1-13-2017-070-10,10,1,9998,9998,9998,9999999999,999,9999999999,999,,,,,,,,,15640.02830766000000000000,7,2
7671,13,70,1-13-2017-070-10,10,2,2020,1000,1040,P215/65R16,200,P215/65R16,200,,,,,,,,,15640.02830766000000000000,7,2
7672,13,71,1-13-2017-071-03,3,1,2949,1452,1679,P265/60R18,230,P265/60R18,230,,,,,,,,,957.09968157431400000000,7,2
7721,13,73,1-13-2017-073-02,2,2,3402,1633,1905,P285/45R22,240,P285/45R22,240,,,,,,,,,63.26055253182290000000,7,2
7722,13,74,1-13-2017-074-02,2,1,3085,1679,1710,P275/60R20,240,P275/60R20,240,,,,,,,,,63.26055253182290000000,7,2
7722,13,74,1-13-2017-074-02,2,2,1980,1100,960,P215/55R17,235,P215/55R17,235,,,,,,,,,63.26055253182290000000,7,2
7722,13,74,1-13-2017-074-02,2,3,2395,1271,1210,P235/65R18,228,P235/65R18,228,,,,,,,,,63.26055253182290000000,7,2
7751,13,75,1-13-2017-075-04,4,1,1749,904,835,P205/50R17,230,P205/50R17,230,,,,,,,,,2843.96092831067000000000,7,2
7785,13,76,1-13-2017-076-03,3,1,9998,9998,9998,9999999999,999,9999999999,999,,,,,,,,,776.49318465959000000000,7,2
7785,13,76,1-13-2017-076-03,3,2,2096,1098,1006,P235/55R17,250,P235/55R17,250,,,,,,,,,776.49318465959000000000,7,2
7786,13,77,1-13-2017-077-03,3,1,1740,905,835,P205/50R17,230,P205/50R17,230,,,,,,,,,776.49318467001800000000,7,2
7837,13,79,1-13-2017-079-03,3,1,1734,905,835,P205/55R16,230,P205/55R16,230,,,,,,,,,667.66011205087700000000,7,2
7837,13,79,1-13-2017-079-03,3,2,1568,845,754,P175/70R13,221,P175/70R13,221,P175/65R14,221,P175/65R14,221,P185/60R15,221,P185/60R15,221,667.66011205087700000000,7,2
7838,13,80,1-13-2017-080-02,2,1,1576,830,830,P175/65R15,240,P175/65R15,240,,,,,,,,,51.90491220812200000000,7,2
7845,13,81,1-13-2017-081-06,6,1,1665,894,780,P205/55R16,220,P205/55R16,220,,,,,,,,,1294.92975302644000000000,7,2
7896,13,82,1-13-2017-082-05,5,2,2087,1180,1007,P225/55R17,220,P225/55R17,220,,,,,,,,,95.65350164433570000000,7,2
7897,13,83,1-13-2017-083-04,4,1,1631,920,840,P185/65R15,230,P185/65R15,230,,,,,,,,,1961.70184442371000000000,7,2
7897,13,83,1-13-2017-083-04,4,2,9998,9998,9998,9999999999,999,9999999999,999,,,,,,,,,1961.70184442371000000000,7,2
7898,13,84,1-13-2017-084-03,3,1,1695,884,811,P195/65R15,260,P195/65R15,260,,,,,,,,,561.29261198903300000000,7,2
7954,13,85,1-13-2017-085-09,9,1,2767,1429,1701,P235/75R16,240,P235/75R16,240,,,,,,,,,5700.84514470473000000000,7,2
7955,13,86,1-13-2017-086-07,7,1,2320,1319,1420,P235/70R16,210,P235/70R16,210,,,,,,,,,3590.29038735847000000000,7,2
7956,13,87,1-13-2017-087-02,2,1,9998,9998,9998,9999999999,999,9999999999,999,,,,,,,,,77.01129182409220000000,7,2
7956,13,87,1-13-2017-087-02,2,2,2776,1397,1497,P245/60R18,240,P245/60R18,240,,,,,,,,,77.01129182409220000000,7,2
8009,13,88,1-13-2017-088-06,6,1,9998,9998,9998,9999999999,999,9999999999,999,,,,,,,,,2354.89904044317000000000,7,2
8009,13,88,1-13-2017-088-06,6,3,3085,1656,1792,P275/55R20,210,P275/55R20,210,,,,,,,,,2354.89904044317000000000,7,2
8009,13,88,1-13-2017-088-06,6,4,9998,9998,9998,P225/65R16,250,P225/65R16,250,,,,,,,,,2354.89904044317000000000,7,2
8010,13,89,1-13-2017-089-09,9,1,9998,9998,9998,9999999999,999,9999999999,999,,,,,,,,,6987.46072198689000000000,7,2
8011,13,90,1-13-2017-090-02,2,2,1960,1050,930,P235/45R18,225,P235/45R18,220,,,,,,,,,94.39185999345290000000,7,2
8078,13,91,1-13-2017-091-02,2,2,1950,1100,960,P205/65R16,225,P205/65R16,225,,,,,,,,,81.33040876967740000000,7,2
8079,13,92,1-13-2017-092-02,2,1,9998,9998,9998,9999999999,999,9999999999,999,,,,,,,,,81.33040876967740000000,7,2
8080,13,93,1-13-2017-093-04,4,2,2019,1057,968,P235/45R18,235,P235/45R18,235,,,,,,,,,3656.31496346705000000000,7,2
8161,13,94,1-13-2017-094-08,8,2,2300,1150,1150,P235/60R17,210,P235/60R17,210,,,,,,,,,700.49949956760400000000,7,2
8162,13,95,1-13-2017-095-02,2,1,2070,1050,1040,P225/65R17,210,P225/65R17,210,,,,,,,,,65.95920557307680000000,7,2
8162,13,95,1-13-2017-095-02,2,2,2250,1175,1240,P235/55R18,240,P235/55R18,240,,,,,,,,,65.95920557307680000000,7,2
8163,13,96,1-13-2017-096-07,7,1,2357,1172,1214,P225/60R16,220,P225/60R16,220,,,,,,,,,3075.03868742692000000000,7,2
8163,13,96,1-13-2017-096-07,7,2,2495,1203,1452,LT255/75R17,260,LT255/75R17,260,,,,,,,,,3075.03868742692000000000,7,2
8212,13,97,1-13-2017-097-07,7,2,1741,949,839,P205/55R16,220,P205/55R16,220,,,,,,,,,2231.50714696432000000000,7,2
8214,13,98,1-13-2017-098-03,3,1,2100,1191,1191,P215/55R17,240,P215/55R17,240,,,,,,,,,615.70131977854700000000,7,2
8214,13,99,1-13-2017-099-03,3,1,1839,1030,949,P225/40R18,230,P225/40R18,230,,,,,,,,,615.70131977957600000000,7,2
8264,13,101,1-13-2017-101-07,7,1,2131,1140,1000,P245/45R18,230,P245/45R18,230,,,,,,,,,2326.01913800514000000000,7,2
8264,13,101,1-13-2017-101-07,7,2,1742,948,839,9999999999,999,9999999999,999,,,,,,,,,2326.01913800514000000000,7,2
8264,13,102,1-13-2017-102-02,2,1,2100,1190,1190,P215/55R17,240,P215/55R17,240,,,,,,,,,49.89282740340760000000,7,2
8264,13,102,1-13-2017-102-02,2,2,2495,1273,1223,P225/60R17,230,P225/60R17,230,,,,,,,,,49.89282740340760000000,7,2
8290,13,103,1-13-2017-103-03,3,2,1720,920,810,P205/55R16,220,P205/55R16,220,,,,,,,,,641.77838507364300000000,7,2
8290,13,103,1-13-2017-103-03,3,3,9998,9998,9998,9999999999,999,9999999999,999,,,,,,,,,641.77838507364300000000,7,2
8290,13,103,1-13-2017-103-03,3,4,1944,1076,870,P225/40R18,260,P225/40R18,235,,,,,,,,,641.77838507364300000000,7,2
8290,13,103,1-13-2017-103-03,3,5,9998,9998,9998,9999999999,999,9999999999,999,,,,,,,,,641.77838507364300000000,7,2
